"Titre de tracé : p508"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 10445475, SEN S/N: 10445475, LBL: température)","Temp., °C (LGR S/N: 10445475, SEN S/N: 10445475, LBL: Température)","Hôte connecté (LGR S/N: 10445475)","Arrêté (LGR S/N: 10445475)","Fin de fichier (LGR S/N: 10445475)"
1378,07/26/16 10:15:00 PM,1.25824,18.390,,,
1379,07/26/16 10:30:00 PM,1.25824,18.271,,,
1380,07/26/16 10:45:00 PM,1.25824,18.176,,,
1381,07/26/16 11:00:00 PM,1.25824,18.081,,,
1382,07/26/16 11:15:00 PM,1.25763,17.986,,,
1383,07/26/16 11:30:00 PM,1.25763,17.891,,,
1384,07/26/16 11:45:00 PM,1.25641,17.796,,,
1385,07/27/16 12:00:00 AM,1.25702,17.724,,,
1386,07/27/16 12:15:00 AM,1.25763,17.629,,,
1387,07/27/16 12:30:00 AM,1.25763,17.558,,,
1388,07/27/16 12:45:00 AM,1.25702,17.486,,,
1389,07/27/16 01:00:00 AM,1.25702,17.391,,,
1390,07/27/16 01:15:00 AM,1.25641,17.320,,,
1391,07/27/16 01:30:00 AM,1.25641,17.249,,,
1392,07/27/16 01:45:00 AM,1.25641,17.153,,,
1393,07/27/16 02:00:00 AM,1.25641,17.082,,,
1394,07/27/16 02:15:00 AM,1.25641,16.987,,,
1395,07/27/16 02:30:00 AM,1.25641,16.915,,,
1396,07/27/16 02:45:00 AM,1.25580,16.868,,,
1397,07/27/16 03:00:00 AM,1.25580,16.796,,,
1398,07/27/16 03:15:00 AM,1.25580,16.749,,,
1399,07/27/16 03:30:00 AM,1.25580,16.677,,,
1400,07/27/16 03:45:00 AM,1.25641,16.630,,,
1401,07/27/16 04:00:00 AM,1.25580,16.558,,,
1402,07/27/16 04:15:00 AM,1.25580,16.511,,,
1403,07/27/16 04:30:00 AM,1.25580,16.415,,,
1404,07/27/16 04:45:00 AM,1.25519,16.368,,,
1405,07/27/16 05:00:00 AM,1.25580,16.320,,,
1406,07/27/16 05:15:00 AM,1.25519,16.249,,,
1407,07/27/16 05:30:00 AM,1.25519,16.201,,,
1408,07/27/16 05:45:00 AM,1.25458,16.106,,,
1409,07/27/16 06:00:00 AM,1.25397,16.058,,,
1410,07/27/16 06:15:00 AM,1.25641,16.010,,,
1411,07/27/16 06:30:00 AM,1.25702,15.963,,,
1412,07/27/16 06:45:00 AM,1.25580,15.939,,,
1413,07/27/16 07:00:00 AM,1.25580,15.915,,,
1414,07/27/16 07:15:00 AM,1.25458,15.915,,,
1415,07/27/16 07:30:00 AM,1.25336,15.939,,,
1416,07/27/16 07:45:00 AM,1.25336,15.939,,,
1417,07/27/16 08:00:00 AM,1.25397,15.939,,,
1418,07/27/16 08:15:00 AM,1.25336,15.986,,,
1419,07/27/16 08:30:00 AM,1.25336,16.034,,,
1420,07/27/16 08:45:00 AM,1.25336,16.058,,,
1421,07/27/16 09:00:00 AM,1.25336,16.153,,,
1422,07/27/16 09:15:00 AM,1.25397,16.201,,,
1423,07/27/16 09:30:00 AM,1.25397,16.320,,,
1424,07/27/16 09:45:00 AM,1.25397,16.487,,,
1425,07/27/16 10:00:00 AM,1.25397,16.487,,,
1426,07/27/16 10:15:00 AM,1.25458,16.630,,,
1427,07/27/16 10:30:00 AM,1.25519,16.677,,,
1428,07/27/16 10:45:00 AM,1.25458,16.868,,,
1429,07/27/16 11:00:00 AM,1.25519,16.915,,,
1430,07/27/16 11:15:00 AM,1.25458,17.058,,,
1431,07/27/16 11:30:00 AM,1.25519,17.058,,,
1432,07/27/16 11:45:00 AM,1.25580,17.130,,,
1433,07/27/16 12:00:00 PM,1.25641,17.201,,,
1434,07/27/16 12:15:00 PM,1.25641,17.225,,,
1435,07/27/16 12:30:00 PM,1.25641,17.225,,,
1436,07/27/16 12:45:00 PM,1.25702,17.272,,,
1437,07/27/16 01:00:00 PM,1.25641,17.320,,,
1438,07/27/16 01:15:00 PM,1.25641,17.463,,,
1439,07/27/16 01:30:00 PM,1.25702,17.510,,,
1440,07/27/16 01:45:00 PM,1.25702,17.677,,,
1441,07/27/16 02:00:00 PM,1.25702,17.819,,,
1442,07/27/16 02:15:00 PM,1.25702,17.915,,,
1443,07/27/16 02:30:00 PM,1.25702,18.010,,,
1444,07/27/16 02:45:00 PM,1.25702,18.176,,,
1445,07/27/16 03:00:00 PM,1.25763,18.295,,,
1446,07/27/16 03:15:00 PM,1.25763,18.438,,,
1447,07/27/16 03:30:00 PM,1.25824,18.557,,,
1448,07/27/16 03:45:00 PM,1.25824,18.604,,,
1449,07/27/16 04:00:00 PM,1.25824,18.652,,,
1450,07/27/16 04:15:00 PM,1.25885,18.699,,,
1451,07/27/16 04:30:00 PM,1.25824,18.747,,,
1452,07/27/16 04:45:00 PM,1.25824,18.747,,,
1453,07/27/16 05:00:00 PM,1.25824,18.794,,,
1454,07/27/16 05:15:00 PM,1.25885,18.913,,,
1455,07/27/16 05:30:00 PM,1.25885,18.913,,,
1456,07/27/16 05:45:00 PM,1.25885,19.008,,,
1457,07/27/16 06:00:00 PM,1.25885,19.318,,,
1458,07/27/16 06:15:00 PM,1.25946,19.294,,,
1459,07/27/16 06:30:00 PM,1.25946,19.199,,,
1460,07/27/16 06:45:00 PM,1.25885,19.151,,,
1461,07/27/16 07:00:00 PM,1.25885,19.080,,,
1462,07/27/16 07:15:00 PM,1.25824,19.080,,,
1463,07/27/16 07:30:00 PM,1.25885,19.032,,,
1464,07/27/16 07:45:00 PM,1.25885,19.008,,,
1465,07/27/16 08:00:00 PM,1.25885,18.937,,,
1466,07/27/16 08:15:00 PM,1.25885,18.842,,,
1467,07/27/16 08:30:00 PM,1.25885,18.747,,,
1468,07/27/16 08:45:00 PM,1.25885,18.652,,,
1469,07/27/16 09:00:00 PM,1.25885,18.580,,,
1470,07/27/16 09:15:00 PM,1.25824,18.485,,,
1471,07/27/16 09:30:00 PM,1.25824,18.414,,,
1472,07/27/16 09:45:00 PM,1.25824,18.319,,,
1473,07/27/16 10:00:00 PM,1.25824,18.247,,,
1474,07/27/16 10:15:00 PM,1.25824,18.152,,,
1475,07/27/16 10:30:00 PM,1.25702,18.081,,,
1476,07/27/16 10:45:00 PM,1.25763,18.010,,,
1477,07/27/16 11:00:00 PM,1.25702,17.962,,,
1478,07/27/16 11:15:00 PM,1.25702,17.891,,,
1479,07/27/16 11:30:00 PM,1.25702,17.819,,,
1480,07/27/16 11:45:00 PM,1.25641,17.724,,,
1481,07/28/16 12:00:00 AM,1.25641,17.653,,,
1482,07/28/16 12:15:00 AM,1.25702,17.558,,,
1483,07/28/16 12:30:00 AM,1.25641,17.486,,,
1484,07/28/16 12:45:00 AM,1.25580,17.415,,,
1485,07/28/16 01:00:00 AM,1.25641,17.344,,,
1486,07/28/16 01:15:00 AM,1.25580,17.272,,,
1487,07/28/16 01:30:00 AM,1.25580,17.225,,,
1488,07/28/16 01:45:00 AM,1.25519,17.153,,,
1489,07/28/16 02:00:00 AM,1.25519,17.106,,,
1490,07/28/16 02:15:00 AM,1.25519,17.058,,,
1491,07/28/16 02:30:00 AM,1.25580,17.011,,,
1492,07/28/16 02:45:00 AM,1.25519,16.963,,,
1493,07/28/16 03:00:00 AM,1.25458,16.939,,,
1494,07/28/16 03:15:00 AM,1.25519,16.892,,,
1495,07/28/16 03:30:00 AM,1.25519,16.868,,,
1496,07/28/16 03:45:00 AM,1.25519,16.820,,,
1497,07/28/16 04:00:00 AM,1.25458,16.796,,,
1498,07/28/16 04:15:00 AM,1.25458,16.773,,,
1499,07/28/16 04:30:00 AM,1.25458,16.749,,,
1500,07/28/16 04:45:00 AM,1.25458,16.701,,,
1501,07/28/16 05:00:00 AM,1.25458,16.677,,,
1502,07/28/16 05:15:00 AM,1.25458,16.654,,,
1503,07/28/16 05:30:00 AM,1.25458,16.630,,,
1504,07/28/16 05:45:00 AM,1.25458,16.606,,,
1505,07/28/16 06:00:00 AM,1.25458,16.582,,,
1506,07/28/16 06:15:00 AM,1.25458,16.558,,,
1507,07/28/16 06:30:00 AM,1.25458,16.558,,,
1508,07/28/16 06:45:00 AM,1.25458,16.534,,,
1509,07/28/16 07:00:00 AM,1.25458,16.534,,,
1510,07/28/16 07:15:00 AM,1.25397,16.534,,,
1511,07/28/16 07:30:00 AM,1.25458,16.534,,,
1512,07/28/16 07:45:00 AM,1.25519,16.558,,,
1513,07/28/16 08:00:00 AM,1.25519,16.582,,,
1514,07/28/16 08:15:00 AM,1.25519,16.630,,,
1515,07/28/16 08:30:00 AM,1.25458,16.630,,,
1516,07/28/16 08:45:00 AM,1.25458,16.654,,,
1517,07/28/16 09:00:00 AM,1.25458,16.701,,,
1518,07/28/16 09:15:00 AM,1.25397,16.773,,,
1519,07/28/16 09:30:00 AM,1.25397,16.820,,,
1520,07/28/16 09:45:00 AM,1.25458,16.868,,,
1521,07/28/16 10:00:00 AM,1.25458,16.868,,,
1522,07/28/16 10:15:00 AM,1.25458,16.915,,,
1523,07/28/16 10:30:00 AM,1.25519,16.939,,,
1524,07/28/16 10:45:00 AM,1.25519,16.939,,,
1525,07/28/16 11:00:00 AM,1.25519,17.011,,,
1526,07/28/16 11:15:00 AM,1.25519,17.106,,,
1527,07/28/16 11:30:00 AM,1.25519,17.391,,,
1528,07/28/16 11:45:00 AM,1.25580,17.534,,,
1529,07/28/16 12:00:00 PM,1.25580,17.558,,,
1530,07/28/16 12:15:00 PM,1.25580,17.534,,,
1531,07/28/16 12:30:00 PM,1.25580,17.605,,,
1532,07/28/16 12:45:00 PM,1.25641,17.629,,,
1533,07/28/16 01:00:00 PM,1.25641,17.677,,,
1534,07/28/16 01:15:00 PM,1.25702,17.915,,,
1535,07/28/16 01:30:00 PM,1.25702,18.200,,,
1536,07/28/16 01:45:00 PM,1.25641,18.247,,,
1537,07/28/16 02:00:00 PM,1.25702,18.295,,,
1538,07/28/16 02:15:00 PM,1.25702,18.533,,,
1539,07/28/16 02:30:00 PM,1.25702,18.675,,,
1540,07/28/16 02:45:00 PM,1.25641,18.723,,,
1541,07/28/16 03:00:00 PM,1.25702,18.913,,,
1542,07/28/16 03:15:00 PM,1.25702,18.937,,,
1543,07/28/16 03:30:00 PM,1.25702,19.056,,,
1544,07/28/16 03:45:00 PM,1.25763,19.127,,,
1545,07/28/16 04:00:00 PM,1.25763,19.103,,,
1546,07/28/16 04:15:00 PM,1.25824,19.103,,,
1547,07/28/16 04:30:00 PM,1.25885,19.127,,,
1548,07/28/16 04:45:00 PM,1.25824,19.103,,,
1549,07/28/16 05:00:00 PM,1.25824,19.127,,,
1550,07/28/16 05:15:00 PM,1.25885,19.222,,,
1551,07/28/16 05:30:00 PM,1.25885,19.270,,,
1552,07/28/16 05:45:00 PM,1.25824,19.318,,,
1553,07/28/16 06:00:00 PM,1.25885,19.341,,,
1554,07/28/16 06:15:00 PM,1.25885,19.294,,,
1555,07/28/16 06:30:00 PM,1.25885,19.246,,,
1556,07/28/16 06:45:00 PM,1.25885,19.199,,,
1557,07/28/16 07:00:00 PM,1.25824,19.151,,,
1558,07/28/16 07:15:00 PM,1.25824,19.127,,,
1559,07/28/16 07:30:00 PM,1.25824,19.103,,,
1560,07/28/16 07:45:00 PM,1.25824,19.056,,,
1561,07/28/16 08:00:00 PM,1.25824,18.985,,,
1562,07/28/16 08:15:00 PM,1.25824,18.889,,,
1563,07/28/16 08:30:00 PM,1.25824,18.771,,,
1564,07/28/16 08:45:00 PM,1.25824,18.699,,,
1565,07/28/16 09:00:00 PM,1.25763,18.628,,,
1566,07/28/16 09:15:00 PM,1.25763,18.557,,,
1567,07/28/16 09:30:00 PM,1.25763,18.485,,,
1568,07/28/16 09:45:00 PM,1.25763,18.414,,,
1569,07/28/16 10:00:00 PM,1.25763,18.343,,,
1570,07/28/16 10:15:00 PM,1.25702,18.295,,,
1571,07/28/16 10:30:00 PM,1.25702,18.224,,,
1572,07/28/16 10:45:00 PM,1.25641,18.152,,,
1573,07/28/16 11:00:00 PM,1.25641,18.057,,,
1574,07/28/16 11:15:00 PM,1.25641,17.986,,,
1575,07/28/16 11:30:00 PM,1.25641,17.938,,,
1576,07/28/16 11:45:00 PM,1.25641,17.867,,,
1577,07/29/16 12:00:00 AM,1.25580,17.819,,,
1578,07/29/16 12:15:00 AM,1.25641,17.796,,,
1579,07/29/16 12:30:00 AM,1.25641,17.748,,,
1580,07/29/16 12:45:00 AM,1.25641,17.701,,,
1581,07/29/16 01:00:00 AM,1.25580,17.653,,,
1582,07/29/16 01:15:00 AM,1.25641,17.605,,,
1583,07/29/16 01:30:00 AM,1.25580,17.558,,,
1584,07/29/16 01:45:00 AM,1.25641,17.510,,,
1585,07/29/16 02:00:00 AM,1.25580,17.486,,,
1586,07/29/16 02:15:00 AM,1.25580,17.439,,,
1587,07/29/16 02:30:00 AM,1.25580,17.415,,,
1588,07/29/16 02:45:00 AM,1.25580,17.391,,,
1589,07/29/16 03:00:00 AM,1.25580,17.368,,,
1590,07/29/16 03:15:00 AM,1.25519,17.320,,,
1591,07/29/16 03:30:00 AM,1.25519,17.296,,,
1592,07/29/16 03:45:00 AM,1.25580,17.272,,,
1593,07/29/16 04:00:00 AM,1.25519,17.249,,,
1594,07/29/16 04:15:00 AM,1.25519,17.225,,,
1595,07/29/16 04:30:00 AM,1.25519,17.177,,,
1596,07/29/16 04:45:00 AM,1.25519,17.153,,,
1597,07/29/16 05:00:00 AM,1.25519,17.106,,,
1598,07/29/16 05:15:00 AM,1.25519,17.082,,,
1599,07/29/16 05:30:00 AM,1.25519,17.058,,,
1600,07/29/16 05:45:00 AM,1.25519,17.034,,,
1601,07/29/16 06:00:00 AM,1.25519,17.011,,,
1602,07/29/16 06:15:00 AM,1.25519,16.987,,,
1603,07/29/16 06:30:00 AM,1.25519,16.987,,,
1604,07/29/16 06:45:00 AM,1.25519,16.987,,,
1605,07/29/16 07:00:00 AM,1.25580,16.963,,,
1606,07/29/16 07:15:00 AM,1.25519,16.963,,,
1607,07/29/16 07:30:00 AM,1.25519,16.963,,,
1608,07/29/16 07:45:00 AM,1.25580,16.987,,,
1609,07/29/16 08:00:00 AM,1.25519,17.011,,,
1610,07/29/16 08:15:00 AM,1.25519,17.058,,,
1611,07/29/16 08:30:00 AM,1.25519,17.106,,,
1612,07/29/16 08:45:00 AM,1.25580,17.153,,,
1613,07/29/16 09:00:00 AM,1.25580,17.272,,,
1614,07/29/16 09:15:00 AM,1.25580,17.344,,,
1615,07/29/16 09:30:00 AM,1.25580,17.415,,,
1616,07/29/16 09:45:00 AM,1.25580,17.391,,,
1617,07/29/16 10:00:00 AM,1.25580,17.439,,,
1618,07/29/16 10:15:00 AM,1.25580,17.582,,,
1619,07/29/16 10:30:00 AM,1.25519,17.724,,,
1620,07/29/16 10:45:00 AM,1.25580,17.819,,,
1621,07/29/16 11:00:00 AM,1.25580,17.843,,,
1622,07/29/16 11:15:00 AM,1.25641,17.891,,,
1623,07/29/16 11:30:00 AM,1.25580,17.843,,,
1624,07/29/16 11:45:00 AM,1.25641,17.915,,,
1625,07/29/16 12:00:00 PM,1.25641,17.962,,,
1626,07/29/16 12:15:00 PM,1.25641,18.010,,,
1627,07/29/16 12:30:00 PM,1.25641,18.033,,,
1628,07/29/16 12:45:00 PM,1.25702,18.200,,,
1629,07/29/16 01:00:00 PM,1.25763,18.414,,,
1630,07/29/16 01:15:00 PM,1.25702,18.533,,,
1631,07/29/16 01:30:00 PM,1.25763,18.580,,,
1632,07/29/16 01:45:00 PM,1.25763,18.580,,,
1633,07/29/16 02:00:00 PM,1.25763,18.652,,,
1634,07/29/16 02:15:00 PM,1.25763,18.818,,,
1635,07/29/16 02:30:00 PM,1.25824,18.985,,,
1636,07/29/16 02:45:00 PM,1.25824,19.103,,,
1637,07/29/16 03:00:00 PM,1.25824,19.175,,,
1638,07/29/16 03:15:00 PM,1.25885,19.294,,,
1639,07/29/16 03:30:00 PM,1.25885,19.413,,,
1640,07/29/16 03:45:00 PM,1.25885,19.460,,,
1641,07/29/16 04:00:00 PM,1.25946,19.532,,,
1642,07/29/16 04:15:00 PM,1.25885,19.603,,,
1643,07/29/16 04:30:00 PM,1.25885,19.674,,,
1644,07/29/16 04:45:00 PM,1.25946,19.698,,,
1645,07/29/16 05:00:00 PM,1.25946,19.722,,,
1646,07/29/16 05:15:00 PM,1.24908,19.770,,,
1647,07/29/16 05:30:00 PM,1.25885,19.770,,,
1648,07/29/16 05:45:00 PM,1.25824,19.770,,,
1649,07/29/16 06:00:00 PM,1.25885,19.770,,,
1650,07/29/16 06:15:00 PM,1.25885,19.746,,,
1651,07/29/16 06:30:00 PM,1.25885,19.746,,,
1652,07/29/16 06:45:00 PM,1.25885,19.746,,,
1653,07/29/16 07:00:00 PM,1.25946,19.746,,,
1654,07/29/16 07:15:00 PM,1.25885,19.722,,,
1655,07/29/16 07:30:00 PM,1.25885,19.698,,,
1656,07/29/16 07:45:00 PM,1.25885,19.627,,,
1657,07/29/16 08:00:00 PM,1.26190,19.555,,,
1658,07/29/16 08:15:00 PM,1.26068,19.460,,,
1659,07/29/16 08:30:00 PM,1.26068,19.389,,,
1660,07/29/16 08:45:00 PM,1.26007,19.294,,,
1661,07/29/16 09:00:00 PM,1.25946,19.199,,,
1662,07/29/16 09:15:00 PM,1.26007,19.127,,,
1663,07/29/16 09:30:00 PM,1.25946,19.056,,,
1664,07/29/16 09:45:00 PM,1.25885,18.961,,,
1665,07/29/16 10:00:00 PM,1.25885,18.866,,,
1666,07/29/16 10:15:00 PM,1.25885,18.771,,,
1667,07/29/16 10:30:00 PM,1.25824,18.675,,,
1668,07/29/16 10:45:00 PM,1.25824,18.580,,,
1669,07/29/16 11:00:00 PM,1.25824,18.509,,,
1670,07/29/16 11:15:00 PM,1.25824,18.438,,,
1671,07/29/16 11:30:00 PM,1.25763,18.390,,,
1672,07/29/16 11:45:00 PM,1.25763,18.319,,,
1673,07/30/16 12:00:00 AM,1.25824,18.247,,,
1674,07/30/16 12:15:00 AM,1.25824,18.224,,,
1675,07/30/16 12:30:00 AM,1.25702,18.176,,,
1676,07/30/16 12:45:00 AM,1.25702,18.105,,,
1677,07/30/16 01:00:00 AM,1.25702,18.081,,,
1678,07/30/16 01:15:00 AM,1.25702,18.033,,,
1679,07/30/16 01:30:00 AM,1.25702,17.986,,,
1680,07/30/16 01:45:00 AM,1.25702,17.938,,,
1681,07/30/16 02:00:00 AM,1.25702,17.867,,,
1682,07/30/16 02:15:00 AM,1.25641,17.843,,,
1683,07/30/16 02:30:00 AM,1.25702,17.772,,,
1684,07/30/16 02:45:00 AM,1.25702,17.724,,,
1685,07/30/16 03:00:00 AM,1.25641,17.677,,,
1686,07/30/16 03:15:00 AM,1.25641,17.629,,,
1687,07/30/16 03:30:00 AM,1.25580,17.558,,,
1688,07/30/16 03:45:00 AM,1.25641,17.510,,,
1689,07/30/16 04:00:00 AM,1.25214,17.463,,,
1690,07/30/16 04:15:00 AM,1.25580,17.415,,,
1691,07/30/16 04:30:00 AM,1.25580,17.344,,,
1692,07/30/16 04:45:00 AM,1.25580,17.272,,,
1693,07/30/16 05:00:00 AM,1.25519,17.225,,,
1694,07/30/16 05:15:00 AM,1.25519,17.177,,,
1695,07/30/16 05:30:00 AM,1.25519,17.130,,,
1696,07/30/16 05:45:00 AM,1.25519,17.082,,,
1697,07/30/16 06:00:00 AM,1.25519,17.058,,,
1698,07/30/16 06:15:00 AM,1.25519,17.011,,,
1699,07/30/16 06:30:00 AM,1.25458,16.963,,,
1700,07/30/16 06:45:00 AM,1.25458,16.915,,,
1701,07/30/16 07:00:00 AM,1.25458,16.868,,,
1702,07/30/16 07:15:00 AM,1.25458,16.820,,,
1703,07/30/16 07:30:00 AM,1.25458,16.820,,,
1704,07/30/16 07:45:00 AM,1.25458,16.820,,,
1705,07/30/16 08:00:00 AM,1.25458,16.820,,,
1706,07/30/16 08:15:00 AM,1.25458,16.844,,,
1707,07/30/16 08:30:00 AM,1.25397,16.868,,,
1708,07/30/16 08:45:00 AM,1.25458,16.915,,,
1709,07/30/16 09:00:00 AM,1.25519,16.987,,,
1710,07/30/16 09:15:00 AM,1.25519,17.082,,,
1711,07/30/16 09:30:00 AM,1.25519,17.153,,,
1712,07/30/16 09:45:00 AM,1.25519,17.201,,,
1713,07/30/16 10:00:00 AM,1.25580,17.225,,,
1714,07/30/16 10:15:00 AM,1.25580,17.320,,,
1715,07/30/16 10:30:00 AM,1.25641,17.415,,,
1716,07/30/16 10:45:00 AM,1.25580,17.510,,,
1717,07/30/16 11:00:00 AM,1.25641,17.534,,,
1718,07/30/16 11:15:00 AM,1.25641,17.605,,,
1719,07/30/16 11:30:00 AM,1.25702,17.724,,,
1720,07/30/16 11:45:00 AM,1.25702,17.796,,,
1721,07/30/16 12:00:00 PM,1.25641,17.915,,,
1722,07/30/16 12:15:00 PM,1.25702,17.962,,,
1723,07/30/16 12:30:00 PM,1.25702,17.962,,,
1724,07/30/16 12:45:00 PM,1.25763,18.057,,,
1725,07/30/16 01:00:00 PM,1.25763,18.152,,,
1726,07/30/16 01:15:00 PM,1.25702,18.247,,,
1727,07/30/16 01:30:00 PM,1.25763,18.414,,,
1728,07/30/16 01:45:00 PM,1.25702,18.557,,,
1729,07/30/16 02:00:00 PM,1.25824,18.675,,,
1730,07/30/16 02:15:00 PM,1.25824,18.771,,,
1731,07/30/16 02:30:00 PM,1.25824,18.913,,,
1732,07/30/16 02:45:00 PM,1.25885,18.961,,,
1733,07/30/16 03:00:00 PM,1.25885,18.961,,,
1734,07/30/16 03:15:00 PM,1.25885,18.937,,,
1735,07/30/16 03:30:00 PM,1.25885,18.937,,,
1736,07/30/16 03:45:00 PM,1.25885,18.985,,,
1737,07/30/16 04:00:00 PM,1.25946,19.008,,,
1738,07/30/16 04:15:00 PM,1.25946,19.080,,,
1739,07/30/16 04:30:00 PM,1.25946,19.080,,,
1740,07/30/16 04:45:00 PM,1.25885,19.127,,,
1741,07/30/16 05:00:00 PM,1.25946,19.151,,,
1742,07/30/16 05:15:00 PM,1.25946,19.151,,,
1743,07/30/16 05:30:00 PM,1.25885,19.151,,,
1744,07/30/16 05:45:00 PM,1.25885,19.151,,,
1745,07/30/16 06:00:00 PM,1.25946,19.151,,,
1746,07/30/16 06:15:00 PM,1.25946,19.127,,,
1747,07/30/16 06:30:00 PM,1.25946,19.103,,,
1748,07/30/16 06:45:00 PM,1.25885,19.103,,,
1749,07/30/16 07:00:00 PM,1.25885,19.080,,,
1750,07/30/16 07:15:00 PM,1.25946,19.032,,,
1751,07/30/16 07:30:00 PM,1.25885,19.008,,,
1752,07/30/16 07:45:00 PM,1.25885,18.961,,,
1753,07/30/16 08:00:00 PM,1.25824,18.889,,,
1754,07/30/16 08:15:00 PM,1.25702,18.818,,,
1755,07/30/16 08:30:00 PM,1.25824,18.723,,,
1756,07/30/16 08:45:00 PM,1.25885,18.675,,,
1757,07/30/16 09:00:00 PM,1.26007,18.604,,,
1758,07/30/16 09:15:00 PM,1.25946,18.557,,,
1759,07/30/16 09:30:00 PM,1.25885,18.509,,,
1760,07/30/16 09:45:00 PM,1.25885,18.438,,,
1761,07/30/16 10:00:00 PM,1.25885,18.390,,,
1762,07/30/16 10:15:00 PM,1.25824,18.319,,,
1763,07/30/16 10:30:00 PM,1.25824,18.247,,,
1764,07/30/16 10:45:00 PM,1.25824,18.200,,,
1765,07/30/16 11:00:00 PM,1.25824,18.152,,,
1766,07/30/16 11:15:00 PM,1.25763,18.105,,,
1767,07/30/16 11:30:00 PM,1.25763,18.057,,,
1768,07/30/16 11:45:00 PM,1.25702,17.986,,,
1769,07/31/16 12:00:00 AM,1.25702,17.915,,,
1770,07/31/16 12:15:00 AM,1.25702,17.843,,,
1771,07/31/16 12:30:00 AM,1.25763,17.772,,,
1772,07/31/16 12:45:00 AM,1.25702,17.724,,,
1773,07/31/16 01:00:00 AM,1.25763,17.653,,,
1774,07/31/16 01:15:00 AM,1.25702,17.558,,,
1775,07/31/16 01:30:00 AM,1.25702,17.486,,,
1776,07/31/16 01:45:00 AM,1.25641,17.415,,,
1777,07/31/16 02:00:00 AM,1.25641,17.368,,,
1778,07/31/16 02:15:00 AM,1.25641,17.296,,,
1779,07/31/16 02:30:00 AM,1.25641,17.225,,,
1780,07/31/16 02:45:00 AM,1.25580,17.177,,,
1781,07/31/16 03:00:00 AM,1.25580,17.130,,,
1782,07/31/16 03:15:00 AM,1.25580,17.082,,,
1783,07/31/16 03:30:00 AM,1.25519,17.034,,,
1784,07/31/16 03:45:00 AM,1.25580,16.987,,,
1785,07/31/16 04:00:00 AM,1.25519,16.939,,,
1786,07/31/16 04:15:00 AM,1.25519,16.915,,,
1787,07/31/16 04:30:00 AM,1.25519,16.868,,,
1788,07/31/16 04:45:00 AM,1.25580,16.820,,,
1789,07/31/16 05:00:00 AM,1.25519,16.773,,,
1790,07/31/16 05:15:00 AM,1.25519,16.725,,,
1791,07/31/16 05:30:00 AM,1.25519,16.701,,,
1792,07/31/16 05:45:00 AM,1.25458,16.654,,,
1793,07/31/16 06:00:00 AM,1.25519,16.630,,,
1794,07/31/16 06:15:00 AM,1.25519,16.582,,,
1795,07/31/16 06:30:00 AM,1.25519,16.558,,,
1796,07/31/16 06:45:00 AM,1.25519,16.511,,,
1797,07/31/16 07:00:00 AM,1.25519,16.487,,,
1798,07/31/16 07:15:00 AM,1.25519,16.463,,,
1799,07/31/16 07:30:00 AM,1.25519,16.487,,,
1800,07/31/16 07:45:00 AM,1.25458,16.487,,,
1801,07/31/16 08:00:00 AM,1.25458,16.487,,,
1802,07/31/16 08:15:00 AM,1.25458,16.511,,,
1803,07/31/16 08:30:00 AM,1.25519,16.534,,,
1804,07/31/16 08:45:00 AM,1.25519,16.558,,,
1805,07/31/16 09:00:00 AM,1.25458,16.606,,,
1806,07/31/16 09:15:00 AM,1.25458,16.630,,,
1807,07/31/16 09:30:00 AM,1.25519,16.654,,,
1808,07/31/16 09:45:00 AM,1.25458,16.701,,,
1809,07/31/16 10:00:00 AM,1.25458,16.773,,,
1810,07/31/16 10:15:00 AM,1.25519,16.844,,,
1811,07/31/16 10:30:00 AM,1.25519,16.963,,,
1812,07/31/16 10:45:00 AM,1.25519,17.082,,,
1813,07/31/16 11:00:00 AM,1.25519,17.201,,,
1814,07/31/16 11:15:00 AM,1.25580,17.296,,,
1815,07/31/16 11:30:00 AM,1.25580,17.391,,,
1816,07/31/16 11:45:00 AM,1.25519,17.486,,,
1817,07/31/16 12:00:00 PM,1.25580,17.486,,,
1818,07/31/16 12:15:00 PM,1.25641,17.510,,,
1819,07/31/16 12:30:00 PM,1.25641,17.558,,,
1820,07/31/16 12:45:00 PM,1.25641,17.677,,,
1821,07/31/16 01:00:00 PM,1.25641,17.796,,,
1822,07/31/16 01:15:00 PM,1.25641,17.962,,,
1823,07/31/16 01:30:00 PM,1.25641,18.033,,,
1824,07/31/16 01:45:00 PM,1.25702,18.057,,,
1825,07/31/16 02:00:00 PM,1.25763,18.200,,,
1826,07/31/16 02:15:00 PM,1.25824,18.176,,,
1827,07/31/16 02:30:00 PM,1.25885,18.200,,,
1828,07/31/16 02:45:00 PM,1.25824,18.295,,,
1829,07/31/16 03:00:00 PM,1.25824,18.414,,,
1830,07/31/16 03:15:00 PM,1.25824,18.414,,,
1831,07/31/16 03:30:00 PM,1.25824,18.509,,,
1832,07/31/16 03:45:00 PM,1.25824,18.509,,,
1833,07/31/16 04:00:00 PM,1.25885,18.533,,,
1834,07/31/16 04:15:00 PM,1.25885,18.533,,,
1835,07/31/16 04:30:00 PM,1.25824,18.509,,,
1836,07/31/16 04:45:00 PM,1.25885,18.485,,,
1837,07/31/16 05:00:00 PM,1.25885,18.557,,,
1838,07/31/16 05:15:00 PM,1.25885,18.604,,,
