"Titre de tracé : t1_2022"
"#","Date Heure, GMT+01:00","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp1)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp2)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp3)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp4)","Bouton Bas (LGR S/N: 21065764)","Bouton Haut (LGR S/N: 21065764)","Hôte connecté (LGR S/N: 21065764)","Arrêté (LGR S/N: 21065764)","Fin de fichier (LGR S/N: 21065764)"
352,03/06/22 06:15:00 AM,44.238,46.281,-75.392,46.733,,,,,
353,03/06/22 06:30:00 AM,44.166,46.243,-75.735,46.733,,,,,
354,03/06/22 06:45:00 AM,44.096,46.207,-75.667,46.733,,,,,
355,03/06/22 07:00:00 AM,44.028,46.171,-75.357,46.731,,,,,
356,03/06/22 07:15:00 AM,43.959,46.132,-75.494,46.728,,,,,
357,03/06/22 07:30:00 AM,43.891,46.096,-75.392,46.728,,,,,
358,03/06/22 07:45:00 AM,43.828,46.058,-76.151,46.726,,,,,
359,03/06/22 08:00:00 AM,43.761,46.022,-75.701,46.722,,,,,
360,03/06/22 08:15:00 AM,43.698,45.986,-74.585,46.717,,,,,
361,03/06/22 08:30:00 AM,43.644,45.948,-70.773,46.708,,,,,
362,03/06/22 08:45:00 AM,43.596,45.928,-65.371,46.699,,,,,
363,03/06/22 09:00:00 AM,43.560,45.898,-61.704,46.697,,,,,
364,03/06/22 09:15:00 AM,43.527,45.887,-60.077,46.697,,,,,
365,03/06/22 09:30:00 AM,43.507,45.856,-59.802,46.693,,,,,
366,03/06/22 09:45:00 AM,43.497,45.864,-58.022,46.692,,,,,
367,03/06/22 10:00:00 AM,43.493,45.867,-57.509,46.686,,,,,
368,03/06/22 10:15:00 AM,43.493,45.819,-58.504,46.674,,,,,
369,03/06/22 10:30:00 AM,43.507,45.790,-60.225,46.661,,,,,
370,03/06/22 10:45:00 AM,43.525,45.734,-62.493,46.647,,,,,
371,03/06/22 11:00:00 AM,43.551,45.700,-65.025,46.643,,,,,
372,03/06/22 11:15:00 AM,43.588,45.680,-63.231,46.641,,,,,
373,03/06/22 11:30:00 AM,43.630,45.648,-66.665,46.632,,,,,
374,03/06/22 11:45:00 AM,43.684,45.635,-65.772,46.638,,,,,
375,03/06/22 12:00:00 PM,43.745,45.619,-63.675,46.632,,,,,
376,03/06/22 12:15:00 PM,43.803,45.601,-64.008,46.627,,,,,
377,03/06/22 12:30:00 PM,43.862,45.588,-65.247,46.618,,,,,
378,03/06/22 12:45:00 PM,43.930,45.579,-63.794,46.616,,,,,
379,03/06/22 01:00:00 PM,44.001,45.570,-64.586,46.611,,,,,
380,03/06/22 01:15:00 PM,44.076,45.556,-65.924,46.598,,,,,
381,03/06/22 01:30:00 PM,44.146,45.554,-65.924,46.593,,,,,
382,03/06/22 01:45:00 PM,44.215,45.550,-66.075,46.587,,,,,
383,03/06/22 02:00:00 PM,44.283,45.549,-65.697,46.578,,,,,
384,03/06/22 02:15:00 PM,44.355,45.556,-65.074,46.576,,,,,
385,03/06/22 02:30:00 PM,44.425,45.561,-65.546,46.571,,,,,
386,03/06/22 02:45:00 PM,44.499,45.568,-66.330,46.562,,,,,
387,03/06/22 03:00:00 PM,44.573,45.576,-64.707,46.553,,,,,
388,03/06/22 03:15:00 PM,44.647,45.585,-65.348,46.548,,,,,
389,03/06/22 03:30:00 PM,44.721,45.595,-65.974,46.540,,,,,
390,03/06/22 03:45:00 PM,44.794,45.608,-67.004,46.531,,,,,
391,03/06/22 04:00:00 PM,44.859,45.621,-65.247,46.526,,,,,
392,03/06/22 04:15:00 PM,44.922,45.639,-65.571,46.517,,,,,
393,03/06/22 04:30:00 PM,44.980,45.653,-66.177,46.512,,,,,
394,03/06/22 04:45:00 PM,45.030,45.669,-67.108,46.506,,,,,
395,03/06/22 05:00:00 PM,45.075,45.684,-68.366,46.501,,,,,
396,03/06/22 05:15:00 PM,45.115,45.698,-68.148,46.492,,,,,
397,03/06/22 05:30:00 PM,45.149,45.714,-68.777,46.486,,,,,
398,03/06/22 05:45:00 PM,45.180,45.732,-69.392,46.477,,,,,
399,03/06/22 06:00:00 PM,45.208,45.748,-69.704,46.472,,,,,
400,03/06/22 06:15:00 PM,45.234,45.765,-70.510,46.463,,,,,
401,03/06/22 06:30:00 PM,45.259,45.783,-71.277,46.456,,,,,
402,03/06/22 06:45:00 PM,45.279,45.797,-71.851,46.450,,,,,
403,03/06/22 07:00:00 PM,45.297,45.808,-73.894,46.441,,,,,
404,03/06/22 07:15:00 PM,45.307,45.819,-74.484,46.432,,,,,
405,03/06/22 07:30:00 PM,45.311,45.829,-73.412,46.427,,,,,
406,03/06/22 07:45:00 PM,45.311,45.842,-73.314,46.425,,,,,
407,03/06/22 08:00:00 PM,45.302,45.853,-74.353,46.418,,,,,
408,03/06/22 08:15:00 PM,45.288,45.864,-74.452,46.413,,,,,
409,03/06/22 08:30:00 PM,45.273,45.878,-75.120,46.411,,,,,
410,03/06/22 08:45:00 PM,45.253,45.889,-74.420,46.405,,,,,
411,03/06/22 09:00:00 PM,45.234,45.901,-73.700,46.402,,,,,
412,03/06/22 09:15:00 PM,45.212,45.909,-72.621,46.396,,,,,
413,03/06/22 09:30:00 PM,45.189,45.918,-73.442,46.393,,,,,
414,03/06/22 09:45:00 PM,45.163,45.923,-73.093,46.387,,,,,
415,03/06/22 10:00:00 PM,45.138,45.927,-74.222,46.386,,,,,
416,03/06/22 10:15:00 PM,45.113,45.928,-73.314,46.382,,,,,
417,03/06/22 10:30:00 PM,45.084,45.932,-73.991,46.377,,,,,
418,03/06/22 10:45:00 PM,45.054,45.932,-74.123,46.373,,,,,
419,03/06/22 11:00:00 PM,45.019,45.932,-74.519,46.371,,,,,
420,03/06/22 11:15:00 PM,44.982,45.928,-74.286,46.368,,,,,
421,03/06/22 11:30:00 PM,44.940,45.927,-74.420,46.366,,,,,
422,03/06/22 11:45:00 PM,44.897,45.923,-74.353,46.362,,,,,
423,03/07/22 12:00:00 AM,44.848,45.918,-74.123,46.360,,,,,
424,03/07/22 12:15:00 AM,44.798,45.912,-73.829,46.357,,,,,
425,03/07/22 12:30:00 AM,44.746,45.907,-74.618,46.353,,,,,
426,03/07/22 12:45:00 AM,44.690,45.898,-74.952,46.353,,,,,
427,03/07/22 01:00:00 AM,44.631,45.887,-74.852,46.351,,,,,
428,03/07/22 01:15:00 AM,44.564,45.878,-75.053,46.348,,,,,
429,03/07/22 01:30:00 AM,44.499,45.864,-74.785,46.346,,,,,
430,03/07/22 01:45:00 AM,44.431,45.853,-74.817,46.342,,,,,
431,03/07/22 02:00:00 AM,44.361,45.837,-75.291,46.342,,,,,
432,03/07/22 02:15:00 AM,44.289,45.819,-76.362,46.341,,,,,
433,03/07/22 02:30:00 AM,44.215,45.802,-75.597,46.337,,,,,
434,03/07/22 02:45:00 AM,44.145,45.783,-76.574,46.337,,,,,
435,03/07/22 03:00:00 AM,44.073,45.763,-76.716,46.335,,,,,
436,03/07/22 03:15:00 AM,44.001,45.743,-76.504,46.332,,,,,
437,03/07/22 03:30:00 AM,43.927,45.720,-76.432,46.328,,,,,
438,03/07/22 03:45:00 AM,43.857,45.694,-76.680,46.328,,,,,
439,03/07/22 04:00:00 AM,43.781,45.673,-77.003,46.326,,,,,
440,03/07/22 04:15:00 AM,43.707,45.648,-76.574,46.323,,,,,
441,03/07/22 04:30:00 AM,43.637,45.619,-76.538,46.321,,,,,
442,03/07/22 04:45:00 AM,43.565,45.594,-76.538,46.321,,,,,
443,03/07/22 05:00:00 AM,43.493,45.565,-76.398,46.317,,,,,
444,03/07/22 05:15:00 AM,43.421,45.534,-77.075,46.315,,,,,
445,03/07/22 05:30:00 AM,43.351,45.505,-76.967,46.312,,,,,
446,03/07/22 05:45:00 AM,43.281,45.475,-76.787,46.308,,,,,
447,03/07/22 06:00:00 AM,43.212,45.444,-76.931,46.306,,,,,
448,03/07/22 06:15:00 AM,43.144,45.412,-76.787,46.303,,,,,
449,03/07/22 06:30:00 AM,43.075,45.381,-77.255,46.301,,,,,
450,03/07/22 06:45:00 AM,43.007,45.351,-77.364,46.296,,,,,
451,03/07/22 07:00:00 AM,42.935,45.316,-77.472,46.292,,,,,
452,03/07/22 07:15:00 AM,42.867,45.282,-77.508,46.290,,,,,
453,03/07/22 07:30:00 AM,42.796,45.248,-78.025,46.287,,,,,
454,03/07/22 07:45:00 AM,42.732,45.214,-77.730,46.281,,,,,
455,03/07/22 08:00:00 AM,42.665,45.180,-77.508,46.278,,,,,
456,03/07/22 08:15:00 AM,42.602,45.145,-76.362,46.272,,,,,
457,03/07/22 08:30:00 AM,42.544,45.115,-72.652,46.263,,,,,
458,03/07/22 08:45:00 AM,42.492,45.073,-69.704,46.258,,,,,
459,03/07/22 09:00:00 AM,42.445,45.050,-68.283,46.258,,,,,
460,03/07/22 09:15:00 AM,42.409,45.021,-67.373,46.252,,,,,
461,03/07/22 09:30:00 AM,42.377,44.994,-66.924,46.251,,,,,
462,03/07/22 09:45:00 AM,42.357,44.960,-66.075,46.243,,,,,
463,03/07/22 10:00:00 AM,42.345,44.926,-65.949,46.238,,,,,
464,03/07/22 10:15:00 AM,42.343,44.893,-65.848,46.227,,,,,
465,03/07/22 10:30:00 AM,42.348,44.866,-66.433,46.213,,,,,
466,03/07/22 10:45:00 AM,42.363,44.838,-67.425,46.206,,,,,
467,03/07/22 11:00:00 AM,42.386,44.794,-68.723,46.193,,,,,
468,03/07/22 11:15:00 AM,42.417,44.773,-68.420,46.188,,,,,
469,03/07/22 11:30:00 AM,42.444,44.735,-69.731,46.177,,,,,
470,03/07/22 11:45:00 AM,42.487,44.721,-69.477,46.180,,,,,
471,03/07/22 12:00:00 PM,42.539,44.706,-69.056,46.177,,,,,
472,03/07/22 12:15:00 PM,42.595,44.686,-68.915,46.168,,,,,
473,03/07/22 12:30:00 PM,42.652,44.670,-69.392,46.161,,,,,
474,03/07/22 12:45:00 PM,42.714,44.656,-69.223,46.153,,,,,
475,03/07/22 01:00:00 PM,42.777,44.645,-69.675,46.146,,,,,
476,03/07/22 01:15:00 PM,42.845,44.632,-70.568,46.137,,,,,
477,03/07/22 01:30:00 PM,42.908,44.627,-70.074,46.128,,,,,
478,03/07/22 01:45:00 PM,42.975,44.625,-69.846,46.121,,,,,
479,03/07/22 02:00:00 PM,43.041,44.622,-70.715,46.116,,,,,
480,03/07/22 02:15:00 PM,43.110,44.625,-69.308,46.108,,,,,
481,03/07/22 02:30:00 PM,43.178,44.627,-70.017,46.101,,,,,
482,03/07/22 02:45:00 PM,43.246,44.631,-70.103,46.092,,,,,
483,03/07/22 03:00:00 PM,43.318,44.640,-68.805,46.083,,,,,
484,03/07/22 03:15:00 PM,43.387,44.647,-69.392,46.078,,,,,
485,03/07/22 03:30:00 PM,43.459,44.656,-69.817,46.071,,,,,
486,03/07/22 03:45:00 PM,43.527,44.665,-69.194,46.062,,,,,
487,03/07/22 04:00:00 PM,43.590,44.679,-68.530,46.053,,,,,
488,03/07/22 04:15:00 PM,43.648,44.692,-68.667,46.044,,,,,
489,03/07/22 04:30:00 PM,43.696,44.704,-68.805,46.036,,,,,
490,03/07/22 04:45:00 PM,43.741,44.719,-69.617,46.031,,,,,
491,03/07/22 05:00:00 PM,43.781,44.733,-70.744,46.022,,,,,
492,03/07/22 05:15:00 PM,43.819,44.746,-71.217,46.013,,,,,
493,03/07/22 05:30:00 PM,43.853,44.760,-70.951,46.006,,,,,
494,03/07/22 05:45:00 PM,43.882,44.775,-71.307,45.999,,,,,
495,03/07/22 06:00:00 PM,43.907,44.793,-72.465,45.991,,,,,
496,03/07/22 06:15:00 PM,43.930,44.803,-72.310,45.982,,,,,
497,03/07/22 06:30:00 PM,43.947,44.814,-72.434,45.973,,,,,
498,03/07/22 06:45:00 PM,43.961,44.823,-72.188,45.966,,,,,
499,03/07/22 07:00:00 PM,43.974,44.832,-72.126,45.957,,,,,
500,03/07/22 07:15:00 PM,43.984,44.843,-72.126,45.952,,,,,
501,03/07/22 07:30:00 PM,43.993,44.852,-72.778,45.943,,,,,
502,03/07/22 07:45:00 PM,43.995,44.863,-73.379,45.937,,,,,
503,03/07/22 08:00:00 PM,43.999,44.872,-73.959,45.928,,,,,
504,03/07/22 08:15:00 PM,43.993,44.881,-74.155,45.923,,,,,
505,03/07/22 08:30:00 PM,43.988,44.886,-74.952,45.918,,,,,
506,03/07/22 08:45:00 PM,43.979,44.893,-75.019,45.912,,,,,
507,03/07/22 09:00:00 PM,43.965,44.901,-74.519,45.907,,,,,
508,03/07/22 09:15:00 PM,43.947,44.906,-74.551,45.901,,,,,
509,03/07/22 09:30:00 PM,43.930,44.908,-75.357,45.894,,,,,
510,03/07/22 09:45:00 PM,43.911,44.911,-75.528,45.889,,,,,
511,03/07/22 10:00:00 PM,43.887,44.917,-75.528,45.883,,,,,
512,03/07/22 10:15:00 PM,43.858,44.920,-75.735,45.882,,,,,
513,03/07/22 10:30:00 PM,43.830,44.920,-75.357,45.874,,,,,
514,03/07/22 10:45:00 PM,43.794,44.920,-75.528,45.873,,,,,
515,03/07/22 11:00:00 PM,43.754,44.920,-75.291,45.867,,,,,
516,03/07/22 11:15:00 PM,43.711,44.920,-75.701,45.864,,,,,
517,03/07/22 11:30:00 PM,43.664,44.913,-76.081,45.858,,,,,
518,03/07/22 11:45:00 PM,43.615,44.911,-76.432,45.856,,,,,
519,03/08/22 12:00:00 AM,43.567,44.906,-76.432,45.849,,,,,
520,03/08/22 12:15:00 AM,43.513,44.897,-76.752,45.847,,,,,
521,03/08/22 12:30:00 AM,43.455,44.888,-76.931,45.844,,,,,
522,03/08/22 12:45:00 AM,43.399,44.877,-77.255,45.842,,,,,
523,03/08/22 01:00:00 AM,43.342,44.866,-76.680,45.837,,,,,
524,03/08/22 01:15:00 AM,43.281,44.854,-77.183,45.833,,,,,
525,03/08/22 01:30:00 AM,43.216,44.839,-77.291,45.829,,,,,
526,03/08/22 01:45:00 AM,43.149,44.827,-76.787,45.828,,,,,
527,03/08/22 02:00:00 AM,43.081,44.812,-77.291,45.824,,,,,
528,03/08/22 02:15:00 AM,43.012,44.794,-77.508,45.822,,,,,
529,03/08/22 02:30:00 AM,42.944,44.775,-77.400,45.819,,,,,
530,03/08/22 02:45:00 AM,42.872,44.755,-77.472,45.817,,,,,
531,03/08/22 03:00:00 AM,42.800,44.733,-77.804,45.810,,,,,
532,03/08/22 03:15:00 AM,42.732,44.713,-77.987,45.808,,,,,
533,03/08/22 03:30:00 AM,42.660,44.686,-78.137,45.804,,,,,
534,03/08/22 03:45:00 AM,42.589,44.665,-78.063,45.802,,,,,
535,03/08/22 04:00:00 AM,42.521,44.640,-78.324,45.799,,,,,
536,03/08/22 04:15:00 AM,42.454,44.613,-78.212,45.797,,,,,
537,03/08/22 04:30:00 AM,42.386,44.587,-78.362,45.793,,,,,
538,03/08/22 04:45:00 AM,42.319,44.559,-78.324,45.788,,,,,
539,03/08/22 05:00:00 AM,42.253,44.532,-77.840,45.784,,,,,
540,03/08/22 05:15:00 AM,42.190,44.503,-78.286,45.783,,,,,
541,03/08/22 05:30:00 AM,42.129,44.470,-78.248,45.777,,,,,
542,03/08/22 05:45:00 AM,42.069,44.443,-78.063,45.774,,,,,
543,03/08/22 06:00:00 AM,42.008,44.411,-78.399,45.772,,,,,
544,03/08/22 06:15:00 AM,41.947,44.380,-78.212,45.765,,,,,
545,03/08/22 06:30:00 AM,41.887,44.348,-78.549,45.763,,,,,
546,03/08/22 06:45:00 AM,41.828,44.317,-78.286,45.757,,,,,
547,03/08/22 07:00:00 AM,41.769,44.287,-78.437,45.754,,,,,
548,03/08/22 07:15:00 AM,41.707,44.254,-78.702,45.748,,,,,
549,03/08/22 07:30:00 AM,41.650,44.220,-78.549,45.743,,,,,
550,03/08/22 07:45:00 AM,41.592,44.190,-78.324,45.739,,,,,
551,03/08/22 08:00:00 AM,41.536,44.159,-77.730,45.734,,,,,
552,03/08/22 08:15:00 AM,41.484,44.130,-76.716,45.729,,,,,
553,03/08/22 08:30:00 AM,41.437,44.101,-73.862,45.718,,,,,
554,03/08/22 08:45:00 AM,41.400,44.087,-19.167,45.718,,,,,
555,03/08/22 09:00:00 AM,41.364,44.073,-24.804,45.712,,,,,
556,03/08/22 09:15:00 AM,41.340,44.062,-50.609,45.703,,,,,
557,03/08/22 09:30:00 AM,41.326,44.033,-48.820,45.698,,,,,
558,03/08/22 09:45:00 AM,41.319,43.999,-58.911,45.689,,,,,
559,03/08/22 10:00:00 AM,41.326,43.961,-63.699,45.680,,,,,
560,03/08/22 10:15:00 AM,41.340,43.925,-63.535,45.669,,,,,
561,03/08/22 10:30:00 AM,41.364,43.905,-63.818,45.655,,,,,
562,03/08/22 10:45:00 AM,41.398,43.907,-65.848,45.639,,,,,
563,03/08/22 11:00:00 AM,41.450,43.873,-67.266,45.633,,,,,
564,03/08/22 11:15:00 AM,41.508,43.857,-65.747,45.628,,,,,
565,03/08/22 11:30:00 AM,41.565,43.819,-69.111,45.613,,,,,
566,03/08/22 11:45:00 AM,41.650,43.808,-67.770,45.619,,,,,
567,03/08/22 12:00:00 PM,41.740,43.804,-67.160,45.615,,,,,
568,03/08/22 12:15:00 PM,41.837,43.803,-67.214,45.608,,,,,
569,03/08/22 12:30:00 PM,41.941,43.794,-66.640,45.599,,,,,
570,03/08/22 12:45:00 PM,42.048,43.788,-67.373,45.590,,,,,
571,03/08/22 01:00:00 PM,42.165,43.785,-67.558,45.579,,,,,
572,03/08/22 01:15:00 PM,42.285,43.785,-68.040,45.570,,,,,
573,03/08/22 01:30:00 PM,42.402,43.790,-68.121,45.565,,,,,
574,03/08/22 01:45:00 PM,42.521,43.799,-68.447,45.556,,,,,
575,03/08/22 02:00:00 PM,42.638,43.799,-68.640,45.549,,,,,
576,03/08/22 02:15:00 PM,42.760,43.819,-67.373,45.541,,,,,
577,03/08/22 02:30:00 PM,42.881,43.839,-68.202,45.534,,,,,
578,03/08/22 02:45:00 PM,43.003,43.858,-67.531,45.525,,,,,
579,03/08/22 03:00:00 PM,43.128,43.898,-66.152,45.516,,,,,
580,03/08/22 03:15:00 PM,43.250,43.927,-66.770,45.509,,,,,
581,03/08/22 03:30:00 PM,43.371,43.956,-66.795,45.500,,,,,
582,03/08/22 03:45:00 PM,43.493,43.988,-62.928,45.491,,,,,
583,03/08/22 04:00:00 PM,43.610,44.029,-64.878,45.486,,,,,
584,03/08/22 04:15:00 PM,43.720,44.022,-64.561,45.477,,,,,
585,03/08/22 04:30:00 PM,43.824,44.056,-64.781,45.469,,,,,
586,03/08/22 04:45:00 PM,43.927,44.091,-64.392,45.462,,,,,
587,03/08/22 05:00:00 PM,44.022,44.125,-67.266,45.457,,,,,
588,03/08/22 05:15:00 PM,44.116,44.161,-67.718,45.450,,,,,
589,03/08/22 05:30:00 PM,44.204,44.199,-67.986,45.444,,,,,
590,03/08/22 05:45:00 PM,44.292,44.238,-66.228,45.437,,,,,
591,03/08/22 06:00:00 PM,44.375,44.274,-67.160,45.430,,,,,
592,03/08/22 06:15:00 PM,44.454,44.312,-70.046,45.424,,,,,
593,03/08/22 06:30:00 PM,44.528,44.348,-69.788,45.415,,,,,
594,03/08/22 06:45:00 PM,44.596,44.382,-72.778,45.405,,,,,
595,03/08/22 07:00:00 PM,44.659,44.420,-72.404,45.397,,,,,
596,03/08/22 07:15:00 PM,44.710,44.456,-73.507,45.390,,,,,
597,03/08/22 07:30:00 PM,44.755,44.494,-76.117,45.385,,,,,
598,03/08/22 07:45:00 PM,44.793,44.533,-76.610,45.381,,,,,
599,03/08/22 08:00:00 PM,44.823,44.571,-76.047,45.378,,,,,
600,03/08/22 08:15:00 PM,44.848,44.607,-76.610,45.372,,,,,
601,03/08/22 08:30:00 PM,44.872,44.645,-76.859,45.370,,,,,
602,03/08/22 08:45:00 PM,44.888,44.679,-77.039,45.367,,,,,
603,03/08/22 09:00:00 PM,44.902,44.713,-77.913,45.365,,,,,
604,03/08/22 09:15:00 PM,44.911,44.744,-78.212,45.361,,,,,
605,03/08/22 09:30:00 PM,44.917,44.775,-77.877,45.361,,,,,
606,03/08/22 09:45:00 PM,44.917,44.803,-77.656,45.358,,,,,
607,03/08/22 10:00:00 PM,44.911,44.832,-77.804,45.358,,,,,
608,03/08/22 10:15:00 PM,44.902,44.859,-76.013,45.356,,,,,
609,03/08/22 10:30:00 PM,44.893,44.888,-75.528,45.356,,,,,
610,03/08/22 10:45:00 PM,44.883,44.911,-75.563,45.356,,,,,
611,03/08/22 11:00:00 PM,44.868,44.931,-75.494,45.356,,,,,
612,03/08/22 11:15:00 PM,44.852,44.951,-75.494,45.356,,,,,
613,03/08/22 11:30:00 PM,44.832,44.967,-76.752,45.356,,,,,
614,03/08/22 11:45:00 PM,44.807,44.982,-77.472,45.356,,,,,
615,03/09/22 12:00:00 AM,44.778,44.996,-77.472,45.358,,,,,
616,03/09/22 12:15:00 AM,44.744,45.007,-78.702,45.358,,,,,
617,03/09/22 12:30:00 AM,44.706,45.019,-77.364,45.358,,,,,
618,03/09/22 12:45:00 AM,44.667,45.030,-77.951,45.361,,,,,
619,03/09/22 01:00:00 AM,44.622,45.039,-78.174,45.361,,,,,
620,03/09/22 01:15:00 AM,44.571,45.045,-78.740,45.365,,,,,
621,03/09/22 01:30:00 AM,44.517,45.050,-79.431,45.365,,,,,
622,03/09/22 01:45:00 AM,44.463,45.054,-78.930,45.367,,,,,
623,03/09/22 02:00:00 AM,44.402,45.055,-79.199,45.370,,,,,
624,03/09/22 02:15:00 AM,44.343,45.055,-79.393,45.372,,,,,
625,03/09/22 02:30:00 AM,44.283,45.055,-79.823,45.376,,,,,
626,03/09/22 02:45:00 AM,44.220,45.054,-79.704,45.378,,,,,
627,03/09/22 03:00:00 AM,44.161,45.046,-79.121,45.378,,,,,
628,03/09/22 03:15:00 AM,44.098,45.039,-77.951,45.381,,,,,
629,03/09/22 03:30:00 AM,44.035,45.034,-78.511,45.385,,,,,
630,03/09/22 03:45:00 AM,43.975,45.021,-78.853,45.387,,,,,
631,03/09/22 04:00:00 AM,43.916,45.014,-79.982,45.390,,,,,
632,03/09/22 04:15:00 AM,43.857,45.001,-79.667,45.392,,,,,
633,03/09/22 04:30:00 AM,43.795,44.987,-79.704,45.396,,,,,
634,03/09/22 04:45:00 AM,43.736,44.973,-79.784,45.397,,,,,
635,03/09/22 05:00:00 AM,43.677,44.960,-79.823,45.401,,,,,
636,03/09/22 05:15:00 AM,43.619,44.946,-79.784,45.405,,,,,
637,03/09/22 05:30:00 AM,43.561,44.928,-79.823,45.406,,,,,
638,03/09/22 05:45:00 AM,43.504,44.911,-79.431,45.410,,,,,
639,03/09/22 06:00:00 AM,43.444,44.892,-80.219,45.412,,,,,
640,03/09/22 06:15:00 AM,43.387,44.874,-80.219,45.412,,,,,
641,03/09/22 06:30:00 AM,43.327,44.854,-80.140,45.415,,,,,
642,03/09/22 06:45:00 AM,43.270,44.834,-80.300,45.417,,,,,
643,03/09/22 07:00:00 AM,43.212,44.814,-80.219,45.421,,,,,
644,03/09/22 07:15:00 AM,43.155,44.793,-80.300,45.421,,,,,
645,03/09/22 07:30:00 AM,43.099,44.773,-80.100,45.424,,,,,
646,03/09/22 07:45:00 AM,43.047,44.749,-79.823,45.424,,,,,
647,03/09/22 08:00:00 AM,42.994,44.726,-79.238,45.426,,,,,
648,03/09/22 08:15:00 AM,42.949,44.706,-77.730,45.426,,,,,
649,03/09/22 08:30:00 AM,42.908,44.690,-72.218,45.421,,,,,
650,03/09/22 08:45:00 AM,42.881,44.672,-68.503,45.424,,,,,
651,03/09/22 09:00:00 AM,42.858,44.652,-64.561,45.424,,,,,
652,03/09/22 09:15:00 AM,42.845,44.577,-61.839,45.426,,,,,
653,03/09/22 09:30:00 AM,42.845,44.906,-60.826,45.430,,,,,
654,03/09/22 09:45:00 AM,42.854,44.739,-61.154,45.426,,,,,
655,03/09/22 10:00:00 AM,42.877,44.636,-58.221,45.421,,,,,
656,03/09/22 10:15:00 AM,42.908,44.559,-58.565,45.405,,,,,
657,03/09/22 10:30:00 AM,42.958,44.537,-59.719,45.396,,,,,
658,03/09/22 10:45:00 AM,43.021,44.514,-61.154,45.392,,,,,
659,03/09/22 11:00:00 AM,43.095,44.490,-61.883,45.392,,,,,
660,03/09/22 11:15:00 AM,43.178,44.478,-62.516,45.392,,,,,
661,03/09/22 11:30:00 AM,43.264,44.445,-65.025,45.385,,,,,
662,03/09/22 11:45:00 AM,43.380,44.451,-63.913,45.396,,,,,
663,03/09/22 12:00:00 PM,43.502,44.460,-64.610,45.397,,,,,
664,03/09/22 12:15:00 PM,43.628,44.463,-63.440,45.397,,,,,
665,03/09/22 12:30:00 PM,43.756,44.465,-64.903,45.392,,,,,
666,03/09/22 12:45:00 PM,43.887,44.478,-64.199,45.392,,,,,
667,03/09/22 01:00:00 PM,44.028,44.488,-64.926,45.390,,,,,
668,03/09/22 01:15:00 PM,44.170,44.508,-63.369,45.390,,,,,
669,03/09/22 01:30:00 PM,44.312,44.528,-63.605,45.390,,,,,
670,03/09/22 01:45:00 PM,44.454,44.553,-64.610,45.387,,,,,
671,03/09/22 02:00:00 PM,44.598,44.577,-64.489,45.385,,,,,
672,03/09/22 02:15:00 PM,44.746,44.611,-64.055,45.387,,,,,
673,03/09/22 02:30:00 PM,44.893,44.641,-64.295,45.385,,,,,
674,03/09/22 02:45:00 PM,45.041,44.679,-64.732,45.381,,,,,
675,03/09/22 03:00:00 PM,45.192,44.721,-62.448,45.387,,,,,
676,03/09/22 03:15:00 PM,45.336,44.766,-62.424,45.387,,,,,
677,03/09/22 03:30:00 PM,45.482,44.812,-63.416,45.387,,,,,
678,03/09/22 03:45:00 PM,45.621,44.857,-63.090,45.385,,,,,
679,03/09/22 04:00:00 PM,45.759,44.906,-61.616,45.385,,,,,
680,03/09/22 04:15:00 PM,45.892,44.953,-62.356,45.381,,,,,
681,03/09/22 04:30:00 PM,46.017,45.005,-63.114,45.378,,,,,
682,03/09/22 04:45:00 PM,46.135,45.054,-63.067,45.378,,,,,
683,03/09/22 05:00:00 PM,46.247,45.104,-64.440,45.378,,,,,
684,03/09/22 05:15:00 PM,46.357,45.154,-65.272,45.378,,,,,
685,03/09/22 05:30:00 PM,46.461,45.208,-64.707,45.378,,,,,
686,03/09/22 05:45:00 PM,46.558,45.262,-65.873,45.376,,,,,
687,03/09/22 06:00:00 PM,46.652,45.316,-66.383,45.376,,,,,
688,03/09/22 06:15:00 PM,46.737,45.367,-67.743,45.372,,,,,
689,03/09/22 06:30:00 PM,46.812,45.415,-68.613,45.367,,,,,
690,03/09/22 06:45:00 PM,46.879,45.460,-69.731,45.361,,,,,
691,03/09/22 07:00:00 PM,46.942,45.511,-69.000,45.361,,,,,
692,03/09/22 07:15:00 PM,46.992,45.559,-70.247,45.361,,,,,
693,03/09/22 07:30:00 PM,47.035,45.613,-71.009,45.365,,,,,
694,03/09/22 07:45:00 PM,47.073,45.660,-71.487,45.367,,,,,
695,03/09/22 08:00:00 PM,47.106,45.712,-70.685,45.372,,,,,
696,03/09/22 08:15:00 PM,47.131,45.759,-72.373,45.376,,,,,
697,03/09/22 08:30:00 PM,47.156,45.804,-72.839,45.378,,,,,
698,03/09/22 08:45:00 PM,47.174,45.849,-73.347,45.381,,,,,
699,03/09/22 09:00:00 PM,47.188,45.892,-73.732,45.387,,,,,
700,03/09/22 09:15:00 PM,47.199,45.934,-74.222,45.392,,,,,
701,03/09/22 09:30:00 PM,47.206,45.973,-74.353,45.397,,,,,
702,03/09/22 09:45:00 PM,47.214,46.013,-74.058,45.405,,,,,
