"Titre de tracé : p2_2022"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 21065765, SEN S/N: 21065765, LBL: tension)","Temp., °F (LGR S/N: 21065765, SEN S/N: 21065765, LBL: temperature)","Temp., °F (LGR S/N: 21065765, SEN S/N: 21065765, LBL: remperature boite)","Hôte connecté (LGR S/N: 21065765)","Arrêté (LGR S/N: 21065765)","Fin de fichier (LGR S/N: 21065765)"
3003,04/02/22 09:30:00 PM,0.00572,43.270,43.210,,,
3004,04/02/22 09:45:00 PM,0.00568,43.227,43.173,,,
3005,04/02/22 10:00:00 PM,0.00572,43.187,43.129,,,
3006,04/02/22 10:15:00 PM,0.00568,43.164,43.101,,,
3007,04/02/22 10:30:00 PM,0.00568,43.128,43.070,,,
3008,04/02/22 10:45:00 PM,0.00568,43.077,43.023,,,
3009,04/02/22 11:00:00 PM,0.00568,43.032,42.978,,,
3010,04/02/22 11:15:00 PM,0.00568,43.012,42.949,,,
3011,04/02/22 11:30:00 PM,0.00572,42.993,42.931,,,
3012,04/02/22 11:45:00 PM,0.00568,42.987,42.926,,,
3013,04/03/22 12:00:00 AM,0.00572,42.955,42.897,,,
3014,04/03/22 12:15:00 AM,0.00568,42.901,42.843,,,
3015,04/03/22 12:30:00 AM,0.00568,42.843,42.782,,,
3016,04/03/22 12:45:00 AM,0.00568,42.773,42.728,,,
3017,04/03/22 01:00:00 AM,0.00568,42.714,42.667,,,
3018,04/03/22 01:15:00 AM,0.00568,42.665,42.607,,,
3019,04/03/22 01:30:00 AM,0.00565,42.613,42.541,,,
3020,04/03/22 01:45:00 AM,0.00565,42.550,42.487,,,
3021,04/03/22 02:00:00 AM,0.00565,42.498,42.435,,,
3022,04/03/22 02:15:00 AM,0.00565,42.435,42.373,,,
3023,04/03/22 02:30:00 AM,0.00565,42.377,42.305,,,
3024,04/03/22 02:45:00 AM,0.00565,42.323,42.265,,,
3025,04/03/22 03:00:00 AM,0.00565,42.300,42.237,,,
3026,04/03/22 03:15:00 AM,0.00565,42.271,42.208,,,
3027,04/03/22 03:30:00 AM,0.00565,42.244,42.179,,,
3028,04/03/22 03:45:00 AM,0.00565,42.204,42.143,,,
3029,04/03/22 04:00:00 AM,0.00565,42.141,42.080,,,
3030,04/03/22 04:15:00 AM,0.00565,42.084,42.019,,,
3031,04/03/22 04:30:00 AM,0.00565,42.004,41.950,,,
3032,04/03/22 04:45:00 AM,0.00561,41.941,41.884,,,
3033,04/03/22 05:00:00 AM,0.00561,41.880,41.823,,,
3034,04/03/22 05:15:00 AM,0.00561,41.821,41.760,,,
3035,04/03/22 05:30:00 AM,0.00561,41.765,41.697,,,
3036,04/03/22 05:45:00 AM,0.00561,41.704,41.626,,,
3037,04/03/22 06:00:00 AM,0.00561,41.661,41.571,,,
3038,04/03/22 06:15:00 AM,0.00561,41.592,41.504,,,
3039,04/03/22 06:30:00 AM,0.00557,41.517,41.441,,,
3040,04/03/22 06:45:00 AM,0.00557,41.452,41.385,,,
3041,04/03/22 07:00:00 AM,0.00557,41.407,41.346,,,
3042,04/03/22 07:15:00 AM,0.00557,41.374,41.322,,,
3043,04/03/22 07:30:00 AM,0.00557,41.360,41.328,,,
3044,04/03/22 07:45:00 AM,0.00557,41.364,41.342,,,
3045,04/03/22 08:00:00 AM,0.00557,41.374,41.364,,,
3046,04/03/22 08:15:00 AM,0.00561,41.418,41.497,,,
3047,04/03/22 08:30:00 AM,0.00561,41.499,41.644,,,
3048,04/03/22 08:45:00 AM,0.00565,41.598,41.760,,,
3049,04/03/22 09:00:00 AM,0.00568,41.689,41.895,,,
3050,04/03/22 09:15:00 AM,0.00572,41.803,42.037,,,
3051,04/03/22 09:30:00 AM,0.00572,41.941,42.199,,,
3052,04/03/22 09:45:00 AM,0.00576,42.100,42.391,,,
3053,04/03/22 10:00:00 AM,0.00584,42.285,42.568,,,
3054,04/03/22 10:15:00 AM,0.00587,42.469,42.777,,,
3055,04/03/22 10:30:00 AM,0.00587,42.660,42.921,,,
3056,04/03/22 10:45:00 AM,0.00595,42.872,43.106,,,
3057,04/03/22 11:00:00 AM,0.00599,43.110,43.450,,,
3058,04/03/22 11:15:00 AM,0.00607,43.372,43.741,,,
3059,04/03/22 11:30:00 AM,0.00610,43.596,43.776,,,
3060,04/03/22 11:45:00 AM,0.00614,43.747,44.033,,,
3061,04/03/22 12:00:00 PM,0.00622,43.979,44.249,,,
3062,04/03/22 12:15:00 PM,0.00622,44.249,44.346,,,
3063,04/03/22 12:30:00 PM,0.00626,44.415,44.460,,,
3064,04/03/22 12:45:00 PM,0.00629,44.564,44.613,,,
3065,04/03/22 01:00:00 PM,0.00637,44.740,44.789,,,
3066,04/03/22 01:15:00 PM,0.00641,44.897,45.007,,,
3067,04/03/22 01:30:00 PM,0.00649,45.061,45.093,,,
3068,04/03/22 01:45:00 PM,0.00652,45.219,45.352,,,
3069,04/03/22 02:00:00 PM,0.00652,45.426,45.502,,,
3070,04/03/22 02:15:00 PM,0.00660,45.568,45.615,,,
3071,04/03/22 02:30:00 PM,0.00664,45.734,45.754,,,
3072,04/03/22 02:45:00 PM,0.00668,45.878,45.973,,,
3073,04/03/22 03:00:00 PM,0.00671,46.047,46.089,,,
3074,04/03/22 03:15:00 PM,0.00675,46.206,46.243,,,
3075,04/03/22 03:30:00 PM,0.00679,46.328,46.377,,,
3076,04/03/22 03:45:00 PM,0.00683,46.441,46.501,,,
3077,04/03/22 04:00:00 PM,0.00683,46.537,46.537,,,
3078,04/03/22 04:15:00 PM,0.00687,46.623,46.629,,,
3079,04/03/22 04:30:00 PM,0.00687,46.674,46.648,,,
3080,04/03/22 04:45:00 PM,0.00690,46.663,46.636,,,
3081,04/03/22 05:00:00 PM,0.00690,46.668,46.632,,,
3082,04/03/22 05:15:00 PM,0.00690,46.683,46.632,,,
3083,04/03/22 05:30:00 PM,0.00694,46.681,46.632,,,
3084,04/03/22 05:45:00 PM,0.00694,46.672,46.627,,,
3085,04/03/22 06:00:00 PM,0.00694,46.683,46.661,,,
3086,04/03/22 06:15:00 PM,0.00698,46.717,46.686,,,
3087,04/03/22 06:30:00 PM,0.00698,46.711,46.647,,,
3088,04/03/22 06:45:00 PM,0.00698,46.697,46.629,,,
3089,04/03/22 07:00:00 PM,0.00702,46.683,46.602,,,
3090,04/03/22 07:15:00 PM,0.00698,46.636,46.553,,,
3091,04/03/22 07:30:00 PM,0.00698,46.585,46.503,,,
3092,04/03/22 07:45:00 PM,0.00702,46.542,46.458,,,
3093,04/03/22 08:00:00 PM,0.00698,46.467,46.396,,,
3094,04/03/22 08:15:00 PM,0.00698,46.436,46.351,,,
3095,04/03/22 08:30:00 PM,0.00698,46.398,46.315,,,
3096,04/03/22 08:45:00 PM,0.00698,46.368,46.283,,,
3097,04/03/22 09:00:00 PM,0.00698,46.332,46.242,,,
3098,04/03/22 09:15:00 PM,0.00698,46.272,46.177,,,
3099,04/03/22 09:30:00 PM,0.00698,46.173,46.076,,,
3100,04/03/22 09:45:00 PM,0.00698,46.076,45.966,,,
3101,04/03/22 10:00:00 PM,0.00698,45.966,45.867,,,
3102,04/03/22 10:15:00 PM,0.00694,45.856,45.774,,,
3103,04/03/22 10:30:00 PM,0.00694,45.754,45.669,,,
3104,04/03/22 10:45:00 PM,0.00694,45.644,45.565,,,
3105,04/03/22 11:00:00 PM,0.00694,45.549,45.460,,,
3106,04/03/22 11:15:00 PM,0.00690,45.441,45.352,,,
3107,04/03/22 11:30:00 PM,0.00690,45.356,45.257,,,
3108,04/03/22 11:45:00 PM,0.00687,45.257,45.153,,,
3109,04/04/22 12:00:00 AM,0.00687,45.084,45.027,,,
3110,04/04/22 12:15:00 AM,0.00687,44.987,44.917,,,
3111,04/04/22 12:30:00 AM,0.00687,44.866,44.809,,,
3112,04/04/22 12:45:00 AM,0.00683,44.749,44.695,,,
3113,04/04/22 01:00:00 AM,0.00683,44.645,44.577,,,
3114,04/04/22 01:15:00 AM,0.00683,44.523,44.451,,,
3115,04/04/22 01:30:00 AM,0.00683,44.406,44.335,,,
3116,04/04/22 01:45:00 AM,0.00683,44.281,44.218,,,
3117,04/04/22 02:00:00 AM,0.00683,44.181,44.098,,,
3118,04/04/22 02:15:00 AM,0.00683,44.058,43.988,,,
3119,04/04/22 02:30:00 AM,0.00679,43.945,43.871,,,
3120,04/04/22 02:45:00 AM,0.00679,43.828,43.741,,,
3121,04/04/22 03:00:00 AM,0.00679,43.668,43.608,,,
3122,04/04/22 03:15:00 AM,0.00679,43.565,43.484,,,
3123,04/04/22 03:30:00 AM,0.00675,43.435,43.362,,,
3124,04/04/22 03:45:00 AM,0.00679,43.309,43.232,,,
3125,04/04/22 04:00:00 AM,0.00679,43.167,43.101,,,
3126,04/04/22 04:15:00 AM,0.00679,43.032,42.969,,,
3127,04/04/22 04:30:00 AM,0.00679,42.915,42.843,,,
3128,04/04/22 04:45:00 AM,0.00675,42.791,42.714,,,
3129,04/04/22 05:00:00 AM,0.00675,42.652,42.575,,,
3130,04/04/22 05:15:00 AM,0.00671,42.517,42.444,,,
3131,04/04/22 05:30:00 AM,0.00668,42.382,42.310,,,
3132,04/04/22 05:45:00 AM,0.00668,42.242,42.175,,,
3133,04/04/22 06:00:00 AM,0.00664,42.112,42.042,,,
3134,04/04/22 06:15:00 AM,0.00664,41.961,41.909,,,
3135,04/04/22 06:30:00 AM,0.00660,41.832,41.792,,,
3136,04/04/22 06:45:00 AM,0.00660,41.727,41.679,,,
3137,04/04/22 07:00:00 AM,0.00660,41.626,41.592,,,
3138,04/04/22 07:15:00 AM,0.00660,41.551,41.517,,,
3139,04/04/22 07:30:00 AM,0.00660,41.518,41.490,,,
3140,04/04/22 07:45:00 AM,0.00660,41.502,41.482,,,
3141,04/04/22 08:00:00 AM,0.00660,41.522,41.502,,,
3142,04/04/22 08:15:00 AM,0.00664,41.598,41.659,,,
3143,04/04/22 08:30:00 AM,0.00668,41.684,41.788,,,
3144,04/04/22 08:45:00 AM,0.00671,41.785,41.922,,,
3145,04/04/22 09:00:00 AM,0.00675,41.907,42.042,,,
3146,04/04/22 09:15:00 AM,0.00679,42.042,42.193,,,
3147,04/04/22 09:30:00 AM,0.00683,42.210,42.397,,,
3148,04/04/22 09:45:00 AM,0.00690,42.382,42.564,,,
3149,04/04/22 10:00:00 AM,0.00698,42.575,42.795,,,
3150,04/04/22 10:15:00 AM,0.00702,42.805,43.014,,,
3151,04/04/22 10:30:00 AM,0.00706,42.960,43.066,,,
3152,04/04/22 10:45:00 AM,0.00710,43.070,43.212,,,
3153,04/04/22 11:00:00 AM,0.00713,43.295,43.430,,,
3154,04/04/22 11:15:00 AM,0.00721,43.522,43.808,,,
3155,04/04/22 11:30:00 AM,0.00729,43.853,44.010,,,
3156,04/04/22 11:45:00 AM,0.00732,44.069,44.314,,,
3157,04/04/22 12:00:00 PM,0.00740,44.411,44.577,,,
3158,04/04/22 12:15:00 PM,0.00748,44.692,44.775,,,
3159,04/04/22 12:30:00 PM,0.00752,44.868,44.940,,,
3160,04/04/22 12:45:00 PM,0.00755,44.913,44.973,,,
3161,04/04/22 01:00:00 PM,0.00759,45.090,45.219,,,
3162,04/04/22 01:15:00 PM,0.00763,45.288,45.351,,,
3163,04/04/22 01:30:00 PM,0.00767,45.415,45.469,,,
3164,04/04/22 01:45:00 PM,0.00774,45.601,45.660,,,
3165,04/04/22 02:00:00 PM,0.00778,45.799,45.838,,,
3166,04/04/22 02:15:00 PM,0.00786,45.948,46.022,,,
3167,04/04/22 02:30:00 PM,0.00790,46.101,46.166,,,
3168,04/04/22 02:45:00 PM,0.00793,46.251,46.292,,,
3169,04/04/22 03:00:00 PM,0.00801,46.411,46.463,,,
3170,04/04/22 03:15:00 PM,0.00809,46.576,46.623,,,
3171,04/04/22 03:30:00 PM,0.00813,46.693,46.713,,,
3172,04/04/22 03:45:00 PM,0.00816,46.744,46.733,,,
3173,04/04/22 04:00:00 PM,0.00820,46.776,46.773,,,
3174,04/04/22 04:15:00 PM,0.00820,46.818,46.792,,,
3175,04/04/22 04:30:00 PM,0.00820,46.839,46.814,,,
3176,04/04/22 04:45:00 PM,0.00824,46.857,46.814,,,
3177,04/04/22 05:00:00 PM,0.00824,46.843,46.783,,,
3178,04/04/22 05:15:00 PM,0.00828,46.828,46.767,,,
3179,04/04/22 05:30:00 PM,0.00828,46.818,46.753,,,
3180,04/04/22 05:45:00 PM,0.00828,46.812,46.751,,,
3181,04/04/22 06:00:00 PM,0.00832,46.807,46.738,,,
3182,04/04/22 06:15:00 PM,0.00832,46.789,46.722,,,
3183,04/04/22 06:30:00 PM,0.00832,46.783,46.713,,,
3184,04/04/22 06:45:00 PM,0.00835,46.769,46.697,,,
3185,04/04/22 07:00:00 PM,0.00835,46.751,46.681,,,
3186,04/04/22 07:15:00 PM,0.00835,46.728,46.656,,,
3187,04/04/22 07:30:00 PM,0.00835,46.717,46.643,,,
3188,04/04/22 07:45:00 PM,0.00839,46.699,46.629,,,
3189,04/04/22 08:00:00 PM,0.00839,46.681,46.611,,,
3190,04/04/22 08:15:00 PM,0.00843,46.666,46.596,,,
3191,04/04/22 08:30:00 PM,0.00843,46.656,46.585,,,
3192,04/04/22 08:45:00 PM,0.00843,46.643,46.573,,,
3193,04/04/22 09:00:00 PM,0.00847,46.636,46.566,,,
3194,04/04/22 09:15:00 PM,0.00847,46.629,46.558,,,
3195,04/04/22 09:30:00 PM,0.00847,46.629,46.558,,,
3196,04/04/22 09:45:00 PM,0.00851,46.629,46.558,,,
3197,04/04/22 10:00:00 PM,0.00847,46.629,46.562,,,
3198,04/04/22 10:15:00 PM,0.00851,46.627,46.558,,,
3199,04/04/22 10:30:00 PM,0.00851,46.632,46.562,,,
3200,04/04/22 10:45:00 PM,0.00851,46.643,46.571,,,
3201,04/04/22 11:00:00 PM,0.00855,46.648,46.578,,,
3202,04/04/22 11:15:00 PM,0.00855,46.656,46.585,,,
3203,04/04/22 11:30:00 PM,0.00855,46.657,46.587,,,
3204,04/04/22 11:45:00 PM,0.00858,46.656,46.585,,,
3205,04/05/22 12:00:00 AM,0.00858,46.656,46.585,,,
3206,04/05/22 12:15:00 AM,0.00858,46.647,46.576,,,
3207,04/05/22 12:30:00 AM,0.00858,46.647,46.576,,,
3208,04/05/22 12:45:00 AM,0.00858,46.638,46.571,,,
3209,04/05/22 01:00:00 AM,0.00862,46.632,46.562,,,
3210,04/05/22 01:15:00 AM,0.00862,46.621,46.553,,,
3211,04/05/22 01:30:00 AM,0.00862,46.607,46.540,,,
3212,04/05/22 01:45:00 AM,0.00862,46.598,46.533,,,
3213,04/05/22 02:00:00 AM,0.00862,46.593,46.528,,,
3214,04/05/22 02:15:00 AM,0.00862,46.578,46.512,,,
3215,04/05/22 02:30:00 AM,0.00862,46.553,46.488,,,
3216,04/05/22 02:45:00 AM,0.00866,46.528,46.467,,,
3217,04/05/22 03:00:00 AM,0.00866,46.501,46.441,,,
3218,04/05/22 03:15:00 AM,0.00862,46.477,46.422,,,
3219,04/05/22 03:30:00 AM,0.00862,46.456,46.398,,,
3220,04/05/22 03:45:00 AM,0.00862,46.436,46.377,,,
3221,04/05/22 04:00:00 AM,0.00866,46.416,46.353,,,
3222,04/05/22 04:15:00 AM,0.00866,46.402,46.341,,,
3223,04/05/22 04:30:00 AM,0.00866,46.377,46.321,,,
3224,04/05/22 04:45:00 AM,0.00862,46.357,46.301,,,
3225,04/05/22 05:00:00 AM,0.00866,46.341,46.283,,,
3226,04/05/22 05:15:00 AM,0.00866,46.317,46.261,,,
3227,04/05/22 05:30:00 AM,0.00866,46.301,46.243,,,
3228,04/05/22 05:45:00 AM,0.00866,46.278,46.225,,,
3229,04/05/22 06:00:00 AM,0.00866,46.263,46.207,,,
3230,04/05/22 06:15:00 AM,0.00866,46.251,46.193,,,
3231,04/05/22 06:30:00 AM,0.00866,46.236,46.180,,,
3232,04/05/22 06:45:00 AM,0.00866,46.222,46.168,,,
3233,04/05/22 07:00:00 AM,0.00866,46.213,46.161,,,
3234,04/05/22 07:15:00 AM,0.00866,46.216,46.162,,,
3235,04/05/22 07:30:00 AM,0.00866,46.218,46.168,,,
3236,04/05/22 07:45:00 AM,0.00862,46.233,46.188,,,
3237,04/05/22 08:00:00 AM,0.00858,46.252,46.206,,,
3238,04/05/22 08:15:00 AM,0.00855,46.278,46.231,,,
3239,04/05/22 08:30:00 AM,0.00855,46.308,46.276,,,
3240,04/05/22 08:45:00 AM,0.00855,46.362,46.335,,,
3241,04/05/22 09:00:00 AM,0.00858,46.416,46.396,,,
3242,04/05/22 09:15:00 AM,0.00858,46.472,46.447,,,
3243,04/05/22 09:30:00 AM,0.00858,46.537,46.517,,,
3244,04/05/22 09:45:00 AM,0.00858,46.603,46.587,,,
3245,04/05/22 10:00:00 AM,0.00862,46.686,46.668,,,
3246,04/05/22 10:15:00 AM,0.00862,46.744,46.726,,,
3247,04/05/22 10:30:00 AM,0.00862,46.814,46.794,,,
3248,04/05/22 10:45:00 AM,0.00866,46.890,46.868,,,
3249,04/05/22 11:00:00 AM,0.00870,46.983,46.949,,,
3250,04/05/22 11:15:00 AM,0.00870,47.068,47.044,,,
3251,04/05/22 11:30:00 AM,0.00874,47.185,47.160,,,
3252,04/05/22 11:45:00 AM,0.00877,47.277,47.250,,,
3253,04/05/22 12:00:00 PM,0.00881,47.377,47.331,,,
3254,04/05/22 12:15:00 PM,0.00885,47.462,47.446,,,
3255,04/05/22 12:30:00 PM,0.00889,47.590,47.557,,,
3256,04/05/22 12:45:00 PM,0.00893,47.683,47.640,,,
3257,04/05/22 01:00:00 PM,0.00896,47.764,47.725,,,
3258,04/05/22 01:15:00 PM,0.00904,47.876,47.856,,,
3259,04/05/22 01:30:00 PM,0.00908,47.980,47.944,,,
3260,04/05/22 01:45:00 PM,0.00912,48.065,48.018,,,
3261,04/05/22 02:00:00 PM,0.00916,48.130,48.076,,,
3262,04/05/22 02:15:00 PM,0.00916,48.202,48.151,,,
3263,04/05/22 02:30:00 PM,0.00923,48.277,48.227,,,
3264,04/05/22 02:45:00 PM,0.00927,48.355,48.310,,,
3265,04/05/22 03:00:00 PM,0.00931,48.448,48.418,,,
3266,04/05/22 03:15:00 PM,0.00935,48.571,48.522,,,
3267,04/05/22 03:30:00 PM,0.00938,48.655,48.616,,,
3268,04/05/22 03:45:00 PM,0.00942,48.774,48.722,,,
3269,04/05/22 04:00:00 PM,0.00946,48.861,48.805,,,
3270,04/05/22 04:15:00 PM,0.00950,48.927,48.870,,,
3271,04/05/22 04:30:00 PM,0.00958,48.997,48.933,,,
3272,04/05/22 04:45:00 PM,0.00958,49.077,49.015,,,
3273,04/05/22 05:00:00 PM,0.00965,49.141,49.069,,,
3274,04/05/22 05:15:00 PM,0.00969,49.188,49.125,,,
3275,04/05/22 05:30:00 PM,0.00973,49.249,49.172,,,
3276,04/05/22 05:45:00 PM,0.00973,49.276,49.199,,,
3277,04/05/22 06:00:00 PM,0.00973,49.305,49.224,,,
3278,04/05/22 06:15:00 PM,0.00977,49.341,49.258,,,
3279,04/05/22 06:30:00 PM,0.00980,49.372,49.291,,,
3280,04/05/22 06:45:00 PM,0.00984,49.397,49.316,,,
3281,04/05/22 07:00:00 PM,0.00988,49.419,49.336,,,
3282,04/05/22 07:15:00 PM,0.00992,49.449,49.363,,,
3283,04/05/22 07:30:00 PM,0.00996,49.474,49.388,,,
3284,04/05/22 07:45:00 PM,0.00996,49.505,49.415,,,
3285,04/05/22 08:00:00 PM,0.00999,49.528,49.440,,,
3286,04/05/22 08:15:00 PM,0.01003,49.548,49.465,,,
3287,04/05/22 08:30:00 PM,0.01007,49.554,49.480,,,
3288,04/05/22 08:45:00 PM,0.01011,49.552,49.480,,,
3289,04/05/22 09:00:00 PM,0.01015,49.541,49.465,,,
3290,04/05/22 09:15:00 PM,0.01019,49.548,49.474,,,
3291,04/05/22 09:30:00 PM,0.01019,49.541,49.471,,,
3292,04/05/22 09:45:00 PM,0.01022,49.532,49.462,,,
3293,04/05/22 10:00:00 PM,0.01026,49.523,49.456,,,
3294,04/05/22 10:15:00 PM,0.01026,49.518,49.455,,,
3295,04/05/22 10:30:00 PM,0.01030,49.512,49.449,,,
3296,04/05/22 10:45:00 PM,0.01034,49.512,49.449,,,
3297,04/05/22 11:00:00 PM,0.01034,49.512,49.449,,,
3298,04/05/22 11:15:00 PM,0.01038,49.510,49.446,,,
3299,04/05/22 11:30:00 PM,0.01038,49.507,49.444,,,
3300,04/05/22 11:45:00 PM,0.01041,49.507,49.444,,,
3301,04/06/22 12:00:00 AM,0.01041,49.501,49.435,,,
3302,04/06/22 12:15:00 AM,0.01045,49.496,49.429,,,
3303,04/06/22 12:30:00 AM,0.01045,49.480,49.415,,,
3304,04/06/22 12:45:00 AM,0.01045,49.465,49.402,,,
3305,04/06/22 01:00:00 AM,0.01045,49.446,49.383,,,
3306,04/06/22 01:15:00 AM,0.01049,49.429,49.368,,,
3307,04/06/22 01:30:00 AM,0.01049,49.408,49.347,,,
3308,04/06/22 01:45:00 AM,0.01049,49.372,49.311,,,
3309,04/06/22 02:00:00 AM,0.01049,49.330,49.275,,,
3310,04/06/22 02:15:00 AM,0.01049,49.271,49.215,,,
3311,04/06/22 02:30:00 AM,0.01049,49.228,49.174,,,
3312,04/06/22 02:45:00 AM,0.01049,49.192,49.136,,,
3313,04/06/22 03:00:00 AM,0.01049,49.152,49.100,,,
3314,04/06/22 03:15:00 AM,0.01045,49.118,49.064,,,
3315,04/06/22 03:30:00 AM,0.01045,49.055,49.008,,,
3316,04/06/22 03:45:00 AM,0.01045,48.992,48.947,,,
3317,04/06/22 04:00:00 AM,0.01045,48.906,48.864,,,
3318,04/06/22 04:15:00 AM,0.01041,48.808,48.769,,,
3319,04/06/22 04:30:00 AM,0.01041,48.713,48.681,,,
3320,04/06/22 04:45:00 AM,0.01038,48.632,48.583,,,
3321,04/06/22 05:00:00 AM,0.01034,48.535,48.502,,,
3322,04/06/22 05:15:00 AM,0.01034,48.483,48.441,,,
3323,04/06/22 05:30:00 AM,0.01030,48.447,48.402,,,
3324,04/06/22 05:45:00 AM,0.01026,48.394,48.355,,,
3325,04/06/22 06:00:00 AM,0.01022,48.333,48.290,,,
3326,04/06/22 06:15:00 AM,0.01019,48.288,48.247,,,
3327,04/06/22 06:30:00 AM,0.01015,48.254,48.209,,,
3328,04/06/22 06:45:00 AM,0.01015,48.216,48.177,,,
3329,04/06/22 07:00:00 AM,0.01011,48.191,48.157,,,
3330,04/06/22 07:15:00 AM,0.01007,48.168,48.135,,,
3331,04/06/22 07:30:00 AM,0.01003,48.148,48.123,,,
3332,04/06/22 07:45:00 AM,0.00999,48.135,48.115,,,
3333,04/06/22 08:00:00 AM,0.00999,48.130,48.115,,,
3334,04/06/22 08:15:00 AM,0.00999,48.126,48.115,,,
3335,04/06/22 08:30:00 AM,0.00996,48.126,48.110,,,
3336,04/06/22 08:45:00 AM,0.00996,48.141,48.132,,,
3337,04/06/22 09:00:00 AM,0.00999,48.171,48.177,,,
3338,04/06/22 09:15:00 AM,0.00999,48.202,48.187,,,
3339,04/06/22 09:30:00 AM,0.00999,48.209,48.193,,,
3340,04/06/22 09:45:00 AM,0.01003,48.234,48.223,,,
3341,04/06/22 10:00:00 AM,0.01003,48.274,48.277,,,
3342,04/06/22 10:15:00 AM,0.01007,48.344,48.346,,,
3343,04/06/22 10:30:00 AM,0.01011,48.400,48.402,,,
3344,04/06/22 10:45:00 AM,0.01015,48.457,48.466,,,
3345,04/06/22 11:00:00 AM,0.01019,48.544,48.558,,,
3346,04/06/22 11:15:00 AM,0.01022,48.646,48.688,,,
3347,04/06/22 11:30:00 AM,0.01026,48.790,48.828,,,
3348,04/06/22 11:45:00 AM,0.01030,48.875,48.900,,,
3349,04/06/22 12:00:00 PM,0.01034,48.925,48.949,,,
3350,04/06/22 12:15:00 PM,0.01034,48.978,48.974,,,
3351,04/06/22 12:30:00 PM,0.01038,49.059,49.055,,,
3352,04/06/22 12:45:00 PM,0.01038,49.122,49.102,,,
3353,04/06/22 01:00:00 PM,0.01041,49.131,49.118,,,
3354,04/06/22 01:15:00 PM,0.01041,49.172,49.156,,,
3355,04/06/22 01:30:00 PM,0.01045,49.282,49.296,,,
3356,04/06/22 01:45:00 PM,0.01053,49.368,49.366,,,
3357,04/06/22 02:00:00 PM,0.01053,49.438,49.440,,,
3358,04/06/22 02:15:00 PM,0.01057,49.482,49.498,,,
3359,04/06/22 02:30:00 PM,0.01061,49.573,49.595,,,
3360,04/06/22 02:45:00 PM,0.01068,49.681,49.714,,,
3361,04/06/22 03:00:00 PM,0.01068,49.719,49.723,,,
3362,04/06/22 03:15:00 PM,0.01072,49.768,49.768,,,
3363,04/06/22 03:30:00 PM,0.01072,49.815,49.786,,,
3364,04/06/22 03:45:00 PM,0.01080,49.953,49.933,,,
3365,04/06/22 04:00:00 PM,0.01080,50.007,49.995,,,
3366,04/06/22 04:15:00 PM,0.01087,50.099,50.085,,,
3367,04/06/22 04:30:00 PM,0.01087,50.135,50.115,,,
3368,04/06/22 04:45:00 PM,0.01091,50.137,50.106,,,
3369,04/06/22 05:00:00 PM,0.01091,50.146,50.113,,,
3370,04/06/22 05:15:00 PM,0.01091,50.162,50.130,,,
3371,04/06/22 05:30:00 PM,0.01091,50.193,50.157,,,
3372,04/06/22 05:45:00 PM,0.01095,50.178,50.140,,,
3373,04/06/22 06:00:00 PM,0.01095,50.146,50.099,,,
3374,04/06/22 06:15:00 PM,0.01095,50.146,50.099,,,
3375,04/06/22 06:30:00 PM,0.01095,50.099,50.059,,,
3376,04/06/22 06:45:00 PM,0.01095,50.104,50.059,,,
3377,04/06/22 07:00:00 PM,0.01095,50.090,50.043,,,
3378,04/06/22 07:15:00 PM,0.01095,50.074,50.022,,,
3379,04/06/22 07:30:00 PM,0.01095,50.054,50.000,,,
3380,04/06/22 07:45:00 PM,0.01095,50.032,49.977,,,
3381,04/06/22 08:00:00 PM,0.01095,50.018,49.960,,,
3382,04/06/22 08:15:00 PM,0.01095,49.987,49.935,,,
3383,04/06/22 08:30:00 PM,0.01095,49.960,49.910,,,
3384,04/06/22 08:45:00 PM,0.01095,49.903,49.856,,,
3385,04/06/22 09:00:00 PM,0.01095,49.903,49.847,,,
3386,04/06/22 09:15:00 PM,0.01095,49.887,49.831,,,
3387,04/06/22 09:30:00 PM,0.01095,49.876,49.820,,,
3388,04/06/22 09:45:00 PM,0.01095,49.861,49.806,,,
3389,04/06/22 10:00:00 PM,0.01095,49.852,49.795,,,
3390,04/06/22 10:15:00 PM,0.01095,49.842,49.784,,,
3391,04/06/22 10:30:00 PM,0.01095,49.833,49.775,,,
3392,04/06/22 10:45:00 PM,0.01095,49.825,49.768,,,
3393,04/06/22 11:00:00 PM,0.01095,49.815,49.759,,,
3394,04/06/22 11:15:00 PM,0.01095,49.804,49.748,,,
3395,04/06/22 11:30:00 PM,0.01099,49.791,49.737,,,
3396,04/06/22 11:45:00 PM,0.01099,49.779,49.723,,,
3397,04/07/22 12:00:00 AM,0.01099,49.764,49.708,,,
3398,04/07/22 12:15:00 AM,0.01099,49.743,49.687,,,
3399,04/07/22 12:30:00 AM,0.01099,49.723,49.667,,,
3400,04/07/22 12:45:00 AM,0.01099,49.712,49.656,,,
3401,04/07/22 01:00:00 AM,0.01099,49.701,49.645,,,
3402,04/07/22 01:15:00 AM,0.01099,49.683,49.629,,,
3403,04/07/22 01:30:00 AM,0.01099,49.654,49.600,,,
3404,04/07/22 01:45:00 AM,0.01099,49.631,49.579,,,
3405,04/07/22 02:00:00 AM,0.01102,49.618,49.563,,,
3406,04/07/22 02:15:00 AM,0.01102,49.595,49.543,,,
3407,04/07/22 02:30:00 AM,0.01099,49.570,49.518,,,
