,date,t1,t2,t3,t4
1098,2022-03-15 00:45:00,9.402777777777777,9.070543139730692,,8.39388888888889
1099,2022-03-15 01:00:00,9.388888888888888,9.074465909090964,,8.397222222222224
1100,2022-03-15 01:15:00,9.375,9.078064393939448,,8.399999999999999
1101,2022-03-15 01:30:00,9.361111111111112,9.080953493266048,,8.405
1102,2022-03-15 01:45:00,9.347222222222223,9.083491161616216,,8.407777777777778
1103,2022-03-15 02:00:00,9.332222222222224,9.085448442760995,,8.411111111111111
1104,2022-03-15 02:15:00,9.317777777777776,9.0869787457913,,8.41388888888889
1105,2022-03-15 02:30:00,9.303888888888888,9.088035984848542,,8.41888888888889
1106,2022-03-15 02:45:00,9.28777777777778,9.0885936447812,,8.42222222222222
1107,2022-03-15 03:00:00,9.273888888888887,9.088779250841808,,8.424999999999999
1108,2022-03-15 03:15:00,9.261111111111113,9.088696548821607,,8.43
1109,2022-03-15 03:30:00,9.247222222222224,9.088235690235743,,8.432777777777778
1110,2022-03-15 03:45:00,9.23388888888889,9.0875452441078,,8.436111111111112
1111,2022-03-15 04:00:00,9.219999999999995,9.086577020202077,,8.441111111111113
1112,2022-03-15 04:15:00,9.207777777777777,9.08541161616167,,8.443888888888887
1113,2022-03-15 04:30:00,9.193888888888887,9.083907617845174,,8.447222222222221
1114,2022-03-15 04:45:00,9.18,9.082226851851908,,8.452222222222222
1115,2022-03-15 05:00:00,9.166111111111112,9.080295875420928,,8.455
1116,2022-03-15 05:15:00,9.15222222222222,9.07822685185191,,8.457777777777777
1117,2022-03-15 05:30:00,9.14,9.075989057239113,,8.461111111111109
1118,2022-03-15 05:45:00,9.126111111111111,9.073575547138102,,8.465000000000002
1119,2022-03-15 06:00:00,9.113888888888887,9.071075336700392,,8.46888888888889
1120,2022-03-15 06:15:00,9.10111111111111,9.068409301346854,,8.472222222222221
1121,2022-03-15 06:30:00,9.09111111111111,9.06564541245797,,8.475000000000001
1122,2022-03-15 06:45:00,9.07777777777778,9.062797769360326,,8.477777777777776
1123,2022-03-15 07:00:00,9.06722222222222,9.059761363636415,,8.48111111111111
1124,2022-03-15 07:15:00,9.056111111111113,9.056657407407462,,8.48388888888889
1125,2022-03-15 07:30:00,9.04722222222222,9.053527988215544,,8.487222222222222
1126,2022-03-15 07:45:00,9.037777777777778,9.05035711279467,,8.489999999999998
1127,2022-03-15 08:00:00,9.03,9.047195286195342,,8.492777777777777
1128,2022-03-15 08:15:00,9.022222222222224,9.043956439393996,,8.497222222222224
1129,2022-03-15 08:30:00,9.01611111111111,9.040710016835074,,8.499999999999998
1130,2022-03-15 08:45:00,9.010000000000002,9.037650042087597,,8.502777777777778
1131,2022-03-15 09:00:00,9.005,9.03456860269366,,8.50611111111111
1132,2022-03-15 09:15:00,9.002222222222223,9.03146233164989,,8.50888888888889
1133,2022-03-15 09:30:00,8.998888888888889,9.028582702020255,,8.511111111111111
1134,2022-03-15 09:45:00,8.997777777777776,9.02575189393945,,8.513888888888891
1135,2022-03-15 10:00:00,8.99611111111111,9.023142255892312,,8.517222222222223
1136,2022-03-15 10:15:00,8.99611111111111,9.020716750841808,,8.517777777777779
1137,2022-03-15 10:30:00,8.997777777777776,9.018481060606115,,8.52111111111111
1138,2022-03-15 10:45:00,9.00111111111111,9.016513678451236,,8.522777777777778
1139,2022-03-15 11:00:00,9.00388888888889,9.014797138047191,,8.526111111111112
1140,2022-03-15 11:15:00,9.007222222222223,9.013280303030358,,8.527777777777779
1141,2022-03-15 11:30:00,9.010000000000002,9.011971590909146,,8.531111111111112
1142,2022-03-15 11:45:00,9.012222222222222,9.010917929292985,,8.53222222222222
1143,2022-03-15 12:00:00,9.015,9.010003787878842,,8.533888888888887
1144,2022-03-15 12:15:00,9.017777777777775,9.009404250841804,,8.537222222222221
1145,2022-03-15 12:30:00,9.02111111111111,9.008985479798037,,8.538888888888888
1146,2022-03-15 12:45:00,9.026111111111112,9.00874747474753,,8.54
1147,2022-03-15 13:00:00,9.02888888888889,9.008643308080863,,8.54277777777778
1148,2022-03-15 13:15:00,9.032222222222224,9.008715698653251,,8.545
1149,2022-03-15 13:30:00,9.036111111111111,9.009002525252582,,8.546111111111113
1150,2022-03-15 13:45:00,9.042777777777776,9.009313973064026,,8.54777777777778
1151,2022-03-15 14:00:00,9.04722222222222,9.009820917508472,,8.548888888888888
1152,2022-03-15 14:15:00,9.05277777777778,9.01065719696975,,8.551111111111112
1153,2022-03-15 14:30:00,9.061111111111112,9.011518939393996,,8.552777777777779
1154,2022-03-15 14:45:00,9.068888888888887,9.012758417508472,,8.553888888888888
1155,2022-03-15 15:00:00,9.08,9.01414036195292,,8.556111111111113
1156,2022-03-15 15:15:00,9.092222222222222,9.015822390572444,,8.55722222222222
1157,2022-03-15 15:30:00,9.10388888888889,9.01779545454551,,8.558888888888887
1158,2022-03-15 15:45:00,9.119999999999996,9.020052609427667,,8.56
1159,2022-03-15 16:00:00,9.134999999999998,9.02265130471386,,8.562222222222221
1160,2022-03-15 16:15:00,9.15222222222222,9.025609006734062,,8.562777777777775
1161,2022-03-15 16:30:00,9.168888888888889,9.028850799663354,,8.565000000000001
1162,2022-03-15 16:45:00,9.186111111111108,9.032483796296352,,8.567222222222222
1163,2022-03-15 17:00:00,9.202222222222222,9.036482744107795,,8.567777777777776
1164,2022-03-15 17:15:00,9.217222222222222,9.040743265993322,,8.57
1165,2022-03-15 17:30:00,9.23111111111111,9.045153198653251,,8.57111111111111
1166,2022-03-15 17:45:00,9.24388888888889,9.049877735690291,,8.572777777777777
1167,2022-03-15 18:00:00,9.253888888888886,9.054826388888944,,8.573888888888888
1168,2022-03-15 18:15:00,9.265,9.059951388888944,,8.576111111111109
1169,2022-03-15 18:30:00,9.276111111111112,9.065153198653254,,8.577222222222222
1170,2022-03-15 18:45:00,9.285,9.070471590909143,,8.577222222222222
1171,2022-03-15 19:00:00,9.292777777777776,9.075792297979852,,8.578888888888889
1172,2022-03-15 19:15:00,9.30111111111111,9.08101578282834,,8.58111111111111
1173,2022-03-15 19:30:00,9.307222222222222,9.086311447811504,,8.582222222222223
1174,2022-03-15 19:45:00,9.31111111111111,9.091552398989954,,8.58388888888889
1175,2022-03-15 20:00:00,9.31611111111111,9.09666498316504,,8.585
1176,2022-03-15 20:15:00,9.32111111111111,9.101735269360326,,8.585
1177,2022-03-15 20:30:00,9.32388888888889,9.106695917508471,,8.587222222222222
1178,2022-03-15 20:45:00,9.327777777777778,9.11159238215494,,8.587777777777777
1179,2022-03-15 21:00:00,9.332222222222224,9.116213173400729,,8.590000000000002
