Titre de tracé : T46,,,,,,,,
#,"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)",Hôte connecté (LGR S/N: 10117166),Arrêté (LGR S/N: 10117166),Fin de fichier (LGR S/N: 10117166)
2066,18/09/2019 02:15,25.86744315,23.93673325,21.76336582,19.401,,,
2067,18/09/2019 02:30,25.84449968,23.9335327,21.76336628,19.385,,,
2068,18/09/2019 02:45,25.82187549,23.92999004,21.76304779,19.37,,,
2069,18/09/2019 03:00,25.79967361,23.9261118,21.76240717,19.355,,,
2070,18/09/2019 03:15,25.77798828,23.92190589,21.76144263,19.339,,,
2071,18/09/2019 03:30,25.75689146,23.91738184,21.76015381,19.324,,,
2072,18/09/2019 03:45,25.73650391,23.91255105,21.75854139,19.308,,,
2073,18/09/2019 04:00,25.71692668,23.90742707,21.75660734,19.293,,,
2074,18/09/2019 04:15,25.69825579,23.90202501,21.75435445,19.277,,,
2075,18/09/2019 04:30,25.6807878,23.89636197,21.75178654,19.262,,,
2076,18/09/2019 04:45,25.66469136,23.89045758,21.74890856,19.247,,,
2077,18/09/2019 05:00,25.64999276,23.88433394,21.7457266,19.232,,,
2078,18/09/2019 05:15,25.63664064,23.87801504,21.74224752,19.217,,,
2079,18/09/2019 05:30,25.62456135,23.87152615,21.73847981,19.204,,,
2080,18/09/2019 05:45,25.61367375,23.86489297,21.73443355,19.19,,,
2081,18/09/2019 06:00,25.60395263,23.85814109,21.73012062,19.178,,,
2082,18/09/2019 06:15,25.5953596,23.85129526,21.72555473,19.166,,,
2083,18/09/2019 06:30,25.58790387,23.84437911,21.72075117,19.155,,,
2084,18/09/2019 06:45,25.58155883,23.83741511,21.71572613,19.144,,,
2085,18/09/2019 07:00,25.5762078,23.83042453,21.71049641,19.134,,,
2086,18/09/2019 07:15,25.57172474,23.82342744,21.70507941,19.125,,,
2087,18/09/2019 07:30,25.56790893,23.81644251,21.69949286,19.116,,,
2088,18/09/2019 07:45,25.56459517,23.80948694,21.69375461,19.108,,,
2089,18/09/2019 08:00,25.56165171,23.80257634,21.68788276,19.101,,,
2090,18/09/2019 08:15,25.55898128,23.79572437,21.68189539,19.094,,,
2091,18/09/2019 08:30,25.55642647,23.78894127,21.67581041,19.088,,,
2092,18/09/2019 08:45,25.55408702,23.78223333,21.66964392,19.08,,,
2093,18/09/2019 09:00,25.55212009,23.77560387,21.66341125,19.076,,,
2094,18/09/2019 09:15,25.55071207,23.76905536,21.65712699,19.07,,,
2095,18/09/2019 09:30,25.54984274,23.76259056,21.6508042,19.064,,,
2096,18/09/2019 09:45,25.54958846,23.75621326,21.64445436,19.059,,,
2097,18/09/2019 10:00,25.54991924,23.74992793,21.6380883,19.055,,,
2098,18/09/2019 10:15,25.55103371,23.7437395,21.63171609,19.05,,,
2099,18/09/2019 10:30,25.55320487,23.73765389,21.62534763,19.047,,,
2100,18/09/2019 10:45,25.55672254,23.73167895,21.61899305,19.044,,,
2101,18/09/2019 11:00,25.56175652,23.72582526,21.61266244,19.041,,,
2102,18/09/2019 11:15,25.56836324,23.72010666,21.60636636,19.04,,,
2103,18/09/2019 11:30,25.57652858,23.71454017,21.60011556,19.038,,,
2104,18/09/2019 11:45,25.58617075,23.7091452,21.59392115,19.038,,,
2105,18/09/2019 12:00,25.59718801,23.70394292,21.58779587,19.04,,,
2106,18/09/2019 12:15,25.60935566,23.69895586,21.58175366,19.041,,,
2107,18/09/2019 12:30,25.6222985,23.69420657,21.57580874,19.043,,,
2108,18/09/2019 12:45,25.63561815,23.68971517,21.56997591,19.047,,,
2109,18/09/2019 13:00,25.64899713,23.68549688,21.56427113,19.052,,,
2110,18/09/2019 13:15,25.66222299,23.68156095,21.55871032,19.056,,,
2111,18/09/2019 13:30,25.67513769,23.67791123,21.55330897,19.062,,,
2112,18/09/2019 13:45,25.68754193,23.67454728,21.5480818,19.068,,,
2113,18/09/2019 14:00,25.6992141,23.67146515,21.5430421,19.074,,,
2114,18/09/2019 14:15,25.71000413,23.66865805,21.53820114,19.08,,,
2115,18/09/2019 14:30,25.71984767,23.66611692,21.53356773,19.086,,,
2116,18/09/2019 14:45,25.72871811,23.66383085,21.52914949,19.094,,,
2117,18/09/2019 15:00,25.73650404,23.66178643,21.52495191,19.099,,,
2118,18/09/2019 15:15,25.74317156,23.65996731,21.52097792,19.105,,,
2119,18/09/2019 15:30,25.74867535,23.65835431,21.5172282,19.111,,,
2120,18/09/2019 15:45,25.75304522,23.65692628,21.51370123,19.116,,,
2121,18/09/2019 16:00,25.75624916,23.65566063,21.51039289,19.12,,,
2122,18/09/2019 16:15,25.75830829,23.65453352,21.50729719,19.125,,,
2123,18/09/2019 16:30,25.75929278,23.65352009,21.50440689,19.129,,,
2124,18/09/2019 16:45,25.75933413,23.65259552,21.50171327,19.132,,,
2125,18/09/2019 17:00,25.75856784,23.65173646,21.49920629,19.135,,,
2126,18/09/2019 17:15,25.75699379,23.65092161,21.49687456,19.137,,,
2127,18/09/2019 17:30,25.75455238,23.65013099,21.49470517,19.138,,,
2128,18/09/2019 17:45,25.75130289,23.64934569,21.49268471,19.14,,,
2129,18/09/2019 18:00,25.7472417,23.64854803,21.49079929,19.14,,,
2130,18/09/2019 18:15,25.74224545,23.64772132,21.48903518,19.141,,,
2131,18/09/2019 18:30,25.73624688,23.64684987,21.48737848,19.14,,,
2132,18/09/2019 18:45,25.72912982,23.64591886,21.4858155,19.14,,,
2133,18/09/2019 19:00,25.72072919,23.64491346,21.48433245,19.138,,,
2134,18/09/2019 19:15,25.7110572,23.64381836,21.48291576,19.137,,,
2135,18/09/2019 19:30,25.70011924,23.64261754,21.4815518,19.134,,,
2136,18/09/2019 19:45,25.68795679,23.64129397,21.48022668,19.131,,,
2137,18/09/2019 20:00,25.67464753,23.63982935,21.47892549,19.126,,,
2138,18/09/2019 20:15,25.66048868,23.6382054,21.47763293,19.122,,,
2139,18/09/2019 20:30,25.64569002,23.6364056,21.47633335,19.116,,,
2140,18/09/2019 20:45,25.63036013,23.63441583,21.47501098,19.11,,,
2141,18/09/2019 21:00,25.61454561,23.632224,21.47364948,19.102,,,
2142,18/09/2019 21:15,25.59833627,23.62981942,21.47223261,19.095,,,
2143,18/09/2019 21:30,25.58185527,23.62719281,21.47074548,19.088,,,
2144,18/09/2019 21:45,25.56522721,23.62433669,21.46917425,19.079,,,
2145,18/09/2019 22:00,25.54852185,23.62124568,21.46750564,19.07,,,
2146,18/09/2019 22:15,25.53180855,23.61791662,21.46572713,19.061,,,
2147,18/09/2019 22:30,25.51513815,23.61434879,21.4638263,19.05,,,
2148,18/09/2019 22:45,25.49844759,23.61054334,21.46179176,19.041,,,
2149,18/09/2019 23:00,25.48167455,23.60650223,21.45961382,19.031,,,
2150,18/09/2019 23:15,25.46493541,23.60222846,21.45728461,19.021,,,
2151,18/09/2019 23:30,25.44823306,23.59772628,21.45479733,19.01,,,
2152,18/09/2019 23:45,25.43155158,23.5930012,21.45214636,19,,,
2153,19/09/2019 00:00,25.41483622,23.58805956,21.44932709,18.989,,,
2154,19/09/2019 00:15,25.39797734,23.58290757,21.44633624,18.979,,,
2155,19/09/2019 00:30,25.38096171,23.57755108,21.44317162,18.968,,,
2156,19/09/2019 00:45,25.36365562,23.57199498,21.43983164,18.957,,,
2157,19/09/2019 01:00,25.34601995,23.56624283,21.43631459,18.945,,,
2158,19/09/2019 01:15,25.32817852,23.56029823,21.4326189,18.934,,,
2159,19/09/2019 01:30,25.31000267,23.55416514,21.4287432,18.922,,,
2160,19/09/2019 01:45,25.29137298,23.54784713,21.42468627,18.91,,,
2161,19/09/2019 02:00,25.27243629,23.54134796,21.42044666,18.897,,,
2162,19/09/2019 02:15,25.25333079,23.53467313,21.41602308,18.885,,,
2163,19/09/2019 02:30,25.23395045,23.52782936,21.41141469,18.872,,,
2164,19/09/2019 02:45,25.21413643,23.52082169,21.40662041,18.858,,,
2165,19/09/2019 03:00,25.19374236,23.51365024,21.40163814,18.843,,,
2166,19/09/2019 03:15,25.17277219,23.50630876,21.39646589,18.83,,,
2167,19/09/2019 03:30,25.15131187,23.49878556,21.39110192,18.815,,,
2168,19/09/2019 03:45,25.1295013,23.4910659,21.38554448,18.8,,,
2169,19/09/2019 04:00,25.10754565,23.48313503,21.37979167,18.785,,,
2170,19/09/2019 04:15,25.08569517,23.47498109,21.37384228,18.771,,,
2171,19/09/2019 04:30,25.06410656,23.46659658,21.36769465,18.754,,,
2172,19/09/2019 04:45,25.04284096,23.45797817,21.36134676,18.739,,,
2173,19/09/2019 05:00,25.02203582,23.4491262,21.35479651,18.723,,,
2174,19/09/2019 05:15,25.00183627,23.44004463,21.34804132,18.706,,,
2175,19/09/2019 05:30,24.98240355,23.43074106,21.34107978,18.692,,,
2176,19/09/2019 05:45,24.96388394,23.42122617,21.33391135,18.675,,,
2177,19/09/2019 06:00,24.94641016,23.41151254,21.3265365,18.66,,,
2178,19/09/2019 06:15,24.93009192,23.40161355,21.3189571,18.645,,,
2179,19/09/2019 06:30,24.91490048,23.39154283,21.31117694,18.631,,,
2180,19/09/2019 06:45,24.90073112,23.38131405,21.30320099,18.616,,,
2181,19/09/2019 07:00,24.88746261,23.37094094,21.29503444,18.601,,,
2182,19/09/2019 07:15,24.87518224,23.36043823,21.28668255,18.587,,,
2183,19/09/2019 07:30,24.86418428,23.3498239,21.27815213,18.575,,,
2184,19/09/2019 07:45,24.85461953,23.33912034,21.26945276,18.564,,,
2185,19/09/2019 08:00,24.84677102,23.32835517,21.26059601,18.552,,,
2186,19/09/2019 08:15,24.84078072,23.31756097,21.25159437,18.541,,,
2187,19/09/2019 08:30,24.83683017,23.30677499,21.24246111,18.531,,,
2188,19/09/2019 08:45,24.83486769,23.29603837,21.23321067,18.522,,,
2189,19/09/2019 09:00,24.83465909,23.28539415,21.22385851,18.513,,,
2190,19/09/2019 09:15,24.83584297,23.27488452,21.21442217,18.507,,,
2191,19/09/2019 09:30,24.83800035,23.26454785,21.20492034,18.499,,,
2192,19/09/2019 09:45,24.84073733,23.25441628,21.19537339,18.495,,,
2193,19/09/2019 10:00,24.84371725,23.24451446,21.18580241,18.489,,,
2194,19/09/2019 10:15,24.84671053,23.23485888,21.17622914,18.486,,,
2195,19/09/2019 10:30,24.84974205,23.22545884,21.16667578,18.483,,,
2196,19/09/2019 10:45,24.85289033,23.21631791,21.15716397,18.48,,,
2197,19/09/2019 11:00,24.85639545,23.20743579,21.14771356,18.477,,,
2198,19/09/2019 11:15,24.86048488,23.19880987,21.13834296,18.476,,,
2199,19/09/2019 11:30,24.86521971,23.19043654,21.12906827,18.473,,,
2200,19/09/2019 11:45,24.87050322,23.18231218,21.11990291,18.471,,,
2201,19/09/2019 12:00,24.87617227,23.17443356,21.1108589,18.471,,,
2202,19/09/2019 12:15,24.88214532,23.16679747,21.10194904,18.473,,,
2203,19/09/2019 12:30,24.8885433,23.15940076,21.09318695,18.474,,,
2204,19/09/2019 12:45,24.89543686,23.15224045,21.08458501,18.474,,,
2205,19/09/2019 13:00,24.90295233,23.14531422,21.07615386,18.476,,,
2206,19/09/2019 13:15,24.91105823,23.13862022,21.06790211,18.477,,,
2207,19/09/2019 13:30,24.91966555,23.13215714,21.05983718,18.48,,,
2208,19/09/2019 13:45,24.92849323,23.1259245,21.0519654,18.482,,,
2209,19/09/2019 14:00,24.93700192,23.11992175,21.04429278,18.486,,,
2210,19/09/2019 14:15,24.94457356,23.11414621,21.03682482,18.489,,,
2211,19/09/2019 14:30,24.95065757,23.10859064,21.02956694,18.494,,,
2212,19/09/2019 14:45,24.95487931,23.10324194,21.02252419,18.498,,,
2213,19/09/2019 15:00,24.95722486,23.09808154,21.01570033,18.502,,,
2214,19/09/2019 15:15,24.95777844,23.09308615,21.00909792,18.507,,,
2215,19/09/2019 15:30,24.95671246,23.08822867,21.00271738,18.51,,,
2216,19/09/2019 15:45,24.95413327,23.08347939,20.99655627,18.513,,,
2217,19/09/2019 16:00,24.94997895,23.07880688,20.99060946,18.516,,,
2218,19/09/2019 16:15,24.94415206,23.07417838,20.98486875,18.517,,,
2219,19/09/2019 16:30,24.93665842,23.06956053,20.97932355,18.519,,,
2220,19/09/2019 16:45,24.9274545,23.06491976,20.97396099,18.519,,,
2221,19/09/2019 17:00,24.9165515,23.06022224,20.96876509,18.517,,,
2222,19/09/2019 17:15,24.90408832,23.05543429,20.96371751,18.516,,,
2223,19/09/2019 17:30,24.89021869,23.05052329,20.95879878,18.514,,,
2224,19/09/2019 17:45,24.87499439,23.04545814,20.95398816,18.51,,,
2225,19/09/2019 18:00,24.85859062,23.04021052,20.94926338,18.505,,,
2226,19/09/2019 18:15,24.84114444,23.03475659,20.94460178,18.501,,,
2227,19/09/2019 18:30,24.82265106,23.02907742,20.93998097,18.495,,,
2228,19/09/2019 18:45,24.80316804,23.02315873,20.9353786,18.488,,,
2229,19/09/2019 19:00,24.78275654,23.0169905,20.93077217,18.48,,,
2230,19/09/2019 19:15,24.76148984,23.01056672,20.92613901,18.471,,,
2231,19/09/2019 19:30,24.73923453,23.00388392,20.92145652,18.461,,,
2232,19/09/2019 19:45,24.71584654,22.99693875,20.91670178,18.449,,,
2233,19/09/2019 20:00,24.69136544,22.98972668,20.91185202,18.437,,,
2234,19/09/2019 20:15,24.66588776,22.982242,20.90688587,18.425,,,
2235,19/09/2019 20:30,24.63968369,22.9744794,20.90178292,18.41,,,
2236,19/09/2019 20:45,24.61295974,22.96643576,20.89652339,18.395,,,
2237,19/09/2019 21:00,24.58571109,22.95811007,20.89108828,18.379,,,
2238,19/09/2019 21:15,24.55796304,22.94950254,20.88545954,18.362,,,
2239,19/09/2019 21:30,24.52970406,22.9406133,20.87962071,18.345,,,
2240,19/09/2019 21:45,24.50096059,22.93144142,20.87355599,18.325,,,
2241,19/09/2019 22:00,24.47189605,22.9219852,20.86725041,18.306,,,
2242,19/09/2019 22:15,24.44253636,22.91224253,20.86068972,18.285,,,
2243,19/09/2019 22:30,24.41301436,22.90221164,20.85386068,18.264,,,
2244,19/09/2019 22:45,24.38337007,22.89189155,20.84675177,18.243,,,
2245,19/09/2019 23:00,24.35371077,22.88128249,20.83935337,18.221,,,
2246,19/09/2019 23:15,24.32408686,22.87038587,20.83165715,18.198,,,
2247,19/09/2019 23:30,24.29458415,22.85920425,20.82365588,18.175,,,
2248,19/09/2019 23:45,24.26542766,22.84774256,20.81534379,18.152,,,
2249,20/09/2019 00:00,24.23658955,22.83600859,20.80671584,18.127,,,
2250,20/09/2019 00:15,24.20791432,22.82401187,20.79776785,18.103,,,
2251,20/09/2019 00:30,24.17931803,22.81176224,20.78849718,18.079,,,
2252,20/09/2019 00:45,24.15065119,22.79926843,20.77890272,18.054,,,
2253,20/09/2019 01:00,24.12175158,22.78653646,20.76898447,18.029,,,
2254,20/09/2019 01:15,24.09262634,22.77356924,20.75874408,18.005,,,
2255,20/09/2019 01:30,24.06328837,22.76036725,20.74818406,17.979,,,
2256,20/09/2019 01:45,24.03380403,22.74692969,20.73730741,17.954,,,
2257,20/09/2019 02:00,24.00427121,22.73325587,20.72611667,17.927,,,
2258,20/09/2019 02:15,23.97466315,22.71934571,20.7146145,17.902,,,
2259,20/09/2019 02:30,23.94499991,22.70519953,20.70280353,17.875,,,
2260,20/09/2019 02:45,23.91533831,22.69081802,20.69068602,17.848,,,
2261,20/09/2019 03:00,23.88575747,22.67620226,20.67826511,17.823,,,
2262,20/09/2019 03:15,23.85645843,22.66135456,20.66554474,17.796,,,
2263,20/09/2019 03:30,23.82762598,22.64627935,20.65252902,17.769,,,
2264,20/09/2019 03:45,23.79931328,22.63098254,20.63922125,17.741,,,
2265,20/09/2019 04:00,23.77172142,22.61547061,20.6256243,17.714,,,
2266,20/09/2019 04:15,23.74517194,22.59975094,20.61174143,17.687,,,
2267,20/09/2019 04:30,23.71990342,22.58383217,20.59757729,17.661,,,
2268,20/09/2019 04:45,23.69620643,22.56772492,20.58313831,17.635,,,
2269,20/09/2019 05:00,23.67449155,22.55144382,20.56843224,17.609,,,
2270,20/09/2019 05:15,23.65508959,22.53501002,20.5534687,17.585,,,
2271,20/09/2019 05:30,23.63786686,22.51845076,20.5382593,17.561,,,
2272,20/09/2019 05:45,23.62295846,22.50179814,20.52281815,17.539,,,
2273,20/09/2019 06:00,23.61041413,22.48508814,20.50716216,17.518,,,
2274,20/09/2019 06:15,23.60018134,22.46835913,20.49131019,17.497,,,
2275,20/09/2019 06:30,23.59231159,22.45165141,20.47528333,17.479,,,
2276,20/09/2019 06:45,23.58679109,22.43500626,20.45910458,17.461,,,
2277,20/09/2019 07:00,23.58378875,22.41846525,20.44279927,17.446,,,
2278,20/09/2019 07:15,23.58362468,22.40207032,20.4263957,17.433,,,
2279,20/09/2019 07:30,23.5866429,22.38586469,20.40992469,17.421,,,
2280,20/09/2019 07:45,23.59293888,22.36989286,20.39341898,17.411,,,
2281,20/09/2019 08:00,23.60249902,22.35420025,20.37691222,17.402,,,
2282,20/09/2019 08:15,23.61531384,22.33883284,20.36043897,17.396,,,
2283,20/09/2019 08:30,23.63142043,22.32383779,20.34403457,17.391,,,
2284,20/09/2019 08:45,23.65060021,22.30926343,20.32773479,17.388,,,
2285,20/09/2019 09:00,23.67269345,22.29515862,20.31157756,17.39,,,
2286,20/09/2019 09:15,23.69763375,22.2815721,20.29560348,17.393,,,
2287,20/09/2019 09:30,23.72533671,22.26855143,20.27985554,17.399,,,
2288,20/09/2019 09:45,23.75570432,22.25614184,20.26437759,17.406,,,
2289,20/09/2019 10:00,23.78859536,22.24438527,20.24921293,17.415,,,
2290,20/09/2019 10:15,23.82391578,22.23332025,20.23440407,17.427,,,
2291,20/09/2019 10:30,23.86149157,22.22298215,20.21999355,17.442,,,
2292,20/09/2019 10:45,23.90103467,22.21340286,20.20602298,17.457,,,
2293,20/09/2019 11:00,23.94223557,22.20461018,20.19253309,17.476,,,
2294,20/09/2019 11:15,23.98475494,22.19662713,20.17956343,17.496,,,
2295,20/09/2019 11:30,24.02839122,22.18947258,20.16715201,17.518,,,
2296,20/09/2019 11:45,24.07302279,22.18316241,20.15533625,17.544,,,
2297,20/09/2019 12:00,24.11845987,22.17771015,20.14415201,17.569,,,
2298,20/09/2019 12:15,24.16440103,22.17312598,20.13363231,17.596,,,
2299,20/09/2019 12:30,24.21051727,22.16941513,20.12380666,17.624,,,
2300,20/09/2019 12:45,24.25654652,22.16657694,20.11470132,17.654,,,
2301,20/09/2019 13:00,24.30226484,22.16460544,20.10633976,17.685,,,
2302,20/09/2019 13:15,24.34732177,22.1634899,20.09874275,17.717,,,
2303,20/09/2019 13:30,24.39137578,22.16321507,20.09192711,17.748,,,
2304,20/09/2019 13:45,24.43411128,22.16376135,20.08590566,17.781,,,
2305,20/09/2019 14:00,24.47507776,22.16510422,20.0806875,17.814,,,
2306,20/09/2019 14:15,24.5138169,22.16721342,20.07627808,17.847,,,
2307,20/09/2019 14:30,24.54995174,22.17005272,20.0726785,17.879,,,
2308,20/09/2019 14:45,24.58321534,22.17358037,20.06988701,17.914,,,
2309,20/09/2019 15:00,24.61338556,22.17774942,20.06789813,17.945,,,
2310,20/09/2019 15:15,24.64031413,22.18250767,20.066701,17.975,,,
2311,20/09/2019 15:30,24.66403797,22.1877987,20.0662793,18.005,,,
2312,20/09/2019 15:45,24.68449328,22.19356308,20.06661152,18.033,,,
2313,20/09/2019 16:00,24.70154395,22.19973868,20.06767159,18.06,,,
2314,20/09/2019 16:15,24.71515752,22.20626081,20.06942913,18.085,,,
2315,20/09/2019 16:30,24.72538552,22.21306259,20.07184951,18.108,,,
2316,20/09/2019 16:45,24.73244504,22.22007662,20.07489336,18.128,,,
2317,20/09/2019 17:00,24.736559,22.22723695,20.07851775,18.148,,,
2318,20/09/2019 17:15,24.73796306,22.23448093,20.08267774,18.166,,,
2319,20/09/2019 17:30,24.73690749,22.24175059,20.0873271,18.182,,,
2320,20/09/2019 17:45,24.7335515,22.24899311,20.09241801,18.195,,,
2321,20/09/2019 18:00,24.72795553,22.25615995,20.09790129,18.207,,,
2322,20/09/2019 18:15,24.7202663,22.26320614,20.10372774,18.218,,,
2323,20/09/2019 18:30,24.71062384,22.27009006,20.10984778,18.225,,,
2324,20/09/2019 18:45,24.69920903,22.27677363,20.11621259,18.233,,,
2325,20/09/2019 19:00,24.68610723,22.28322214,20.12277404,18.237,,,
2326,20/09/2019 19:15,24.67153114,22.28940445,20.12948582,18.242,,,
2327,20/09/2019 19:30,24.65559679,22.29529315,20.136303,18.243,,,
2328,20/09/2019 19:45,24.63835002,22.30086407,20.14318277,18.245,,,
2329,20/09/2019 20:00,24.61980792,22.30609534,20.15008371,18.243,,,
2330,20/09/2019 20:15,24.60009077,22.31096698,20.15696632,18.242,,,
2331,20/09/2019 20:30,24.5793853,22.31546143,20.16379345,18.239,,,
2332,20/09/2019 20:45,24.55781931,22.31956421,20.17052974,18.234,,,
2333,20/09/2019 21:00,24.53543991,22.3232636,20.17714243,18.23,,,
2334,20/09/2019 21:15,24.51238099,22.32655029,20.18360038,18.222,,,
2335,20/09/2019 21:30,24.48869527,22.32941691,20.18987416,18.215,,,
2336,20/09/2019 21:45,24.46457146,22.33185822,20.19593611,18.206,,,
2337,20/09/2019 22:00,24.44005264,22.33387115,20.20176071,18.197,,,
2338,20/09/2019 22:15,24.41521127,22.33545457,20.20732495,18.187,,,
2339,20/09/2019 22:30,24.39005983,22.33660878,20.21260807,18.176,,,
2340,20/09/2019 22:45,24.36464985,22.33733534,20.21759112,18.164,,,
2341,20/09/2019 23:00,24.33888637,22.33763616,20.22225707,18.152,,,
2342,20/09/2019 23:15,24.31277598,22.33751303,20.22659081,18.139,,,
2343,20/09/2019 23:30,24.28637894,22.33696782,20.23057872,18.125,,,
2344,20/09/2019 23:45,24.25974035,22.33600309,20.23420929,18.112,,,
2345,21/09/2019 00:00,24.23287569,22.33462229,20.23747273,18.097,,,
2346,21/09/2019 00:15,24.20583494,22.33282985,20.24036001,18.081,,,
2347,21/09/2019 00:30,24.17862671,22.33063082,20.24286318,18.066,,,
2348,21/09/2019 00:45,24.15128219,22.32803058,20.24497517,18.049,,,
2349,21/09/2019 01:00,24.12375323,22.3250339,20.24669018,18.033,,,
2350,21/09/2019 01:15,24.09607424,22.32164452,20.24800325,18.015,,,
2351,21/09/2019 01:30,24.06823924,22.31786487,20.24890983,17.997,,,
2352,21/09/2019 01:45,24.0403618,22.31369669,20.24940607,17.979,,,
2353,21/09/2019 02:00,24.01259364,22.30914254,20.24948937,17.961,,,
2354,21/09/2019 02:15,23.98496451,22.3042064,20.24915818,17.942,,,
2355,21/09/2019 02:30,23.95756337,22.29889392,20.24841233,17.924,,,
2356,21/09/2019 02:45,23.93052307,22.29321284,20.24725295,17.905,,,
2357,21/09/2019 03:00,23.90383344,22.28717253,20.24568149,17.885,,,
2358,21/09/2019 03:15,23.87751812,22.28078291,20.24369985,17.866,,,
2359,21/09/2019 03:30,23.85174119,22.27405415,20.24130983,17.845,,,
2360,21/09/2019 03:45,23.82663338,22.26699657,20.23851383,17.826,,,
2361,21/09/2019 04:00,23.80263993,22.25962238,20.23531531,17.806,,,
2362,21/09/2019 04:15,23.78015803,22.25194805,20.23171929,17.787,,,
2363,21/09/2019 04:30,23.75938997,22.24399481,20.227732,17.767,,,
2364,21/09/2019 04:45,23.74059296,22.23578797,20.223362,17.75,,,
2365,21/09/2019 05:00,23.72402039,22.22735592,20.21861921,17.73,,,
2366,21/09/2019 05:15,23.71000618,22.21872976,20.21351442,17.712,,,
2367,21/09/2019 05:30,23.69880834,22.20994298,20.20806052,17.696,,,
2368,21/09/2019 05:45,23.69068636,22.20103184,20.20227354,17.681,,,
2369,21/09/2019 06:00,23.68577765,22.19203582,20.19617229,17.666,,,
2370,21/09/2019 06:15,23.68412712,22.18299813,20.18977795,17.653,,,
2371,21/09/2019 06:30,23.68575936,22.17396634,20.18311447,17.642,,,
2372,21/09/2019 06:45,23.69048102,22.16499186,20.17620916,17.633,,,
2373,21/09/2019 07:00,23.69802795,22.15612766,20.16909163,17.624,,,
2374,21/09/2019 07:15,23.70812062,22.14742593,20.16179479,17.62,,,
2375,21/09/2019 07:30,23.72045391,22.13893633,20.15435391,17.615,,,
2376,21/09/2019 07:45,23.73482247,22.13070562,20.14680537,17.612,,,
2377,21/09/2019 08:00,23.75092454,22.12277705,20.13918658,17.612,,,
2378,21/09/2019 08:15,23.76847256,22.11518943,20.13153647,17.614,,,
2379,21/09/2019 08:30,23.78713871,22.10797625,20.12389374,17.615,,,
2380,21/09/2019 08:45,23.80660537,22.10116505,20.11629655,17.62,,,
2381,21/09/2019 09:00,23.82673489,22.09477755,20.10878151,17.624,,,
2382,21/09/2019 09:15,23.84741135,22.08883002,20.10138312,17.63,,,
2383,21/09/2019 09:30,23.86856584,22.08333389,20.09413426,17.638,,,
2384,21/09/2019 09:45,23.89020143,22.07829675,20.08706542,17.645,,,
2385,21/09/2019 10:00,23.91229459,22.07372329,20.08020453,17.654,,,
2386,21/09/2019 10:15,23.93470033,22.06961547,20.07357726,17.664,,,
2387,21/09/2019 10:30,23.95731894,22.06597253,20.06720636,17.673,,,
2388,21/09/2019 10:45,23.98018324,22.06279186,20.06111238,17.685,,,
2389,21/09/2019 11:00,24.00324398,22.06006956,20.05531379,17.696,,,
2390,21/09/2019 11:15,24.02650007,22.05780053,20.04982743,17.709,,,
2391,21/09/2019 11:30,24.05009865,22.05597867,20.04466814,17.721,,,
2392,21/09/2019 11:45,24.07437119,22.05459754,20.03984904,17.735,,,
2393,21/09/2019 12:00,24.09958444,22.05365174,20.03538123,17.748,,,
2394,21/09/2019 12:15,24.1256312,22.05313787,20.03127319,17.761,,,
2395,21/09/2019 12:30,24.15219267,22.05305452,20.02753162,17.776,,,
2396,21/09/2019 12:45,24.17889018,22.05340109,20.02416359,17.793,,,
2397,21/09/2019 13:00,24.2054585,22.05417652,20.02117668,17.809,,,
2398,21/09/2019 13:15,24.23170871,22.05537835,20.0185784,17.826,,,
2399,21/09/2019 13:30,24.2576056,22.057003,20.01637603,17.844,,,
2400,21/09/2019 13:45,24.2829045,22.05904538,20.01457571,17.861,,,
2401,21/09/2019 14:00,24.30731117,22.06149742,20.01318201,17.879,,,
2402,21/09/2019 14:15,24.33065131,22.0643471,20.01219791,17.897,,,
2403,21/09/2019 14:30,24.35287688,22.06757877,20.01162478,17.915,,,
2404,21/09/2019 14:45,24.37385686,22.07117381,20.01146231,17.933,,,
2405,21/09/2019 15:00,24.39350772,22.07511123,20.01170857,17.951,,,
2406,21/09/2019 15:15,24.41179402,22.07936799,20.01235893,17.967,,,
2407,21/09/2019 15:30,24.42875547,22.08391927,20.01340677,17.985,,,
2408,21/09/2019 15:45,24.44447148,22.08873862,20.01484299,18,,,
2409,21/09/2019 16:00,24.45907433,22.09379872,20.01665687,18.017,,,
2410,21/09/2019 16:15,24.47266571,22.09907246,20.01883566,18.031,,,
2411,21/09/2019 16:30,24.48524768,22.10453353,20.02136491,18.046,,,
2412,21/09/2019 16:45,24.49686088,22.11015672,20.02422895,18.06,,,
2413,21/09/2019 17:00,24.50750971,22.11591816,20.02741091,18.073,,,
2414,21/09/2019 17:15,24.51721398,22.12179558,20.03089253,18.085,,,
2415,21/09/2019 17:30,24.52584604,22.12776774,20.0346558,18.099,,,
2416,21/09/2019 17:45,24.53334383,22.13381407,20.0386823,18.109,,,
2417,21/09/2019 18:00,24.53963151,22.13991482,20.04295355,18.121,,,
