Titre de tracé : point_46,,,,,,,,,,,,,
#,"Date Heure, GMT+01:00","Tension, V (LGR S/N: 10831978, SEN S/N: 10831978, LBL: dh)","Temp., °C (LGR S/N: 10831978, SEN S/N: 10831978, LBL: T°C)",Hôte connecté (LGR S/N: 10831978),Arrêté (LGR S/N: 10831978),Fin de fichier (LGR S/N: 10831978),,,,,,,
2232,19/09/2019 19:45,1.21392229,25.148,,,,,,,,,,
2233,19/09/2019 20:00,1.212820836,25.068,,,,,,,,,,
2234,19/09/2019 20:15,1.213618858,25.01,,,,,,,,,,
2235,19/09/2019 20:30,1.210083392,24.949,,,,,,,,,,
2236,19/09/2019 20:45,1.208992633,24.876,,,,,,,,,,
2237,19/09/2019 21:00,1.210355339,24.801,,,,,,,,,,
2238,19/09/2019 21:15,1.208634619,24.733,,,,,,,,,,
2239,19/09/2019 21:30,1.209806673,24.68,,,,,,,,,,
2240,19/09/2019 21:45,1.209949104,24.629,,,,,,,,,,
2241,19/09/2019 22:00,1.207607185,24.576,,,,,,,,,,
2242,19/09/2019 22:15,1.209962088,24.524,,,,,,,,,,
2243,19/09/2019 22:30,1.206963008,24.471,,,,,,,,,,
2244,19/09/2019 22:45,1.208288105,24.426,,,,,,,,,,
2245,19/09/2019 23:00,1.20638706,24.397,,,,,,,,,,
2246,19/09/2019 23:15,1.207346701,24.362,,,,,,,,,,
2247,19/09/2019 23:30,1.206031916,24.325,,,,,,,,,,
2248,19/09/2019 23:45,1.201092062,24.281,,,,,,,,,,
2249,20/09/2019 00:00,1.202262548,24.221,,,,,,,,,,
2250,20/09/2019 00:15,1.201846835,24.158,,,,,,,,,,
2251,20/09/2019 00:30,1.199583554,24.101,,,,,,,,,,
2252,20/09/2019 00:45,1.200781237,24.046,,,,,,,,,,
2253,20/09/2019 01:00,1.202009807,23.995,,,,,,,,,,
2254,20/09/2019 01:15,1.199956453,23.938,,,,,,,,,,
2255,20/09/2019 01:30,1.200430967,23.891,,,,,,,,,,
2256,20/09/2019 01:45,1.199099863,23.851,,,,,,,,,,
2257,20/09/2019 02:00,1.197314702,23.798,,,,,,,,,,
2258,20/09/2019 02:15,1.198482885,23.751,,,,,,,,,,
2259,20/09/2019 02:30,1.197189859,23.718,,,,,,,,,,
2260,20/09/2019 02:45,1.196763733,23.69,,,,,,,,,,
2261,20/09/2019 03:00,1.196293541,23.669,,,,,,,,,,
2262,20/09/2019 03:15,1.193361955,23.667,,,,,,,,,,
2263,20/09/2019 03:30,1.192802709,23.685,,,,,,,,,,
2264,20/09/2019 03:45,1.195667367,23.72,,,,,,,,,,
2265,20/09/2019 04:00,1.194768946,23.778,,,,,,,,,,
2266,20/09/2019 04:15,1.194521511,23.855,,,,,,,,,,
2267,20/09/2019 04:30,1.197504737,23.942,,,,,,,,,,
2268,20/09/2019 04:45,1.197379276,24.028,,,,,,,,,,
2269,20/09/2019 05:00,1.194683078,24.128,,,,,,,,,,
2270,20/09/2019 05:15,1.192612137,24.202,,,,,,,,,,
2271,20/09/2019 05:30,1.197856692,24.25,,,,,,,,,,
2272,20/09/2019 05:45,1.193569241,24.435,,,,,,,,,,
2273,20/09/2019 06:00,1.19468341,24.467,,,,,,,,,,
2274,20/09/2019 06:15,1.195704755,24.591,,,,,,,,,,
2275,20/09/2019 06:30,1.192352318,24.666,,,,,,,,,,
2276,20/09/2019 06:45,1.195515619,24.87,,,,,,,,,,
2277,20/09/2019 07:00,1.194176623,25.045,,,,,,,,,,
2278,20/09/2019 07:15,1.193768516,25.272,,,,,,,,,,
2279,20/09/2019 07:30,1.193450482,25.482,,,,,,,,,,
2280,20/09/2019 07:45,1.195723639,25.618,,,,,,,,,,
2281,20/09/2019 08:00,1.196293797,25.8,,,,,,,,,,
2282,20/09/2019 08:15,1.196518505,25.994,,,,,,,,,,
2283,20/09/2019 08:30,1.194637866,26.155,,,,,,,,,,
2284,20/09/2019 08:45,1.196468763,26.255,,,,,,,,,,
2285,20/09/2019 09:00,1.194932938,26.471,,,,,,,,,,
2286,20/09/2019 09:15,1.194777442,26.679,,,,,,,,,,
2287,20/09/2019 09:30,1.195698303,26.855,,,,,,,,,,
2288,20/09/2019 09:45,1.196093475,27.03,,,,,,,,,,
2289,20/09/2019 10:00,1.197423311,27.204,,,,,,,,,,
2290,20/09/2019 10:15,1.196369927,27.356,,,,,,,,,,
2291,20/09/2019 10:30,1.197136912,27.497,,,,,,,,,,
2292,20/09/2019 10:45,1.199048486,27.637,,,,,,,,,,
2293,20/09/2019 11:00,1.199645457,27.735,,,,,,,,,,
2294,20/09/2019 11:15,1.2007648,27.825,,,,,,,,,,
2295,20/09/2019 11:30,1.198530402,27.926,,,,,,,,,,
2296,20/09/2019 11:45,1.197020007,28.046,,,,,,,,,,
2297,20/09/2019 12:00,1.197543778,28.149,,,,,,,,,,
2298,20/09/2019 12:15,1.198635272,28.202,,,,,,,,,,
2299,20/09/2019 12:30,1.199771851,28.27,,,,,,,,,,
2300,20/09/2019 12:45,1.199405477,28.305,,,,,,,,,,
2301,20/09/2019 13:00,1.1977647,28.297,,,,,,,,,,
2302,20/09/2019 13:15,1.198688483,28.294,,,,,,,,,,
2303,20/09/2019 13:30,1.197761747,28.278,,,,,,,,,,
2304,20/09/2019 13:45,1.196575294,28.226,,,,,,,,,,
2305,20/09/2019 14:00,1.197644913,28.129,,,,,,,,,,
2306,20/09/2019 14:15,1.196957036,28.021,,,,,,,,,,
2307,20/09/2019 14:30,1.195285722,27.9,,,,,,,,,,
2308,20/09/2019 14:45,1.193651569,27.811,,,,,,,,,,
2309,20/09/2019 15:00,1.193855487,27.726,,,,,,,,,,
2310,20/09/2019 15:15,1.193704181,27.621,,,,,,,,,,
2311,20/09/2019 15:30,1.18998155,27.487,,,,,,,,,,
2312,20/09/2019 15:45,1.190393359,27.358,,,,,,,,,,
2313,20/09/2019 16:00,1.190916447,27.231,,,,,,,,,,
2314,20/09/2019 16:15,1.190276141,27.12,,,,,,,,,,
2315,20/09/2019 16:30,1.190517488,27.01,,,,,,,,,,
2316,20/09/2019 16:45,1.188044365,26.901,,,,,,,,,,
2317,20/09/2019 17:00,1.18727416,26.798,,,,,,,,,,
2318,20/09/2019 17:15,1.185375684,26.699,,,,,,,,,,
2319,20/09/2019 17:30,1.183130192,26.605,,,,,,,,,,
2320,20/09/2019 17:45,1.182496894,26.502,,,,,,,,,,
2321,20/09/2019 18:00,1.182903914,26.404,,,,,,,,,,
2322,20/09/2019 18:15,1.180669485,26.307,,,,,,,,,,
2323,20/09/2019 18:30,1.180085143,26.213,,,,,,,,,,
2324,20/09/2019 18:45,1.178072903,26.13,,,,,,,,,,
2325,20/09/2019 19:00,1.1790507,26.048,,,,,,,,,,
2326,20/09/2019 19:15,1.175368365,25.96,,,,,,,,,,
2327,20/09/2019 19:30,1.175555966,25.872,,,,,,,,,,
2328,20/09/2019 19:45,1.175130291,25.782,,,,,,,,,,
2329,20/09/2019 20:00,1.175414419,25.7,,,,,,,,,,
2330,20/09/2019 20:15,1.173624553,25.626,,,,,,,,,,
2331,20/09/2019 20:30,1.171579124,25.552,,,,,,,,,,
2332,20/09/2019 20:45,1.170924536,25.482,,,,,,,,,,
2333,20/09/2019 21:00,1.17115335,25.415,,,,,,,,,,
2334,20/09/2019 21:15,1.168809861,25.355,,,,,,,,,,
2335,20/09/2019 21:30,1.16986538,25.294,,,,,,,,,,
2336,20/09/2019 21:45,1.16588812,25.234,,,,,,,,,,
2337,20/09/2019 22:00,1.167270283,25.176,,,,,,,,,,
2338,20/09/2019 22:15,1.165111091,25.118,,,,,,,,,,
2339,20/09/2019 22:30,1.165314276,25.053,,,,,,,,,,
2340,20/09/2019 22:45,1.163142635,24.986,,,,,,,,,,
2341,20/09/2019 23:00,1.165320985,24.92,,,,,,,,,,
2342,20/09/2019 23:15,1.163202171,24.856,,,,,,,,,,
2343,20/09/2019 23:30,1.161919372,24.793,,,,,,,,,,
2344,20/09/2019 23:45,1.16085738,24.732,,,,,,,,,,
2345,21/09/2019 00:00,1.160127471,24.675,,,,,,,,,,
2346,21/09/2019 00:15,1.15833687,24.621,,,,,,,,,,
2347,21/09/2019 00:30,1.158143531,24.567,,,,,,,,,,
2348,21/09/2019 00:45,1.156836488,24.518,,,,,,,,,,
2349,21/09/2019 01:00,1.158388013,24.471,,,,,,,,,,
2350,21/09/2019 01:15,1.15708641,24.423,,,,,,,,,,
2351,21/09/2019 01:30,1.158579484,24.377,,,,,,,,,,
2352,21/09/2019 01:45,1.156430437,24.341,,,,,,,,,,
2353,21/09/2019 02:00,1.154995063,24.307,,,,,,,,,,
2354,21/09/2019 02:15,1.156182701,24.277,,,,,,,,,,
2355,21/09/2019 02:30,1.154192136,24.25,,,,,,,,,,
2356,21/09/2019 02:45,1.152296347,24.227,,,,,,,,,,
2357,21/09/2019 03:00,1.154211676,24.215,,,,,,,,,,
2358,21/09/2019 03:15,1.154244313,24.221,,,,,,,,,,
2359,21/09/2019 03:30,1.152954891,24.239,,,,,,,,,,
2360,21/09/2019 03:45,1.155264173,24.286,,,,,,,,,,
2361,21/09/2019 04:00,1.149411064,24.356,,,,,,,,,,
2362,21/09/2019 04:15,1.148807483,24.438,,,,,,,,,,
2363,21/09/2019 04:30,1.150379315,24.534,,,,,,,,,,
2364,21/09/2019 04:45,1.149179062,24.659,,,,,,,,,,
2365,21/09/2019 05:00,1.150530004,24.805,,,,,,,,,,
2366,21/09/2019 05:15,1.150548842,24.988,,,,,,,,,,
2367,21/09/2019 05:30,1.153115087,25.146,,,,,,,,,,
2368,21/09/2019 05:45,1.152770122,25.294,,,,,,,,,,
2369,21/09/2019 06:00,1.154553363,25.449,,,,,,,,,,
2370,21/09/2019 06:15,1.154332025,25.561,,,,,,,,,,
2371,21/09/2019 06:30,1.152561828,25.697,,,,,,,,,,
2372,21/09/2019 06:45,1.154790085,25.813,,,,,,,,,,
2373,21/09/2019 07:00,1.156697604,25.964,,,,,,,,,,
2374,21/09/2019 07:15,1.157079294,26.009,,,,,,,,,,
2375,21/09/2019 07:30,1.157751587,26.094,,,,,,,,,,
2376,21/09/2019 07:45,1.156105202,26.189,,,,,,,,,,
2377,21/09/2019 08:00,1.158584681,26.274,,,,,,,,,,
2378,21/09/2019 08:15,1.158588285,26.325,,,,,,,,,,
2379,21/09/2019 08:30,1.159332478,26.341,,,,,,,,,,
2380,21/09/2019 08:45,1.160104336,26.399,,,,,,,,,,
2381,21/09/2019 09:00,1.159445257,26.501,,,,,,,,,,
2382,21/09/2019 09:15,1.160858139,26.551,,,,,,,,,,
2383,21/09/2019 09:30,1.160631627,26.605,,,,,,,,,,
2384,21/09/2019 09:45,1.160020855,26.684,,,,,,,,,,
2385,21/09/2019 10:00,1.160626487,26.745,,,,,,,,,,
2386,21/09/2019 10:15,1.162221263,26.763,,,,,,,,,,
2387,21/09/2019 10:30,1.162038266,26.825,,,,,,,,,,
2388,21/09/2019 10:45,1.160553585,26.891,,,,,,,,,,
2389,21/09/2019 11:00,1.162491974,26.947,,,,,,,,,,
2390,21/09/2019 11:15,1.163008737,27.042,,,,,,,,,,
2391,21/09/2019 11:30,1.163518408,27.181,,,,,,,,,,
2392,21/09/2019 11:45,1.164708113,27.393,,,,,,,,,,
2393,21/09/2019 12:00,1.164065889,27.384,,,,,,,,,,
2394,21/09/2019 12:15,1.165014651,27.347,,,,,,,,,,
2395,21/09/2019 12:30,1.165307556,27.374,,,,,,,,,,
2396,21/09/2019 12:45,1.166910908,27.407,,,,,,,,,,
2397,21/09/2019 13:00,1.166164412,27.404,,,,,,,,,,
2398,21/09/2019 13:15,1.166690753,27.437,,,,,,,,,,
2399,21/09/2019 13:30,1.163431139,27.42,,,,,,,,,,
2400,21/09/2019 13:45,1.166253932,27.402,,,,,,,,,,
2401,21/09/2019 14:00,1.166919567,27.37,,,,,,,,,,
2402,21/09/2019 14:15,1.16649658,27.356,,,,,,,,,,
2403,21/09/2019 14:30,1.164834961,27.319,,,,,,,,,,
2404,21/09/2019 14:45,1.16574583,27.27,,,,,,,,,,
2405,21/09/2019 15:00,1.16454214,27.24,,,,,,,,,,
2406,21/09/2019 15:15,1.164588143,27.23,,,,,,,,,,
2407,21/09/2019 15:30,1.164774008,27.239,,,,,,,,,,
2408,21/09/2019 15:45,1.165227231,27.225,,,,,,,,,,
2409,21/09/2019 16:00,1.164182208,27.199,,,,,,,,,,
2410,21/09/2019 16:15,1.163768713,27.175,,,,,,,,,,
2411,21/09/2019 16:30,1.164893847,27.157,,,,,,,,,,
2412,21/09/2019 16:45,1.16370122,27.124,,,,,,,,,,
2413,21/09/2019 17:00,1.163925244,27.088,,,,,,,,,,
2414,21/09/2019 17:15,1.162741928,27.05,,,,,,,,,,
2415,21/09/2019 17:30,1.164816007,26.99,,,,,,,,,,
2416,21/09/2019 17:45,1.162637543,26.91,,,,,,,,,,
2417,21/09/2019 18:00,1.161153479,26.81,,,,,,,,,,
2418,21/09/2019 18:15,1.159755614,26.699,,,,,,,,,,
2419,21/09/2019 18:30,1.160518963,26.591,,,,,,,,,,
2420,21/09/2019 18:45,1.158751773,26.496,,,,,,,,,,
2421,21/09/2019 19:00,1.158671181,26.404,,,,,,,,,,
2422,21/09/2019 19:15,1.158931983,26.311,,,,,,,,,,
2423,21/09/2019 19:30,1.157142299,26.232,,,,,,,,,,
2424,21/09/2019 19:45,1.15715962,26.158,,,,,,,,,,
2425,21/09/2019 20:00,1.155238468,26.08,,,,,,,,,,
2426,21/09/2019 20:15,1.156203082,26.009,,,,,,,,,,
2427,21/09/2019 20:30,1.157896121,25.936,,,,,,,,,,
2428,21/09/2019 20:45,1.154158472,25.863,,,,,,,,,,
2429,21/09/2019 21:00,1.153587964,25.79,,,,,,,,,,
2430,21/09/2019 21:15,1.154655096,25.711,,,,,,,,,,
2431,21/09/2019 21:30,1.152965629,25.637,,,,,,,,,,
2432,21/09/2019 21:45,1.154192996,25.569,,,,,,,,,,
2433,21/09/2019 22:00,1.151344007,25.505,,,,,,,,,,
2434,21/09/2019 22:15,1.151654599,25.448,,,,,,,,,,
2435,21/09/2019 22:30,1.152200564,25.394,,,,,,,,,,
2436,21/09/2019 22:45,1.152790228,25.343,,,,,,,,,,
2437,21/09/2019 23:00,1.150773199,25.291,,,,,,,,,,
2438,21/09/2019 23:15,1.15055967,25.24,,,,,,,,,,
2439,21/09/2019 23:30,1.1497053,25.192,,,,,,,,,,
2440,21/09/2019 23:45,1.149407505,25.149,,,,,,,,,,
2441,22/09/2019 00:00,1.148465185,25.11,,,,,,,,,,
2442,22/09/2019 00:15,1.147288876,25.08,,,,,,,,,,
2443,22/09/2019 00:30,1.143607843,25.056,,,,,,,,,,
2444,22/09/2019 00:45,1.145472646,25.028,,,,,,,,,,
2445,22/09/2019 01:00,1.145205187,25.004,,,,,,,,,,
2446,22/09/2019 01:15,1.144548946,24.979,,,,,,,,,,
2447,22/09/2019 01:30,1.145216333,24.949,,,,,,,,,,
2448,22/09/2019 01:45,1.146104343,24.926,,,,,,,,,,
2449,22/09/2019 02:00,1.145219554,24.911,,,,,,,,,,
2450,22/09/2019 02:15,1.144398472,24.901,,,,,,,,,,
2451,22/09/2019 02:30,1.143287257,24.888,,,,,,,,,,
2452,22/09/2019 02:45,1.145014417,24.88,,,,,,,,,,
2453,22/09/2019 03:00,1.143597582,24.888,,,,,,,,,,
2454,22/09/2019 03:15,1.144909229,24.911,,,,,,,,,,
2455,22/09/2019 03:30,1.141898452,24.928,,,,,,,,,,
2456,22/09/2019 03:45,1.143422329,24.938,,,,,,,,,,
2457,22/09/2019 04:00,1.143162446,25.006,,,,,,,,,,
2458,22/09/2019 04:15,1.143420326,25.092,,,,,,,,,,
2459,22/09/2019 04:30,1.146188188,25.178,,,,,,,,,,
2460,22/09/2019 04:45,1.144005885,25.302,,,,,,,,,,
2461,22/09/2019 05:00,1.146738539,25.452,,,,,,,,,,
2462,22/09/2019 05:15,1.146901109,25.648,,,,,,,,,,
2463,22/09/2019 05:30,1.146595055,25.83,,,,,,,,,,
2464,22/09/2019 05:45,1.147243753,25.961,,,,,,,,,,
2465,22/09/2019 06:00,1.14805766,26.067,,,,,,,,,,
2466,22/09/2019 06:15,1.148819289,26.155,,,,,,,,,,
2467,22/09/2019 06:30,1.14736651,26.247,,,,,,,,,,
2468,22/09/2019 06:45,1.150606051,26.413,,,,,,,,,,
2469,22/09/2019 07:00,1.152712448,26.666,,,,,,,,,,
2470,22/09/2019 07:15,1.152499335,26.902,,,,,,,,,,
2471,22/09/2019 07:30,1.15135386,27.126,,,,,,,,,,
2472,22/09/2019 07:45,1.153153605,27.279,,,,,,,,,,
2473,22/09/2019 08:00,1.156287573,27.387,,,,,,,,,,
2474,22/09/2019 08:15,1.157905356,27.723,,,,,,,,,,
2475,22/09/2019 08:30,1.158351488,27.753,,,,,,,,,,
2476,22/09/2019 08:45,1.157664127,27.979,,,,,,,,,,
2477,22/09/2019 09:00,1.160711928,28.296,,,,,,,,,,
2478,22/09/2019 09:15,1.160134061,28.324,,,,,,,,,,
2479,22/09/2019 09:30,1.160061425,28.413,,,,,,,,,,
2480,22/09/2019 09:45,1.161039554,28.67,,,,,,,,,,
2481,22/09/2019 10:00,1.163941021,28.846,,,,,,,,,,
2482,22/09/2019 10:15,1.165231294,28.954,,,,,,,,,,
2483,22/09/2019 10:30,1.165739396,29.086,,,,,,,,,,
2484,22/09/2019 10:45,1.167311711,29.318,,,,,,,,,,
2485,22/09/2019 11:00,1.168379259,29.526,,,,,,,,,,
2486,22/09/2019 11:15,1.169532724,29.681,,,,,,,,,,
2487,22/09/2019 11:30,1.172146007,29.95,,,,,,,,,,
2488,22/09/2019 11:45,1.173650561,30.188,,,,,,,,,,
2489,22/09/2019 12:00,1.173117694,30.283,,,,,,,,,,
2490,22/09/2019 12:15,1.175318568,30.399,,,,,,,,,,
2491,22/09/2019 12:30,1.175839854,30.52,,,,,,,,,,
2492,22/09/2019 12:45,1.176729263,30.608,,,,,,,,,,
2493,22/09/2019 13:00,1.174993709,30.596,,,,,,,,,,
2494,22/09/2019 13:15,1.173060193,30.457,,,,,,,,,,
2495,22/09/2019 13:30,1.17246781,30.234,,,,,,,,,,
2496,22/09/2019 13:45,1.173885081,30.065,,,,,,,,,,
2497,22/09/2019 14:00,1.173691742,30.011,,,,,,,,,,
2498,22/09/2019 14:15,1.172572217,29.926,,,,,,,,,,
2499,22/09/2019 14:30,1.172486367,29.828,,,,,,,,,,
2500,22/09/2019 14:45,1.170923579,29.784,,,,,,,,,,
2501,22/09/2019 15:00,1.171967119,29.751,,,,,,,,,,
2502,22/09/2019 15:15,1.170164903,29.715,,,,,,,,,,
2503,22/09/2019 15:30,1.170696118,29.665,,,,,,,,,,
2504,22/09/2019 15:45,1.168296014,29.556,,,,,,,,,,
2505,22/09/2019 16:00,1.169489441,29.418,,,,,,,,,,
2506,22/09/2019 16:15,1.168132409,29.239,,,,,,,,,,
2507,22/09/2019 16:30,1.163823601,29.061,,,,,,,,,,
2508,22/09/2019 16:45,1.164602518,28.877,,,,,,,,,,
2509,22/09/2019 17:00,1.164804486,28.696,,,,,,,,,,
2510,22/09/2019 17:15,1.163361253,28.528,,,,,,,,,,
2511,22/09/2019 17:30,1.162584957,28.392,,,,,,,,,,
2512,22/09/2019 17:45,1.161397019,28.281,,,,,,,,,,
2513,22/09/2019 18:00,1.160813596,28.162,,,,,,,,,,
2514,22/09/2019 18:15,1.160192646,28.021,,,,,,,,,,
2515,22/09/2019 18:30,1.158644225,27.884,,,,,,,,,,
2516,22/09/2019 18:45,1.157234098,27.759,,,,,,,,,,
2517,22/09/2019 19:00,1.157413305,27.651,,,,,,,,,,
2518,22/09/2019 19:15,1.156907421,27.558,,,,,,,,,,
2519,22/09/2019 19:30,1.155172135,27.489,,,,,,,,,,
2520,22/09/2019 19:45,1.153679412,27.426,,,,,,,,,,
2521,22/09/2019 20:00,1.153314223,27.379,,,,,,,,,,
2522,22/09/2019 20:15,1.1551852,27.332,,,,,,,,,,
2523,22/09/2019 20:30,1.154131784,27.286,,,,,,,,,,
2524,22/09/2019 20:45,1.152189525,27.236,,,,,,,,,,
2525,22/09/2019 21:00,1.151988994,27.179,,,,,,,,,,
2526,22/09/2019 21:15,1.152411415,27.109,,,,,,,,,,
2527,22/09/2019 21:30,1.151162172,27.027,,,,,,,,,,
2528,22/09/2019 21:45,1.152944732,26.952,,,,,,,,,,
2529,22/09/2019 22:00,1.150172815,26.877,,,,,,,,,,
2530,22/09/2019 22:15,1.149981778,26.81,,,,,,,,,,
2531,22/09/2019 22:30,1.148657032,26.746,,,,,,,,,,
2532,22/09/2019 22:45,1.151185902,26.679,,,,,,,,,,
2533,22/09/2019 23:00,1.149892408,26.609,,,,,,,,,,
2534,22/09/2019 23:15,1.147821168,26.542,,,,,,,,,,
2535,22/09/2019 23:30,1.14760662,26.469,,,,,,,,,,
2536,22/09/2019 23:45,1.14561789,26.392,,,,,,,,,,
2537,23/09/2019 00:00,1.145430725,26.319,,,,,,,,,,
2538,23/09/2019 00:15,1.145517375,26.246,,,,,,,,,,
2539,23/09/2019 00:30,1.143792967,26.179,,,,,,,,,,
2540,23/09/2019 00:45,1.143156266,26.119,,,,,,,,,,
2541,23/09/2019 01:00,1.143512494,26.062,,,,,,,,,,
2542,23/09/2019 01:15,1.141900749,26.009,,,,,,,,,,
2543,23/09/2019 01:30,1.142207287,25.963,,,,,,,,,,
2544,23/09/2019 01:45,1.140582361,25.921,,,,,,,,,,
2545,23/09/2019 02:00,1.139247386,25.887,,,,,,,,,,
2546,23/09/2019 02:15,1.137476057,25.855,,,,,,,,,,
2547,23/09/2019 02:30,1.139479154,25.839,,,,,,,,,,
2548,23/09/2019 02:45,1.136945111,25.848,,,,,,,,,,
2549,23/09/2019 03:00,1.136752888,25.863,,,,,,,,,,
2550,23/09/2019 03:15,1.136105875,25.885,,,,,,,,,,
2551,23/09/2019 03:30,1.135812703,25.915,,,,,,,,,,
2552,23/09/2019 03:45,1.136174938,25.943,,,,,,,,,,
2553,23/09/2019 04:00,1.135911917,25.997,,,,,,,,,,
2554,23/09/2019 04:15,1.136675115,26.092,,,,,,,,,,
2555,23/09/2019 04:30,1.136262655,26.189,,,,,,,,,,
2556,23/09/2019 04:45,1.137981539,26.307,,,,,,,,,,
2557,23/09/2019 05:00,1.136517615,26.454,,,,,,,,,,
2558,23/09/2019 05:15,1.137869474,26.575,,,,,,,,,,
2559,23/09/2019 05:30,1.139427206,26.707,,,,,,,,,,
2560,23/09/2019 05:45,1.141116974,26.922,,,,,,,,,,
2561,23/09/2019 06:00,1.141463189,27.088,,,,,,,,,,
2562,23/09/2019 06:15,1.142044959,27.252,,,,,,,,,,
2563,23/09/2019 06:30,1.14293854,27.475,,,,,,,,,,
2564,23/09/2019 06:45,1.145554477,27.622,,,,,,,,,,
2565,23/09/2019 07:00,1.146806239,27.884,,,,,,,,,,
2566,23/09/2019 07:15,1.148803162,27.887,,,,,,,,,,
2567,23/09/2019 07:30,1.149347857,27.967,,,,,,,,,,
2568,23/09/2019 07:45,1.148184028,28.144,,,,,,,,,,
2569,23/09/2019 08:00,1.152315664,28.474,,,,,,,,,,
2570,23/09/2019 08:15,1.151391881,28.477,,,,,,,,,,
2571,23/09/2019 08:30,1.149818729,28.765,,,,,,,,,,
2572,23/09/2019 08:45,1.154253116,29.003,,,,,,,,,,
2573,23/09/2019 09:00,1.155648526,29.33,,,,,,,,,,
2574,23/09/2019 09:15,1.15836064,29.592,,,,,,,,,,
2575,23/09/2019 09:30,1.158718301,29.844,,,,,,,,,,
2576,23/09/2019 09:45,1.158238966,29.724,,,,,,,,,,
2577,23/09/2019 10:00,1.157953971,29.581,,,,,,,,,,
2578,23/09/2019 10:15,1.160988322,29.966,,,,,,,,,,
2579,23/09/2019 10:30,1.160486226,29.919,,,,,,,,,,
2580,23/09/2019 10:45,1.16141388,29.91,,,,,,,,,,
2581,23/09/2019 11:00,1.16046033,29.978,,,,,,,,,,
2582,23/09/2019 11:15,1.160523085,29.81,,,,,,,,,,
2583,23/09/2019 11:30,1.162173742,29.897,,,,,,,,,,
2584,23/09/2019 11:45,1.165102789,30.167,,,,,,,,,,
2585,23/09/2019 12:00,1.162349142,30.191,,,,,,,,,,
2586,23/09/2019 12:15,1.165368145,30.298,,,,,,,,,,
2587,23/09/2019 12:30,1.164356059,30.419,,,,,,,,,,
2588,23/09/2019 12:45,1.16628552,30.569,,,,,,,,,,
2589,23/09/2019 13:00,1.167777593,30.6,,,,,,,,,,
2590,23/09/2019 13:15,1.168601543,30.681,,,,,,,,,,
2591,23/09/2019 13:30,1.16861843,30.768,,,,,,,,,,
2592,23/09/2019 13:45,1.168583955,30.812,,,,,,,,,,
2593,23/09/2019 14:00,1.167431709,30.773,,,,,,,,,,
2594,23/09/2019 14:15,1.168314078,30.655,,,,,,,,,,
2595,23/09/2019 14:30,1.166076595,30.492,,,,,,,,,,
2596,23/09/2019 14:45,1.164312158,30.322,,,,,,,,,,
2597,23/09/2019 15:00,1.163916719,30.204,,,,,,,,,,
2598,23/09/2019 15:15,1.163745222,30.102,,,,,,,,,,
2599,23/09/2019 15:30,1.162023384,29.965,,,,,,,,,,
2600,23/09/2019 15:45,1.160421953,29.83,,,,,,,,,,
2601,23/09/2019 16:00,1.160193755,29.731,,,,,,,,,,
2602,23/09/2019 16:15,1.158356684,29.65,,,,,,,,,,
2603,23/09/2019 16:30,1.159118933,29.572,,,,,,,,,,
2604,23/09/2019 16:45,1.157868121,29.483,,,,,,,,,,
2605,23/09/2019 17:00,1.158471052,29.369,,,,,,,,,,
2606,23/09/2019 17:15,1.156834679,29.241,,,,,,,,,,
2607,23/09/2019 17:30,1.154612047,29.121,,,,,,,,,,
2608,23/09/2019 17:45,1.154966973,29,,,,,,,,,,
2609,23/09/2019 18:00,1.153549103,28.887,,,,,,,,,,
2610,23/09/2019 18:15,1.15161412,28.788,,,,,,,,,,
2611,23/09/2019 18:30,1.152339857,28.71,,,,,,,,,,
2612,23/09/2019 18:45,1.152343813,28.652,,,,,,,,,,
2613,23/09/2019 19:00,1.151111539,28.605,,,,,,,,,,
2614,23/09/2019 19:15,1.150775852,28.55,,,,,,,,,,
2615,23/09/2019 19:30,1.151263549,28.492,,,,,,,,,,
2616,23/09/2019 19:45,1.150353215,28.427,,,,,,,,,,
2617,23/09/2019 20:00,1.148681819,28.358,,,,,,,,,,
2618,23/09/2019 20:15,1.148215397,28.284,,,,,,,,,,
2619,23/09/2019 20:30,1.14762857,28.208,,,,,,,,,,
2620,23/09/2019 20:45,1.14776648,28.131,,,,,,,,,,
2621,23/09/2019 21:00,1.146745051,28.059,,,,,,,,,,
2622,23/09/2019 21:15,1.147174479,27.997,,,,,,,,,,
2623,23/09/2019 21:30,1.144648263,27.942,,,,,,,,,,
2624,23/09/2019 21:45,1.146371637,27.888,,,,,,,,,,
2625,23/09/2019 22:00,1.144674427,27.826,,,,,,,,,,
2626,23/09/2019 22:15,1.145358033,27.752,,,,,,,,,,
2627,23/09/2019 22:30,1.143862357,27.67,,,,,,,,,,
2628,23/09/2019 22:45,1.1426145,27.6,,,,,,,,,,
2629,23/09/2019 23:00,1.141669225,27.542,,,,,,,,,,
2630,23/09/2019 23:15,1.142677172,27.484,,,,,,,,,,
2631,23/09/2019 23:30,1.142104177,27.429,,,,,,,,,,
2632,23/09/2019 23:45,1.143018917,27.374,,,,,,,,,,
2633,24/09/2019 00:00,1.140293654,27.321,,,,,,,,,,
2634,24/09/2019 00:15,1.140461715,27.268,,,,,,,,,,
2635,24/09/2019 00:30,1.140678916,27.219,,,,,,,,,,
2636,24/09/2019 00:45,1.137707218,27.166,,,,,,,,,,
2637,24/09/2019 01:00,1.137865968,27.118,,,,,,,,,,
