"Titre de tracé : T520"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Hôte connecté (LGR S/N: 10117166)","Arrêté (LGR S/N: 10117166)","Fin de fichier (LGR S/N: 10117166)"
383,07/01/16 11:30:00 AM,14.529,14.481,14.409,14.194,,,
384,07/01/16 11:45:00 AM,14.529,14.481,14.409,14.170,,,
385,07/01/16 12:00:00 PM,14.529,14.481,14.385,14.170,,,
386,07/01/16 12:15:00 PM,14.529,14.457,14.385,14.170,,,
387,07/01/16 12:30:00 PM,14.529,14.457,14.385,14.170,,,
388,07/01/16 12:45:00 PM,14.529,14.457,14.385,14.170,,,
389,07/01/16 01:00:00 PM,14.529,14.457,14.385,14.170,,,
390,07/01/16 01:15:00 PM,14.529,14.457,14.385,14.170,,,
391,07/01/16 01:30:00 PM,14.529,14.457,14.361,14.170,,,
392,07/01/16 01:45:00 PM,14.553,14.433,14.361,14.170,,,
393,07/01/16 02:00:00 PM,14.553,14.433,14.361,14.146,,,
394,07/01/16 02:15:00 PM,14.577,14.433,14.361,14.146,,,
395,07/01/16 02:30:00 PM,14.577,14.433,14.361,14.146,,,
396,07/01/16 02:45:00 PM,14.601,14.433,14.361,14.146,,,
397,07/01/16 03:00:00 PM,14.601,14.433,14.337,14.146,,,
398,07/01/16 03:15:00 PM,14.625,14.433,14.361,14.146,,,
399,07/01/16 03:30:00 PM,14.649,14.433,14.337,14.146,,,
400,07/01/16 03:45:00 PM,14.673,14.457,14.361,14.146,,,
401,07/01/16 04:00:00 PM,14.673,14.457,14.337,14.146,,,
402,07/01/16 04:15:00 PM,14.697,14.457,14.337,14.146,,,
403,07/01/16 04:30:00 PM,14.721,14.457,14.337,14.146,,,
404,07/01/16 04:45:00 PM,14.721,14.457,14.337,14.122,,,
405,07/01/16 05:00:00 PM,14.721,14.481,14.337,14.146,,,
406,07/01/16 05:15:00 PM,14.745,14.481,14.337,14.122,,,
407,07/01/16 05:30:00 PM,14.745,14.481,14.361,14.146,,,
408,07/01/16 05:45:00 PM,14.768,14.505,14.361,14.122,,,
409,07/01/16 06:00:00 PM,14.768,14.505,14.361,14.122,,,
410,07/01/16 06:15:00 PM,14.792,14.505,14.361,14.146,,,
411,07/01/16 06:30:00 PM,14.792,14.505,14.361,14.146,,,
412,07/01/16 06:45:00 PM,14.816,14.505,14.361,14.122,,,
413,07/01/16 07:00:00 PM,14.840,14.529,14.361,14.122,,,
414,07/01/16 07:15:00 PM,14.840,14.529,14.361,14.122,,,
415,07/01/16 07:30:00 PM,14.864,14.529,14.361,14.122,,,
416,07/01/16 07:45:00 PM,14.888,14.553,14.361,14.122,,,
417,07/01/16 08:00:00 PM,14.888,14.553,14.385,14.122,,,
418,07/01/16 08:15:00 PM,14.912,14.553,14.361,14.122,,,
419,07/01/16 08:30:00 PM,14.912,14.577,14.385,14.122,,,
420,07/01/16 08:45:00 PM,14.912,14.577,14.385,14.122,,,
421,07/01/16 09:00:00 PM,14.936,14.577,14.385,14.146,,,
422,07/01/16 09:15:00 PM,14.936,14.577,14.385,14.146,,,
423,07/01/16 09:30:00 PM,14.936,14.601,14.409,14.146,,,
424,07/01/16 09:45:00 PM,14.936,14.601,14.409,14.146,,,
425,07/01/16 10:00:00 PM,14.936,14.601,14.409,14.146,,,
426,07/01/16 10:15:00 PM,14.936,14.625,14.409,14.146,,,
427,07/01/16 10:30:00 PM,14.936,14.625,14.409,14.146,,,
428,07/01/16 10:45:00 PM,14.936,14.625,14.409,14.146,,,
429,07/01/16 11:00:00 PM,14.936,14.625,14.433,14.146,,,
430,07/01/16 11:15:00 PM,14.936,14.625,14.433,14.146,,,
431,07/01/16 11:30:00 PM,14.936,14.625,14.433,14.146,,,
432,07/01/16 11:45:00 PM,14.912,14.625,14.433,14.146,,,
433,07/02/16 12:00:00 AM,14.912,14.649,14.433,14.146,,,
434,07/02/16 12:15:00 AM,14.888,14.625,14.433,14.146,,,
435,07/02/16 12:30:00 AM,14.888,14.625,14.433,14.170,,,
436,07/02/16 12:45:00 AM,14.864,14.625,14.433,14.170,,,
437,07/02/16 01:00:00 AM,14.840,14.649,14.433,14.170,,,
438,07/02/16 01:15:00 AM,14.840,14.649,14.433,14.170,,,
439,07/02/16 01:30:00 AM,14.816,14.649,14.433,14.170,,,
440,07/02/16 01:45:00 AM,14.768,14.625,14.433,14.170,,,
441,07/02/16 02:00:00 AM,14.745,14.625,14.433,14.170,,,
442,07/02/16 02:15:00 AM,14.721,14.625,14.433,14.170,,,
443,07/02/16 02:30:00 AM,14.697,14.601,14.433,14.170,,,
444,07/02/16 02:45:00 AM,14.673,14.601,14.433,14.170,,,
445,07/02/16 03:00:00 AM,14.625,14.601,14.433,14.194,,,
446,07/02/16 03:15:00 AM,14.601,14.577,14.433,14.170,,,
447,07/02/16 03:30:00 AM,14.577,14.577,14.433,14.170,,,
448,07/02/16 03:45:00 AM,14.553,14.553,14.433,14.194,,,
449,07/02/16 04:00:00 AM,14.505,14.553,14.433,14.170,,,
450,07/02/16 04:15:00 AM,14.481,14.529,14.433,14.170,,,
451,07/02/16 04:30:00 AM,14.457,14.529,14.409,14.170,,,
452,07/02/16 04:45:00 AM,14.433,14.505,14.409,14.170,,,
453,07/02/16 05:00:00 AM,14.385,14.505,14.409,14.170,,,
454,07/02/16 05:15:00 AM,14.385,14.481,14.409,14.170,,,
455,07/02/16 05:30:00 AM,14.337,14.457,14.409,14.170,,,
456,07/02/16 05:45:00 AM,14.314,14.457,14.385,14.170,,,
457,07/02/16 06:00:00 AM,14.290,14.433,14.385,14.170,,,
458,07/02/16 06:15:00 AM,14.266,14.409,14.385,14.170,,,
459,07/02/16 06:30:00 AM,14.218,14.409,14.385,14.170,,,
460,07/02/16 06:45:00 AM,14.194,14.385,14.361,14.170,,,
461,07/02/16 07:00:00 AM,14.170,14.361,14.361,14.170,,,
462,07/02/16 07:15:00 AM,14.146,14.361,14.361,14.170,,,
463,07/02/16 07:30:00 AM,14.122,14.337,14.337,14.170,,,
464,07/02/16 07:45:00 AM,14.098,14.314,14.337,14.146,,,
465,07/02/16 08:00:00 AM,14.074,14.314,14.337,14.146,,,
466,07/02/16 08:15:00 AM,14.050,14.290,14.314,14.146,,,
467,07/02/16 08:30:00 AM,14.026,14.266,14.314,14.146,,,
468,07/02/16 08:45:00 AM,14.026,14.266,14.290,14.146,,,
469,07/02/16 09:00:00 AM,14.002,14.242,14.290,14.122,,,
470,07/02/16 09:15:00 AM,14.002,14.218,14.266,14.122,,,
471,07/02/16 09:30:00 AM,13.978,14.218,14.266,14.122,,,
472,07/02/16 09:45:00 AM,13.954,14.194,14.242,14.122,,,
473,07/02/16 10:00:00 AM,13.954,14.170,14.242,14.122,,,
474,07/02/16 10:15:00 AM,13.930,14.170,14.242,14.098,,,
475,07/02/16 10:30:00 AM,13.930,14.146,14.218,14.098,,,
476,07/02/16 10:45:00 AM,13.930,14.146,14.218,14.098,,,
477,07/02/16 11:00:00 AM,13.906,14.122,14.218,14.098,,,
478,07/02/16 11:15:00 AM,13.906,14.122,14.194,14.098,,,
479,07/02/16 11:30:00 AM,13.930,14.098,14.194,14.074,,,
480,07/02/16 11:45:00 AM,13.906,14.098,14.170,14.074,,,
481,07/02/16 12:00:00 PM,13.906,14.098,14.170,14.074,,,
482,07/02/16 12:15:00 PM,13.930,14.074,14.170,14.074,,,
483,07/02/16 12:30:00 PM,13.930,14.074,14.146,14.050,,,
484,07/02/16 12:45:00 PM,13.930,14.074,14.146,14.050,,,
485,07/02/16 01:00:00 PM,13.930,14.050,14.146,14.050,,,
486,07/02/16 01:15:00 PM,13.954,14.050,14.122,14.050,,,
487,07/02/16 01:30:00 PM,13.954,14.050,14.122,14.026,,,
488,07/02/16 01:45:00 PM,13.954,14.050,14.122,14.026,,,
489,07/02/16 02:00:00 PM,13.978,14.050,14.122,14.026,,,
490,07/02/16 02:15:00 PM,13.978,14.050,14.098,14.026,,,
491,07/02/16 02:30:00 PM,14.002,14.050,14.098,14.002,,,
492,07/02/16 02:45:00 PM,14.002,14.026,14.098,14.002,,,
493,07/02/16 03:00:00 PM,14.026,14.026,14.098,14.002,,,
494,07/02/16 03:15:00 PM,14.026,14.026,14.098,14.002,,,
495,07/02/16 03:30:00 PM,14.050,14.050,14.074,14.002,,,
496,07/02/16 03:45:00 PM,14.074,14.026,14.074,13.978,,,
497,07/02/16 04:00:00 PM,14.074,14.026,14.074,13.978,,,
498,07/02/16 04:15:00 PM,14.098,14.050,14.074,13.978,,,
499,07/02/16 04:30:00 PM,14.122,14.050,14.074,13.978,,,
500,07/02/16 04:45:00 PM,14.146,14.050,14.074,13.978,,,
501,07/02/16 05:00:00 PM,14.170,14.050,14.050,13.978,,,
502,07/02/16 05:15:00 PM,14.170,14.050,14.050,13.978,,,
503,07/02/16 05:30:00 PM,14.194,14.074,14.074,13.954,,,
504,07/02/16 05:45:00 PM,14.218,14.074,14.074,13.954,,,
505,07/02/16 06:00:00 PM,14.242,14.074,14.050,13.954,,,
506,07/02/16 06:15:00 PM,14.266,14.074,14.074,13.954,,,
507,07/02/16 06:30:00 PM,14.290,14.098,14.074,13.954,,,
508,07/02/16 06:45:00 PM,14.290,14.098,14.074,13.954,,,
509,07/02/16 07:00:00 PM,14.314,14.098,14.074,13.954,,,
510,07/02/16 07:15:00 PM,14.337,14.122,14.074,13.954,,,
511,07/02/16 07:30:00 PM,14.361,14.122,14.074,13.930,,,
512,07/02/16 07:45:00 PM,14.361,14.146,14.074,13.930,,,
513,07/02/16 08:00:00 PM,14.385,14.146,14.074,13.930,,,
514,07/02/16 08:15:00 PM,14.385,14.170,14.074,13.930,,,
515,07/02/16 08:30:00 PM,14.409,14.170,14.074,13.930,,,
516,07/02/16 08:45:00 PM,14.409,14.170,14.074,13.930,,,
517,07/02/16 09:00:00 PM,14.409,14.170,14.098,13.930,,,
518,07/02/16 09:15:00 PM,14.409,14.194,14.098,13.930,,,
519,07/02/16 09:30:00 PM,14.409,14.194,14.098,13.930,,,
520,07/02/16 09:45:00 PM,14.409,14.194,14.098,13.930,,,
521,07/02/16 10:00:00 PM,14.409,14.194,14.098,13.930,,,
522,07/02/16 10:15:00 PM,14.409,14.218,14.098,13.930,,,
523,07/02/16 10:30:00 PM,14.409,14.218,14.098,13.930,,,
524,07/02/16 10:45:00 PM,14.385,14.218,14.122,13.930,,,
525,07/02/16 11:00:00 PM,14.385,14.218,14.122,13.930,,,
526,07/02/16 11:15:00 PM,14.385,14.218,14.122,13.954,,,
527,07/02/16 11:30:00 PM,14.361,14.218,14.122,13.954,,,
528,07/02/16 11:45:00 PM,14.361,14.218,14.122,13.954,,,
529,07/03/16 12:00:00 AM,14.337,14.218,14.122,13.954,,,
530,07/03/16 12:15:00 AM,14.337,14.218,14.122,13.930,,,
531,07/03/16 12:30:00 AM,14.314,14.218,14.122,13.954,,,
532,07/03/16 12:45:00 AM,14.290,14.218,14.122,13.954,,,
533,07/03/16 01:00:00 AM,14.266,14.218,14.122,13.954,,,
534,07/03/16 01:15:00 AM,14.242,14.218,14.122,13.954,,,
535,07/03/16 01:30:00 AM,14.242,14.218,14.122,13.954,,,
536,07/03/16 01:45:00 AM,14.218,14.194,14.122,13.954,,,
537,07/03/16 02:00:00 AM,14.194,14.194,14.122,13.954,,,
538,07/03/16 02:15:00 AM,14.170,14.194,14.122,13.954,,,
539,07/03/16 02:30:00 AM,14.146,14.194,14.122,13.954,,,
540,07/03/16 02:45:00 AM,14.122,14.170,14.122,13.954,,,
541,07/03/16 03:00:00 AM,14.098,14.170,14.122,13.954,,,
542,07/03/16 03:15:00 AM,14.074,14.146,14.122,13.954,,,
543,07/03/16 03:30:00 AM,14.074,14.146,14.122,13.954,,,
544,07/03/16 03:45:00 AM,14.050,14.146,14.098,13.954,,,
545,07/03/16 04:00:00 AM,14.026,14.122,14.098,13.954,,,
546,07/03/16 04:15:00 AM,14.002,14.122,14.098,13.954,,,
547,07/03/16 04:30:00 AM,13.978,14.098,14.098,13.954,,,
548,07/03/16 04:45:00 AM,13.954,14.098,14.098,13.930,,,
549,07/03/16 05:00:00 AM,13.930,14.074,14.098,13.930,,,
550,07/03/16 05:15:00 AM,13.930,14.074,14.074,13.954,,,
551,07/03/16 05:30:00 AM,13.906,14.050,14.074,13.930,,,
552,07/03/16 05:45:00 AM,13.882,14.050,14.074,13.930,,,
553,07/03/16 06:00:00 AM,13.858,14.026,14.050,13.930,,,
554,07/03/16 06:15:00 AM,13.834,14.026,14.050,13.930,,,
555,07/03/16 06:30:00 AM,13.834,14.002,14.050,13.930,,,
556,07/03/16 06:45:00 AM,13.810,14.002,14.050,13.930,,,
557,07/03/16 07:00:00 AM,13.786,13.978,14.026,13.930,,,
558,07/03/16 07:15:00 AM,13.762,13.978,14.026,13.906,,,
559,07/03/16 07:30:00 AM,13.762,13.954,14.026,13.906,,,
560,07/03/16 07:45:00 AM,13.738,13.954,14.002,13.906,,,
561,07/03/16 08:00:00 AM,13.714,13.930,14.002,13.906,,,
562,07/03/16 08:15:00 AM,13.714,13.930,14.002,13.906,,,
563,07/03/16 08:30:00 AM,13.690,13.930,14.002,13.906,,,
564,07/03/16 08:45:00 AM,13.690,13.906,13.978,13.906,,,
565,07/03/16 09:00:00 AM,13.666,13.906,13.978,13.906,,,
566,07/03/16 09:15:00 AM,13.666,13.882,13.978,13.882,,,
567,07/03/16 09:30:00 AM,13.666,13.882,13.954,13.882,,,
568,07/03/16 09:45:00 AM,13.642,13.858,13.954,13.882,,,
569,07/03/16 10:00:00 AM,13.642,13.858,13.954,13.858,,,
570,07/03/16 10:15:00 AM,13.642,13.834,13.930,13.858,,,
571,07/03/16 10:30:00 AM,13.642,13.834,13.930,13.858,,,
572,07/03/16 10:45:00 AM,13.642,13.834,13.930,13.858,,,
573,07/03/16 11:00:00 AM,13.642,13.810,13.906,13.858,,,
574,07/03/16 11:15:00 AM,13.642,13.810,13.906,13.858,,,
575,07/03/16 11:30:00 AM,13.642,13.810,13.906,13.834,,,
576,07/03/16 11:45:00 AM,13.642,13.786,13.906,13.834,,,
577,07/03/16 12:00:00 PM,13.642,13.786,13.906,13.834,,,
578,07/03/16 12:15:00 PM,13.642,13.786,13.882,13.834,,,
579,07/03/16 12:30:00 PM,13.666,13.786,13.882,13.834,,,
580,07/03/16 12:45:00 PM,13.666,13.786,13.882,13.834,,,
581,07/03/16 01:00:00 PM,13.690,13.762,13.882,13.810,,,
582,07/03/16 01:15:00 PM,13.690,13.786,13.858,13.810,,,
583,07/03/16 01:30:00 PM,13.714,13.786,13.858,13.810,,,
584,07/03/16 01:45:00 PM,13.714,13.762,13.858,13.810,,,
585,07/03/16 02:00:00 PM,13.738,13.762,13.858,13.786,,,
586,07/03/16 02:15:00 PM,13.738,13.786,13.858,13.786,,,
587,07/03/16 02:30:00 PM,13.762,13.786,13.834,13.786,,,
588,07/03/16 02:45:00 PM,13.762,13.762,13.834,13.786,,,
589,07/03/16 03:00:00 PM,13.786,13.786,13.834,13.786,,,
590,07/03/16 03:15:00 PM,13.810,13.786,13.834,13.762,,,
591,07/03/16 03:30:00 PM,13.810,13.786,13.834,13.762,,,
592,07/03/16 03:45:00 PM,13.834,13.786,13.834,13.762,,,
593,07/03/16 04:00:00 PM,13.834,13.786,13.834,13.762,,,
594,07/03/16 04:15:00 PM,13.858,13.810,13.834,13.762,,,
595,07/03/16 04:30:00 PM,13.882,13.810,13.834,13.762,,,
596,07/03/16 04:45:00 PM,13.906,13.810,13.834,13.762,,,
597,07/03/16 05:00:00 PM,13.930,13.810,13.834,13.762,,,
598,07/03/16 05:15:00 PM,13.954,13.810,13.834,13.762,,,
599,07/03/16 05:30:00 PM,13.954,13.834,13.834,13.762,,,
600,07/03/16 05:45:00 PM,13.978,13.834,13.834,13.762,,,
601,07/03/16 06:00:00 PM,14.002,13.834,13.834,13.738,,,
602,07/03/16 06:15:00 PM,14.002,13.834,13.834,13.738,,,
603,07/03/16 06:30:00 PM,14.026,13.858,13.834,13.738,,,
604,07/03/16 06:45:00 PM,14.050,13.858,13.834,13.762,,,
605,07/03/16 07:00:00 PM,14.050,13.882,13.858,13.738,,,
606,07/03/16 07:15:00 PM,14.074,13.882,13.834,13.738,,,
607,07/03/16 07:30:00 PM,14.074,13.882,13.858,13.738,,,
608,07/03/16 07:45:00 PM,14.074,13.906,13.858,13.738,,,
609,07/03/16 08:00:00 PM,14.098,13.906,13.858,13.738,,,
610,07/03/16 08:15:00 PM,14.098,13.906,13.858,13.738,,,
611,07/03/16 08:30:00 PM,14.098,13.930,13.858,13.738,,,
612,07/03/16 08:45:00 PM,14.122,13.930,13.858,13.738,,,
613,07/03/16 09:00:00 PM,14.122,13.930,13.882,13.738,,,
614,07/03/16 09:15:00 PM,14.122,13.930,13.882,13.738,,,
615,07/03/16 09:30:00 PM,14.122,13.954,13.882,13.738,,,
616,07/03/16 09:45:00 PM,14.122,13.954,13.882,13.738,,,
617,07/03/16 10:00:00 PM,14.146,13.954,13.882,13.738,,,
618,07/03/16 10:15:00 PM,14.146,13.954,13.882,13.738,,,
619,07/03/16 10:30:00 PM,14.146,13.954,13.882,13.738,,,
620,07/03/16 10:45:00 PM,14.146,13.978,13.882,13.762,,,
621,07/03/16 11:00:00 PM,14.146,13.978,13.906,13.738,,,
622,07/03/16 11:15:00 PM,14.146,13.978,13.906,13.738,,,
623,07/03/16 11:30:00 PM,14.146,13.978,13.906,13.762,,,
624,07/03/16 11:45:00 PM,14.146,13.978,13.906,13.762,,,
625,07/04/16 12:00:00 AM,14.146,14.002,13.906,13.738,,,
626,07/04/16 12:15:00 AM,14.122,13.978,13.906,13.762,,,
627,07/04/16 12:30:00 AM,14.122,14.002,13.906,13.762,,,
628,07/04/16 12:45:00 AM,14.122,14.002,13.906,13.762,,,
629,07/04/16 01:00:00 AM,14.122,14.002,13.906,13.762,,,
630,07/04/16 01:15:00 AM,14.122,14.002,13.906,13.762,,,
631,07/04/16 01:30:00 AM,14.098,14.002,13.906,13.762,,,
632,07/04/16 01:45:00 AM,14.098,14.002,13.906,13.762,,,
633,07/04/16 02:00:00 AM,14.098,14.002,13.930,13.762,,,
634,07/04/16 02:15:00 AM,14.098,14.002,13.930,13.762,,,
635,07/04/16 02:30:00 AM,14.098,14.002,13.930,13.762,,,
636,07/04/16 02:45:00 AM,14.074,14.002,13.930,13.762,,,
637,07/04/16 03:00:00 AM,14.074,14.002,13.930,13.762,,,
638,07/04/16 03:15:00 AM,14.074,13.978,13.930,13.762,,,
639,07/04/16 03:30:00 AM,14.074,13.978,13.930,13.762,,,
640,07/04/16 03:45:00 AM,14.050,13.978,13.930,13.762,,,
641,07/04/16 04:00:00 AM,14.050,13.978,13.930,13.762,,,
642,07/04/16 04:15:00 AM,14.050,13.978,13.930,13.762,,,
643,07/04/16 04:30:00 AM,14.050,13.978,13.906,13.762,,,
644,07/04/16 04:45:00 AM,14.026,13.978,13.930,13.762,,,
645,07/04/16 05:00:00 AM,14.026,13.978,13.930,13.762,,,
646,07/04/16 05:15:00 AM,14.026,13.978,13.930,13.762,,,
647,07/04/16 05:30:00 AM,14.002,13.954,13.906,13.762,,,
648,07/04/16 05:45:00 AM,14.002,13.978,13.906,13.762,,,
649,07/04/16 06:00:00 AM,14.002,13.954,13.906,13.762,,,
650,07/04/16 06:15:00 AM,14.002,13.954,13.906,13.762,,,
651,07/04/16 06:30:00 AM,13.978,13.954,13.906,13.762,,,
652,07/04/16 06:45:00 AM,13.978,13.954,13.906,13.762,,,
653,07/04/16 07:00:00 AM,13.978,13.954,13.906,13.762,,,
654,07/04/16 07:15:00 AM,13.954,13.930,13.906,13.762,,,
655,07/04/16 07:30:00 AM,13.954,13.954,13.906,13.762,,,
656,07/04/16 07:45:00 AM,13.954,13.930,13.906,13.762,,,
657,07/04/16 08:00:00 AM,13.954,13.930,13.906,13.762,,,
658,07/04/16 08:15:00 AM,13.954,13.930,13.906,13.762,,,
659,07/04/16 08:30:00 AM,13.930,13.930,13.906,13.762,,,
660,07/04/16 08:45:00 AM,13.930,13.930,13.906,13.762,,,
661,07/04/16 09:00:00 AM,13.930,13.930,13.906,13.762,,,
662,07/04/16 09:15:00 AM,13.930,13.906,13.906,13.762,,,
663,07/04/16 09:30:00 AM,13.930,13.906,13.906,13.762,,,
664,07/04/16 09:45:00 AM,13.954,13.906,13.906,13.762,,,
665,07/04/16 10:00:00 AM,13.954,13.906,13.882,13.762,,,
666,07/04/16 10:15:00 AM,13.954,13.906,13.882,13.762,,,
667,07/04/16 10:30:00 AM,13.954,13.906,13.882,13.762,,,
668,07/04/16 10:45:00 AM,13.954,13.906,13.882,13.738,,,
669,07/04/16 11:00:00 AM,13.978,13.906,13.882,13.762,,,
670,07/04/16 11:15:00 AM,13.978,13.906,13.882,13.762,,,
671,07/04/16 11:30:00 AM,14.002,13.906,13.882,13.738,,,
672,07/04/16 11:45:00 AM,14.002,13.906,13.882,13.738,,,
673,07/04/16 12:00:00 PM,14.026,13.906,13.882,13.738,,,
674,07/04/16 12:15:00 PM,14.026,13.906,13.882,13.738,,,
675,07/04/16 12:30:00 PM,14.050,13.906,13.882,13.738,,,
676,07/04/16 12:45:00 PM,14.074,13.930,13.882,13.738,,,
677,07/04/16 01:00:00 PM,14.098,13.930,13.882,13.738,,,
678,07/04/16 01:15:00 PM,14.146,13.930,13.882,13.738,,,
679,07/04/16 01:30:00 PM,14.170,13.930,13.882,13.738,,,
680,07/04/16 01:45:00 PM,14.194,13.954,13.882,13.738,,,
681,07/04/16 02:00:00 PM,14.242,13.954,13.882,13.738,,,
682,07/04/16 02:15:00 PM,14.266,13.954,13.882,13.738,,,
683,07/04/16 02:30:00 PM,14.290,13.978,13.882,13.738,,,
684,07/04/16 02:45:00 PM,14.337,13.978,13.882,13.738,,,
685,07/04/16 03:00:00 PM,14.361,14.002,13.882,13.738,,,
686,07/04/16 03:15:00 PM,14.385,14.026,13.906,13.738,,,
687,07/04/16 03:30:00 PM,14.433,14.026,13.906,13.738,,,
688,07/04/16 03:45:00 PM,14.457,14.050,13.906,13.738,,,
689,07/04/16 04:00:00 PM,14.481,14.050,13.906,13.738,,,
690,07/04/16 04:15:00 PM,14.505,14.074,13.930,13.738,,,
691,07/04/16 04:30:00 PM,14.529,14.098,13.930,13.738,,,
692,07/04/16 04:45:00 PM,14.577,14.098,13.930,13.738,,,
693,07/04/16 05:00:00 PM,14.601,14.122,13.930,13.762,,,
694,07/04/16 05:15:00 PM,14.625,14.146,13.954,13.762,,,
695,07/04/16 05:30:00 PM,14.649,14.146,13.954,13.762,,,
696,07/04/16 05:45:00 PM,14.673,14.170,13.978,13.762,,,
697,07/04/16 06:00:00 PM,14.697,14.194,13.978,13.762,,,
698,07/04/16 06:15:00 PM,14.745,14.218,13.978,13.762,,,
699,07/04/16 06:30:00 PM,14.768,14.218,14.002,13.762,,,
700,07/04/16 06:45:00 PM,14.792,14.242,14.002,13.786,,,
701,07/04/16 07:00:00 PM,14.816,14.266,14.002,13.786,,,
702,07/04/16 07:15:00 PM,14.840,14.290,14.026,13.786,,,
703,07/04/16 07:30:00 PM,14.864,14.290,14.026,13.786,,,
704,07/04/16 07:45:00 PM,14.864,14.314,14.050,13.786,,,
705,07/04/16 08:00:00 PM,14.888,14.337,14.050,13.786,,,
706,07/04/16 08:15:00 PM,14.912,14.337,14.074,13.810,,,
707,07/04/16 08:30:00 PM,14.936,14.361,14.074,13.810,,,
708,07/04/16 08:45:00 PM,14.936,14.385,14.074,13.810,,,
709,07/04/16 09:00:00 PM,14.960,14.385,14.098,13.810,,,
710,07/04/16 09:15:00 PM,14.960,14.409,14.098,13.810,,,
711,07/04/16 09:30:00 PM,14.960,14.409,14.122,13.834,,,
712,07/04/16 09:45:00 PM,14.960,14.433,14.122,13.834,,,
713,07/04/16 10:00:00 PM,14.960,14.433,14.146,13.834,,,
714,07/04/16 10:15:00 PM,14.960,14.457,14.146,13.834,,,
715,07/04/16 10:30:00 PM,14.960,14.457,14.146,13.858,,,
716,07/04/16 10:45:00 PM,14.960,14.481,14.170,13.858,,,
717,07/04/16 11:00:00 PM,14.936,14.481,14.170,13.858,,,
718,07/04/16 11:15:00 PM,14.936,14.481,14.170,13.882,,,
719,07/04/16 11:30:00 PM,14.912,14.481,14.194,13.882,,,
720,07/04/16 11:45:00 PM,14.912,14.505,14.194,13.882,,,
721,07/05/16 12:00:00 AM,14.888,14.505,14.194,13.882,,,
722,07/05/16 12:15:00 AM,14.864,14.505,14.218,13.882,,,
723,07/05/16 12:30:00 AM,14.864,14.505,14.218,13.906,,,
724,07/05/16 12:45:00 AM,14.840,14.505,14.218,13.906,,,
725,07/05/16 01:00:00 AM,14.816,14.505,14.218,13.906,,,
726,07/05/16 01:15:00 AM,14.792,14.505,14.218,13.906,,,
727,07/05/16 01:30:00 AM,14.768,14.505,14.242,13.906,,,
728,07/05/16 01:45:00 AM,14.745,14.505,14.242,13.930,,,
729,07/05/16 02:00:00 AM,14.721,14.505,14.242,13.930,,,
730,07/05/16 02:15:00 AM,14.673,14.481,14.242,13.930,,,
731,07/05/16 02:30:00 AM,14.649,14.481,14.242,13.930,,,
732,07/05/16 02:45:00 AM,14.625,14.481,14.242,13.930,,,
733,07/05/16 03:00:00 AM,14.601,14.457,14.242,13.930,,,
734,07/05/16 03:15:00 AM,14.553,14.457,14.242,13.954,,,
735,07/05/16 03:30:00 AM,14.529,14.433,14.242,13.954,,,
736,07/05/16 03:45:00 AM,14.481,14.433,14.242,13.954,,,
737,07/05/16 04:00:00 AM,14.457,14.409,14.242,13.954,,,
738,07/05/16 04:15:00 AM,14.433,14.409,14.242,13.954,,,
739,07/05/16 04:30:00 AM,14.409,14.385,14.242,13.954,,,
740,07/05/16 04:45:00 AM,14.385,14.385,14.242,13.954,,,
741,07/05/16 05:00:00 AM,14.337,14.361,14.242,13.954,,,
742,07/05/16 05:15:00 AM,14.314,14.361,14.218,13.954,,,
743,07/05/16 05:30:00 AM,14.314,14.337,14.218,13.954,,,
744,07/05/16 05:45:00 AM,14.266,14.337,14.218,13.954,,,
745,07/05/16 06:00:00 AM,14.242,14.314,14.218,13.978,,,
746,07/05/16 06:15:00 AM,14.218,14.290,14.194,13.954,,,
747,07/05/16 06:30:00 AM,14.194,14.290,14.194,13.954,,,
748,07/05/16 06:45:00 AM,14.170,14.266,14.194,13.954,,,
749,07/05/16 07:00:00 AM,14.146,14.242,14.194,13.954,,,
750,07/05/16 07:15:00 AM,14.146,14.242,14.170,13.954,,,
751,07/05/16 07:30:00 AM,14.122,14.218,14.170,13.954,,,
752,07/05/16 07:45:00 AM,14.098,14.194,14.170,13.954,,,
753,07/05/16 08:00:00 AM,14.074,14.194,14.170,13.954,,,
754,07/05/16 08:15:00 AM,14.074,14.194,14.146,13.954,,,
755,07/05/16 08:30:00 AM,14.050,14.170,14.146,13.954,,,
756,07/05/16 08:45:00 AM,14.050,14.146,14.146,13.954,,,
757,07/05/16 09:00:00 AM,14.026,14.146,14.122,13.954,,,
758,07/05/16 09:15:00 AM,14.026,14.146,14.122,13.930,,,
759,07/05/16 09:30:00 AM,14.026,14.122,14.122,13.930,,,
760,07/05/16 09:45:00 AM,14.026,14.098,14.122,13.930,,,
761,07/05/16 10:00:00 AM,14.026,14.098,14.098,13.930,,,
762,07/05/16 10:15:00 AM,14.002,14.098,14.098,13.930,,,
763,07/05/16 10:30:00 AM,14.002,14.074,14.074,13.930,,,
764,07/05/16 10:45:00 AM,14.026,14.074,14.074,13.930,,,
