"Titre de tracé : 21065769"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 21065769, SEN S/N: 21065769, LBL: tension)","Temp., °F (LGR S/N: 21065769, SEN S/N: 21065769, LBL: temperature)","Temp., °F (LGR S/N: 21065769, SEN S/N: 21065769, LBL: temperature boite)","Hôte connecté (LGR S/N: 21065769)","Arrêté (LGR S/N: 21065769)","Fin de fichier (LGR S/N: 21065769)"
2985,04/02/22 05:00:00 PM,1.53605,43.453,188.629,,,
2986,04/02/22 05:15:00 PM,1.53498,43.439,188.550,,,
2987,04/02/22 05:30:00 PM,1.53685,43.464,188.906,,,
2988,04/02/22 05:45:00 PM,1.53773,43.425,188.897,,,
2989,04/02/22 06:00:00 PM,1.53799,43.421,188.640,,,
2990,04/02/22 06:15:00 PM,1.53700,43.410,188.107,,,
2991,04/02/22 06:30:00 PM,1.53899,43.414,188.314,,,
2992,04/02/22 06:45:00 PM,1.53784,43.439,189.527,,,
2993,04/02/22 07:00:00 PM,1.53807,43.428,186.697,,,
2994,04/02/22 07:15:00 PM,1.53983,43.416,187.725,,,
2995,04/02/22 07:30:00 PM,1.53964,43.430,187.036,,,
2996,04/02/22 07:45:00 PM,1.54059,43.405,188.274,,,
2997,04/02/22 08:00:00 PM,1.53990,43.399,187.871,,,
2998,04/02/22 08:15:00 PM,1.54196,43.353,188.008,,,
2999,04/02/22 08:30:00 PM,1.54093,43.327,187.979,,,
3000,04/02/22 08:45:00 PM,1.54356,43.293,188.314,,,
3001,04/02/22 09:00:00 PM,1.54257,43.259,188.481,,,
3002,04/02/22 09:15:00 PM,1.54047,43.207,187.774,,,
3003,04/02/22 09:30:00 PM,1.54173,43.164,187.725,,,
3004,04/02/22 09:45:00 PM,1.54173,43.120,187.939,,,
3005,04/02/22 10:00:00 PM,1.54250,43.084,187.725,,,
3006,04/02/22 10:15:00 PM,1.54250,43.061,187.540,,,
3007,04/02/22 10:30:00 PM,1.54269,43.023,187.569,,,
3008,04/02/22 10:45:00 PM,1.54395,42.973,187.374,,,
3009,04/02/22 11:00:00 PM,1.54234,42.930,187.248,,,
3010,04/02/22 11:15:00 PM,1.54414,42.903,187.180,,,
3011,04/02/22 11:30:00 PM,1.54471,42.886,187.597,,,
3012,04/02/22 11:45:00 PM,1.54444,42.877,187.511,,,
3013,04/03/22 12:00:00 AM,1.54234,42.840,187.471,,,
3014,04/03/22 12:15:00 AM,1.54162,42.782,187.432,,,
3015,04/03/22 12:30:00 AM,1.54276,42.723,187.345,,,
3016,04/03/22 12:45:00 AM,1.54452,42.665,187.549,,,
3017,04/03/22 01:00:00 AM,1.54208,42.607,187.365,,,
3018,04/03/22 01:15:00 AM,1.54440,42.544,187.443,,,
3019,04/03/22 01:30:00 AM,1.54402,42.483,187.540,,,
3020,04/03/22 01:45:00 AM,1.54639,42.426,187.452,,,
3021,04/03/22 02:00:00 AM,1.54299,42.373,187.920,,,
3022,04/03/22 02:15:00 AM,1.54479,42.301,187.520,,,
3023,04/03/22 02:30:00 AM,1.54376,42.238,187.306,,,
3024,04/03/22 02:45:00 AM,1.54185,42.208,187.219,,,
3025,04/03/22 03:00:00 AM,1.54547,42.179,187.045,,,
3026,04/03/22 03:15:00 AM,1.54520,42.141,187.142,,,
3027,04/03/22 03:30:00 AM,1.54448,42.118,187.171,,,
3028,04/03/22 03:45:00 AM,1.54532,42.075,187.345,,,
3029,04/03/22 04:00:00 AM,1.54643,42.004,187.151,,,
3030,04/03/22 04:15:00 AM,1.54601,41.941,187.122,,,
3031,04/03/22 04:30:00 AM,1.54692,41.873,186.910,,,
3032,04/03/22 04:45:00 AM,1.54612,41.808,186.978,,,
3033,04/03/22 05:00:00 AM,1.54902,41.742,187.045,,,
3034,04/03/22 05:15:00 AM,1.54707,41.675,186.967,,,
3035,04/03/22 05:30:00 AM,1.54681,41.608,187.054,,,
3036,04/03/22 05:45:00 AM,1.54658,41.549,186.978,,,
3037,04/03/22 06:00:00 AM,1.54879,41.482,186.919,,,
3038,04/03/22 06:15:00 AM,1.54837,41.403,186.910,,,
3039,04/03/22 06:30:00 AM,1.54826,41.346,186.843,,,
3040,04/03/22 06:45:00 AM,1.54833,41.288,186.786,,,
3041,04/03/22 07:00:00 AM,1.54833,41.243,186.726,,,
3042,04/03/22 07:15:00 AM,1.54719,41.221,186.775,,,
3043,04/03/22 07:30:00 AM,1.54818,41.214,187.074,,,
3044,04/03/22 07:45:00 AM,1.54791,41.207,186.930,,,
3045,04/03/22 08:00:00 AM,1.54772,41.200,186.843,,,
3046,04/03/22 08:15:00 AM,1.54822,41.227,186.746,,,
3047,04/03/22 08:30:00 AM,1.54810,41.281,186.669,,,
3048,04/03/22 08:45:00 AM,1.54788,41.369,186.611,,,
3049,04/03/22 09:00:00 AM,1.54704,41.455,186.651,,,
3050,04/03/22 09:15:00 AM,1.54505,41.560,186.669,,,
3051,04/03/22 09:30:00 AM,1.54479,41.698,186.697,,,
3052,04/03/22 09:45:00 AM,1.54387,41.884,186.631,,,
3053,04/03/22 10:00:00 AM,1.54292,42.076,186.708,,,
3054,04/03/22 10:15:00 AM,1.54196,42.276,186.804,,,
3055,04/03/22 10:30:00 AM,1.54234,42.498,187.628,,,
3056,04/03/22 10:45:00 AM,1.53994,42.710,187.763,,,
3057,04/03/22 11:00:00 AM,1.54086,43.009,187.705,,,
3058,04/03/22 11:15:00 AM,1.53861,43.308,188.215,,,
3059,04/03/22 11:30:00 AM,1.53361,43.371,188.530,,,
3060,04/03/22 11:45:00 AM,1.53269,43.657,188.787,,,
3061,04/03/22 12:00:00 PM,1.53399,43.921,189.496,,,
3062,04/03/22 12:15:00 PM,1.53182,44.175,189.707,,,
3063,04/03/22 12:30:00 PM,1.53330,44.397,189.768,,,
3064,04/03/22 12:45:00 PM,1.53025,44.586,189.808,,,
3065,04/03/22 01:00:00 PM,1.52827,44.760,189.788,,,
3066,04/03/22 01:15:00 PM,1.52808,44.946,190.040,,,
3067,04/03/22 01:30:00 PM,1.52758,45.120,189.788,,,
3068,04/03/22 01:45:00 PM,1.52541,45.302,189.838,,,
3069,04/03/22 02:00:00 PM,1.52453,45.432,189.939,,,
3070,04/03/22 02:15:00 PM,1.52434,45.588,189.547,,,
3071,04/03/22 02:30:00 PM,1.52483,45.783,189.869,,,
3072,04/03/22 02:45:00 PM,1.52354,45.963,189.626,,,
3073,04/03/22 03:00:00 PM,1.52350,46.143,189.657,,,
3074,04/03/22 03:15:00 PM,1.52094,46.366,189.576,,,
3075,04/03/22 03:30:00 PM,1.51877,46.432,189.567,,,
3076,04/03/22 03:45:00 PM,1.52033,46.576,191.061,,,
3077,04/03/22 04:00:00 PM,1.52033,46.621,190.040,,,
3078,04/03/22 04:15:00 PM,1.51774,46.719,189.768,,,
3079,04/03/22 04:30:00 PM,1.51686,46.618,189.738,,,
3080,04/03/22 04:45:00 PM,1.51968,46.666,189.426,,,
3081,04/03/22 05:00:00 PM,1.51831,46.686,189.486,,,
3082,04/03/22 05:15:00 PM,1.51953,46.602,189.387,,,
3083,04/03/22 05:30:00 PM,1.51766,46.632,189.046,,,
3084,04/03/22 05:45:00 PM,1.51770,46.627,188.857,,,
3085,04/03/22 06:00:00 PM,1.51823,46.666,188.798,,,
3086,04/03/22 06:15:00 PM,1.51827,46.699,189.145,,,
3087,04/03/22 06:30:00 PM,1.51858,46.627,189.567,,,
3088,04/03/22 06:45:00 PM,1.51911,46.629,188.906,,,
3089,04/03/22 07:00:00 PM,1.51965,46.591,188.818,,,
3090,04/03/22 07:15:00 PM,1.52010,46.546,189.435,,,
3091,04/03/22 07:30:00 PM,1.51946,46.483,189.046,,,
3092,04/03/22 07:45:00 PM,1.52144,46.431,188.580,,,
3093,04/03/22 08:00:00 PM,1.52087,46.368,188.600,,,
3094,04/03/22 08:15:00 PM,1.52003,46.326,188.334,,,
3095,04/03/22 08:30:00 PM,1.52060,46.297,188.334,,,
3096,04/03/22 08:45:00 PM,1.52213,46.256,187.354,,,
3097,04/03/22 09:00:00 PM,1.52232,46.207,188.166,,,
3098,04/03/22 09:15:00 PM,1.52258,46.107,188.175,,,
3099,04/03/22 09:30:00 PM,1.52350,45.991,187.950,,,
3100,04/03/22 09:45:00 PM,1.52579,45.883,188.019,,,
3101,04/03/22 10:00:00 PM,1.52483,45.783,188.254,,,
3102,04/03/22 10:15:00 PM,1.52686,45.685,187.930,,,
3103,04/03/22 10:30:00 PM,1.52564,45.590,187.774,,,
3104,04/03/22 10:45:00 PM,1.52472,45.477,187.637,,,
3105,04/03/22 11:00:00 PM,1.52632,45.370,187.569,,,
3106,04/03/22 11:15:00 PM,1.52766,45.266,187.725,,,
3107,04/03/22 11:30:00 PM,1.52842,45.163,187.714,,,
3108,04/03/22 11:45:00 PM,1.52876,45.054,187.578,,,
3109,04/04/22 12:00:00 AM,1.52972,44.933,187.345,,,
3110,04/04/22 12:15:00 AM,1.52914,44.823,187.102,,,
3111,04/04/22 12:30:00 AM,1.53002,44.704,186.890,,,
3112,04/04/22 12:45:00 AM,1.53082,44.587,186.746,,,
3113,04/04/22 01:00:00 AM,1.53201,44.470,186.910,,,
3114,04/04/22 01:15:00 AM,1.53452,44.352,186.795,,,
3115,04/04/22 01:30:00 AM,1.53208,44.240,186.814,,,
3116,04/04/22 01:45:00 AM,1.53399,44.125,186.697,,,
3117,04/04/22 02:00:00 AM,1.53414,43.999,186.755,,,
3118,04/04/22 02:15:00 AM,1.53403,43.887,186.516,,,
3119,04/04/22 02:30:00 AM,1.53422,43.767,186.573,,,
3120,04/04/22 02:45:00 AM,1.53635,43.639,186.516,,,
3121,04/04/22 03:00:00 AM,1.53571,43.507,186.602,,,
3122,04/04/22 03:15:00 AM,1.53620,43.381,186.478,,,
3123,04/04/22 03:30:00 AM,1.53311,43.255,186.296,,,
3124,04/04/22 03:45:00 AM,1.53521,43.128,186.372,,,
3125,04/04/22 04:00:00 AM,1.53292,42.993,186.363,,,
3126,04/04/22 04:15:00 AM,1.53399,42.859,186.287,,,
3127,04/04/22 04:30:00 AM,1.53437,42.724,186.305,,,
3128,04/04/22 04:45:00 AM,1.53731,42.593,186.449,,,
3129,04/04/22 05:00:00 AM,1.53613,42.458,186.363,,,
3130,04/04/22 05:15:00 AM,1.53769,42.319,186.544,,,
3131,04/04/22 05:30:00 AM,1.53681,42.184,186.564,,,
3132,04/04/22 05:45:00 AM,1.53834,42.057,186.526,,,
3133,04/04/22 06:00:00 AM,1.53849,41.918,186.544,,,
3134,04/04/22 06:15:00 AM,1.53902,41.792,186.544,,,
3135,04/04/22 06:30:00 AM,1.54055,41.675,186.611,,,
3136,04/04/22 06:45:00 AM,1.54025,41.569,186.679,,,
3137,04/04/22 07:00:00 AM,1.53975,41.473,186.832,,,
3138,04/04/22 07:15:00 AM,1.54215,41.407,186.651,,,
3139,04/04/22 07:30:00 AM,1.53937,41.374,186.766,,,
3140,04/04/22 07:45:00 AM,1.53887,41.347,186.910,,,
3141,04/04/22 08:00:00 AM,1.54227,41.355,187.016,,,
3142,04/04/22 08:15:00 AM,1.53933,41.398,187.074,,,
3143,04/04/22 08:30:00 AM,1.53876,41.464,186.967,,,
3144,04/04/22 08:45:00 AM,1.53933,41.569,187.065,,,
3145,04/04/22 09:00:00 AM,1.53883,41.675,187.257,,,
3146,04/04/22 09:15:00 AM,1.53658,41.814,187.520,,,
3147,04/04/22 09:30:00 AM,1.53605,41.979,188.028,,,
3148,04/04/22 09:45:00 AM,1.53590,42.166,187.705,,,
3149,04/04/22 10:00:00 AM,1.53388,42.381,187.608,,,
3150,04/04/22 10:15:00 AM,1.53220,42.631,187.257,,,
3151,04/04/22 10:30:00 AM,1.52914,42.753,187.686,,,
3152,04/04/22 10:45:00 AM,1.53025,42.917,187.666,,,
3153,04/04/22 11:00:00 AM,1.52876,43.129,188.058,,,
3154,04/04/22 11:15:00 AM,1.52857,43.470,188.244,,,
3155,04/04/22 11:30:00 AM,1.52682,43.698,188.175,,,
3156,04/04/22 11:45:00 AM,1.52552,43.995,188.107,,,
3157,04/04/22 12:00:00 PM,1.52224,44.366,188.391,,,
3158,04/04/22 12:15:00 PM,1.52075,44.607,189.016,,,
3159,04/04/22 12:30:00 PM,1.52060,44.753,188.620,,,
3160,04/04/22 12:45:00 PM,1.51980,44.838,188.699,,,
3161,04/04/22 01:00:00 PM,1.51835,45.086,188.461,,,
3162,04/04/22 01:15:00 PM,1.51820,45.203,188.362,,,
3163,04/04/22 01:30:00 PM,1.51678,45.352,188.303,,,
3164,04/04/22 01:45:00 PM,1.51514,45.576,188.422,,,
3165,04/04/22 02:00:00 PM,1.51629,45.734,188.303,,,
3166,04/04/22 02:15:00 PM,1.51377,45.927,189.145,,,
3167,04/04/22 02:30:00 PM,1.51335,46.081,189.126,,,
3168,04/04/22 02:45:00 PM,1.51339,46.222,188.827,,,
3169,04/04/22 03:00:00 PM,1.51167,46.425,188.906,,,
3170,04/04/22 03:15:00 PM,1.51190,46.542,188.778,,,
3171,04/04/22 03:30:00 PM,1.50961,46.621,189.016,,,
3172,04/04/22 03:45:00 PM,1.51072,46.656,188.728,,,
3173,04/04/22 04:00:00 PM,1.50923,46.702,188.569,,,
3174,04/04/22 04:15:00 PM,1.50912,46.728,187.383,,,
3175,04/04/22 04:30:00 PM,1.51038,46.744,187.920,,,
3176,04/04/22 04:45:00 PM,1.50782,46.742,188.136,,,
3177,04/04/22 05:00:00 PM,1.50912,46.722,187.900,,,
3178,04/04/22 05:15:00 PM,1.50832,46.706,187.774,,,
3179,04/04/22 05:30:00 PM,1.50992,46.699,187.734,,,
3180,04/04/22 05:45:00 PM,1.50999,46.708,187.414,,,
3181,04/04/22 06:00:00 PM,1.51030,46.688,187.443,,,
3182,04/04/22 06:15:00 PM,1.51015,46.677,187.403,,,
3183,04/04/22 06:30:00 PM,1.50893,46.666,187.403,,,
3184,04/04/22 06:45:00 PM,1.50980,46.656,187.657,,,
3185,04/04/22 07:00:00 PM,1.50851,46.629,187.317,,,
3186,04/04/22 07:15:00 PM,1.50938,46.616,187.317,,,
3187,04/04/22 07:30:00 PM,1.50938,46.607,187.151,,,
3188,04/04/22 07:45:00 PM,1.51106,46.585,187.714,,,
3189,04/04/22 08:00:00 PM,1.51167,46.562,187.326,,,
3190,04/04/22 08:15:00 PM,1.51183,46.553,187.113,,,
3191,04/04/22 08:30:00 PM,1.51244,46.540,186.852,,,
3192,04/04/22 08:45:00 PM,1.51255,46.528,186.843,,,
3193,04/04/22 09:00:00 PM,1.51331,46.521,186.901,,,
3194,04/04/22 09:15:00 PM,1.51335,46.521,186.890,,,
3195,04/04/22 09:30:00 PM,1.51278,46.517,186.746,,,
3196,04/04/22 09:45:00 PM,1.51228,46.522,186.930,,,
3197,04/04/22 10:00:00 PM,1.51141,46.521,186.640,,,
3198,04/04/22 10:15:00 PM,1.51091,46.521,186.669,,,
3199,04/04/22 10:30:00 PM,1.51240,46.526,186.766,,,
3200,04/04/22 10:45:00 PM,1.51228,46.533,186.573,,,
3201,04/04/22 11:00:00 PM,1.51308,46.540,186.737,,,
3202,04/04/22 11:15:00 PM,1.51152,46.546,186.582,,,
3203,04/04/22 11:30:00 PM,1.51167,46.546,186.631,,,
3204,04/04/22 11:45:00 PM,1.51335,46.542,186.498,,,
3205,04/05/22 12:00:00 AM,1.51083,46.540,186.717,,,
3206,04/05/22 12:15:00 AM,1.51106,46.531,186.544,,,
3207,04/05/22 12:30:00 AM,1.51205,46.528,186.400,,,
3208,04/05/22 12:45:00 AM,1.50946,46.521,187.084,,,
3209,04/05/22 01:00:00 AM,1.51289,46.517,186.832,,,
3210,04/05/22 01:15:00 AM,1.51198,46.497,186.449,,,
3211,04/05/22 01:30:00 AM,1.51328,46.488,186.325,,,
3212,04/05/22 01:45:00 AM,1.51038,46.481,186.163,,,
3213,04/05/22 02:00:00 AM,1.51255,46.472,186.192,,,
3214,04/05/22 02:15:00 AM,1.51236,46.452,186.181,,,
3215,04/05/22 02:30:00 AM,1.51251,46.427,186.039,,,
3216,04/05/22 02:45:00 AM,1.51301,46.398,186.067,,,
3217,04/05/22 03:00:00 AM,1.51194,46.373,185.943,,,
3218,04/05/22 03:15:00 AM,1.51209,46.348,186.172,,,
3219,04/05/22 03:30:00 AM,1.51171,46.326,185.981,,,
3220,04/05/22 03:45:00 AM,1.51095,46.306,185.810,,,
3221,04/05/22 04:00:00 AM,1.51209,46.287,185.745,,,
3222,04/05/22 04:15:00 AM,1.51179,46.270,185.925,,,
3223,04/05/22 04:30:00 AM,1.51411,46.247,185.943,,,
3224,04/05/22 04:45:00 AM,1.51308,46.227,185.859,,,
3225,04/05/22 05:00:00 AM,1.51278,46.211,185.697,,,
3226,04/05/22 05:15:00 AM,1.51297,46.188,185.670,,,
3227,04/05/22 05:30:00 AM,1.51061,46.171,185.659,,,
3228,04/05/22 05:45:00 AM,1.51137,46.148,186.201,,,
3229,04/05/22 06:00:00 AM,1.51419,46.135,185.697,,,
3230,04/05/22 06:15:00 AM,1.51194,46.121,185.603,,,
3231,04/05/22 06:30:00 AM,1.51369,46.107,185.545,,,
3232,04/05/22 06:45:00 AM,1.51476,46.092,185.527,,,
3233,04/05/22 07:00:00 AM,1.51431,46.089,185.650,,,
3234,04/05/22 07:15:00 AM,1.51522,46.092,186.391,,,
3235,04/05/22 07:30:00 AM,1.51507,46.096,185.707,,,
3236,04/05/22 07:45:00 AM,1.51465,46.116,185.954,,,
3237,04/05/22 08:00:00 AM,1.51511,46.135,185.508,,,
3238,04/05/22 08:15:00 AM,1.51583,46.157,185.763,,,
3239,04/05/22 08:30:00 AM,1.51247,46.197,185.621,,,
3240,04/05/22 08:45:00 AM,1.51495,46.256,185.763,,,
3241,04/05/22 09:00:00 AM,1.51602,46.308,185.583,,,
3242,04/05/22 09:15:00 AM,1.51286,46.360,185.527,,,
3243,04/05/22 09:30:00 AM,1.51343,46.432,185.518,,,
3244,04/05/22 09:45:00 AM,1.51270,46.501,185.508,,,
3245,04/05/22 10:00:00 AM,1.51225,46.585,185.556,,,
3246,04/05/22 10:15:00 AM,1.51415,46.643,185.621,,,
3247,04/05/22 10:30:00 AM,1.51297,46.711,185.707,,,
3248,04/05/22 10:45:00 AM,1.51312,46.798,185.896,,,
3249,04/05/22 11:00:00 AM,1.51221,46.884,185.896,,,
3250,04/05/22 11:15:00 AM,1.51152,46.972,186.181,,,
3251,04/05/22 11:30:00 AM,1.51087,47.089,186.030,,,
3252,04/05/22 11:45:00 AM,1.51308,47.176,186.030,,,
3253,04/05/22 12:00:00 PM,1.50961,47.266,186.105,,,
3254,04/05/22 12:15:00 PM,1.50877,47.372,186.058,,,
3255,04/05/22 12:30:00 PM,1.51034,47.489,186.823,,,
3256,04/05/22 12:45:00 PM,1.50927,47.574,187.248,,,
3257,04/05/22 01:00:00 PM,1.50896,47.660,186.651,,,
3258,04/05/22 01:15:00 PM,1.50916,47.782,186.881,,,
3259,04/05/22 01:30:00 PM,1.50664,47.878,186.910,,,
3260,04/05/22 01:45:00 PM,1.50740,47.955,186.881,,,
3261,04/05/22 02:00:00 PM,1.50710,48.020,186.814,,,
3262,04/05/22 02:15:00 PM,1.50618,48.097,186.814,,,
3263,04/05/22 02:30:00 PM,1.50690,48.173,186.795,,,
3264,04/05/22 02:45:00 PM,1.50450,48.258,187.900,,,
3265,04/05/22 03:00:00 PM,1.50439,48.364,187.065,,,
3266,04/05/22 03:15:00 PM,1.50587,48.472,186.872,,,
3267,04/05/22 03:30:00 PM,1.50465,48.560,186.930,,,
3268,04/05/22 03:45:00 PM,1.50290,48.675,186.843,,,
3269,04/05/22 04:00:00 PM,1.50038,48.758,186.852,,,
3270,04/05/22 04:15:00 PM,1.50282,48.825,186.852,,,
3271,04/05/22 04:30:00 PM,1.50076,48.897,187.578,,,
3272,04/05/22 04:45:00 PM,1.50198,48.979,187.383,,,
3273,04/05/22 05:00:00 PM,1.50031,49.033,187.025,,,
3274,04/05/22 05:15:00 PM,1.50008,49.089,186.755,,,
3275,04/05/22 05:30:00 PM,1.50038,49.141,186.717,,,
3276,04/05/22 05:45:00 PM,1.50015,49.168,186.535,,,
3277,04/05/22 06:00:00 PM,1.49897,49.203,186.564,,,
3278,04/05/22 06:15:00 PM,1.49817,49.239,186.498,,,
3279,04/05/22 06:30:00 PM,1.49954,49.266,186.697,,,
3280,04/05/22 06:45:00 PM,1.49928,49.291,186.325,,,
3281,04/05/22 07:00:00 PM,1.49832,49.312,186.276,,,
3282,04/05/22 07:15:00 PM,1.49924,49.343,186.172,,,
3283,04/05/22 07:30:00 PM,1.49870,49.372,186.325,,,
3284,04/05/22 07:45:00 PM,1.49897,49.402,186.516,,,
3285,04/05/22 08:00:00 PM,1.49905,49.424,186.210,,,
3286,04/05/22 08:15:00 PM,1.49844,49.438,186.247,,,
3287,04/05/22 08:30:00 PM,1.49866,49.444,186.152,,,
3288,04/05/22 08:45:00 PM,1.49901,49.433,186.076,,,
3289,04/05/22 09:00:00 PM,1.49847,49.433,186.048,,,
3290,04/05/22 09:15:00 PM,1.50076,49.435,185.905,,,
3291,04/05/22 09:30:00 PM,1.50004,49.424,186.192,,,
3292,04/05/22 09:45:00 PM,1.50084,49.415,185.943,,,
3293,04/05/22 10:00:00 PM,1.50072,49.413,185.763,,,
3294,04/05/22 10:15:00 PM,1.49985,49.402,185.896,,,
3295,04/05/22 10:30:00 PM,1.49981,49.399,185.734,,,
3296,04/05/22 10:45:00 PM,1.49969,49.399,185.632,,,
3297,04/05/22 11:00:00 PM,1.49847,49.399,185.310,,,
3298,04/05/22 11:15:00 PM,1.49996,49.393,185.396,,,
3299,04/05/22 11:30:00 PM,1.49832,49.393,185.367,,,
3300,04/05/22 11:45:00 PM,1.49905,49.390,185.583,,,
3301,04/06/22 12:00:00 AM,1.50057,49.384,185.518,,,
3302,04/06/22 12:15:00 AM,1.49973,49.377,185.396,,,
3303,04/06/22 12:30:00 AM,1.49878,49.359,185.385,,,
3304,04/06/22 12:45:00 AM,1.50175,49.343,185.274,,,
3305,04/06/22 01:00:00 AM,1.50069,49.323,185.198,,,
3306,04/06/22 01:15:00 AM,1.50107,49.307,185.113,,,
3307,04/06/22 01:30:00 AM,1.50019,49.280,184.991,,,
3308,04/06/22 01:45:00 AM,1.49977,49.239,184.991,,,
3309,04/06/22 02:00:00 AM,1.50141,49.194,184.861,,,
3310,04/06/22 02:15:00 AM,1.50195,49.136,184.944,,,
3311,04/06/22 02:30:00 AM,1.50057,49.095,184.266,,,
3312,04/06/22 02:45:00 AM,1.49992,49.060,184.545,,,
3313,04/06/22 03:00:00 AM,1.50141,49.024,184.359,,,
3314,04/06/22 03:15:00 AM,1.50095,48.985,184.824,,,
3315,04/06/22 03:30:00 AM,1.50179,48.916,184.683,,,
3316,04/06/22 03:45:00 AM,1.50275,48.852,184.489,,,
3317,04/06/22 04:00:00 AM,1.50172,48.758,184.424,,,
3318,04/06/22 04:15:00 AM,1.50549,48.661,184.275,,,
3319,04/06/22 04:30:00 AM,1.49977,48.571,184.257,,,
3320,04/06/22 04:45:00 AM,1.50393,48.483,184.192,,,
3321,04/06/22 05:00:00 AM,1.50191,48.387,184.239,,,
3322,04/06/22 05:15:00 AM,1.50275,48.351,184.100,,,
3323,04/06/22 05:30:00 AM,1.50393,48.304,184.100,,,
3324,04/06/22 05:45:00 AM,1.50347,48.247,183.933,,,
3325,04/06/22 06:00:00 AM,1.50420,48.187,184.017,,,
3326,04/06/22 06:15:00 AM,1.50618,48.148,183.850,,,
3327,04/06/22 06:30:00 AM,1.50572,48.110,183.740,,,
3328,04/06/22 06:45:00 AM,1.50763,48.076,183.814,,,
3329,04/06/22 07:00:00 AM,1.50607,48.054,183.796,,,
3330,04/06/22 07:15:00 AM,1.50717,48.031,183.740,,,
3331,04/06/22 07:30:00 AM,1.50729,48.011,184.127,,,
3332,04/06/22 07:45:00 AM,1.50828,47.998,183.850,,,
3333,04/06/22 08:00:00 AM,1.50782,47.995,183.915,,,
3334,04/06/22 08:15:00 AM,1.50687,47.993,183.979,,,
3335,04/06/22 08:30:00 AM,1.50599,47.995,183.832,,,
3336,04/06/22 08:45:00 AM,1.50446,48.011,183.850,,,
3337,04/06/22 09:00:00 AM,1.50813,48.049,183.879,,,
3338,04/06/22 09:15:00 AM,1.50603,48.067,183.915,,,
3339,04/06/22 09:30:00 AM,1.50752,48.079,183.202,,,
3340,04/06/22 09:45:00 AM,1.50557,48.105,182.602,,,
3341,04/06/22 10:00:00 AM,1.50431,48.153,182.521,,,
3342,04/06/22 10:15:00 AM,1.50420,48.222,183.238,,,
3343,04/06/22 10:30:00 AM,1.50496,48.270,183.339,,,
3344,04/06/22 10:45:00 AM,1.50359,48.340,183.265,,,
3345,04/06/22 11:00:00 AM,1.50446,48.430,185.461,,,
3346,04/06/22 11:15:00 AM,1.50271,48.547,184.973,,,
3347,04/06/22 11:30:00 AM,1.50534,48.675,184.498,,,
3348,04/06/22 11:45:00 AM,1.50267,48.747,184.627,,,
3349,04/06/22 12:00:00 PM,1.50248,48.805,184.469,,,
3350,04/06/22 12:15:00 PM,1.50046,48.852,184.534,,,
3351,04/06/22 12:30:00 PM,1.49924,48.938,184.257,,,
3352,04/06/22 12:45:00 PM,1.50095,48.992,184.210,,,
3353,04/06/22 01:00:00 PM,1.49939,49.003,184.284,,,
3354,04/06/22 01:15:00 PM,1.49813,49.064,184.460,,,
3355,04/06/22 01:30:00 PM,1.49729,49.185,184.469,,,
3356,04/06/22 01:45:00 PM,1.49779,49.246,184.824,,,
3357,04/06/22 02:00:00 PM,1.49588,49.321,184.701,,,
3358,04/06/22 02:15:00 PM,1.49508,49.363,184.815,,,
3359,04/06/22 02:30:00 PM,1.49523,49.465,184.768,,,
3360,04/06/22 02:45:00 PM,1.49248,49.577,184.795,,,
3361,04/06/22 03:00:00 PM,1.49409,49.595,184.824,,,
3362,04/06/22 03:15:00 PM,1.49367,49.660,184.777,,,
3363,04/06/22 03:30:00 PM,1.49367,49.692,184.964,,,
3364,04/06/22 03:45:00 PM,1.49157,49.842,184.982,,,
3365,04/06/22 04:00:00 PM,1.48947,49.878,185.292,,,
3366,04/06/22 04:15:00 PM,1.48981,49.980,184.897,,,
3367,04/06/22 04:30:00 PM,1.49039,50.007,184.973,,,
3368,04/06/22 04:45:00 PM,1.49088,50.011,184.795,,,
3369,04/06/22 05:00:00 PM,1.48852,50.022,184.730,,,
3370,04/06/22 05:15:00 PM,1.48962,50.043,184.897,,,
3371,04/06/22 05:30:00 PM,1.48913,50.065,184.833,,,
3372,04/06/22 05:45:00 PM,1.49050,50.052,184.842,,,
3373,04/06/22 06:00:00 PM,1.49104,50.018,184.888,,,
3374,04/06/22 06:15:00 PM,1.48993,50.022,184.748,,,
3375,04/06/22 06:30:00 PM,1.48886,49.971,184.721,,,
3376,04/06/22 06:45:00 PM,1.48932,49.986,184.645,,,
3377,04/06/22 07:00:00 PM,1.48985,49.966,184.730,,,
3378,04/06/22 07:15:00 PM,1.49310,49.950,184.692,,,
3379,04/06/22 07:30:00 PM,1.49004,49.930,184.478,,,
3380,04/06/22 07:45:00 PM,1.49115,49.910,184.525,,,
3381,04/06/22 08:00:00 PM,1.48928,49.897,184.386,,,
3382,04/06/22 08:15:00 PM,1.49111,49.867,184.312,,,
3383,04/06/22 08:30:00 PM,1.48970,49.831,184.554,,,
3384,04/06/22 08:45:00 PM,1.49092,49.779,184.507,,,
3385,04/06/22 09:00:00 PM,1.48947,49.784,184.257,,,
3386,04/06/22 09:15:00 PM,1.49119,49.764,184.174,,,
3387,04/06/22 09:30:00 PM,1.49184,49.750,184.368,,,
3388,04/06/22 09:45:00 PM,1.48917,49.739,184.201,,,
3389,04/06/22 10:00:00 PM,1.49264,49.728,184.165,,,
