"Titre de tracé : p053"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 21065769, SEN S/N: 21065769, LBL: tension)","Temp., °C (LGR S/N: 21065769, SEN S/N: 21065769, LBL: temperature)","Hôte connecté (LGR S/N: 21065769)","Arrêté (LGR S/N: 21065769)","Fin de fichier (LGR S/N: 21065769)"
1381,10/27/23 09:45:00 PM,1.60719,12.895,,,
1382,10/27/23 10:00:00 PM,1.61135,12.877,,,
1383,10/27/23 10:15:00 PM,1.61135,12.864,,,
1384,10/27/23 10:30:00 PM,1.61513,12.852,,,
1385,10/27/23 10:45:00 PM,1.61158,12.840,,,
1386,10/27/23 11:00:00 PM,1.61143,12.829,,,
1387,10/27/23 11:15:00 PM,1.61257,12.821,,,
1388,10/27/23 11:30:00 PM,1.61097,12.811,,,
1389,10/27/23 11:45:00 PM,1.61673,12.794,,,
1390,10/28/23 12:00:00 AM,1.61143,12.785,,,
1391,10/28/23 12:15:00 AM,1.61456,12.776,,,
1392,10/28/23 12:30:00 AM,1.61192,12.766,,,
1393,10/28/23 12:45:00 AM,1.61261,12.758,,,
1394,10/28/23 01:00:00 AM,1.61257,12.748,,,
1395,10/28/23 01:15:00 AM,1.60998,12.739,,,
1396,10/28/23 01:30:00 AM,1.61322,12.730,,,
1397,10/28/23 01:45:00 AM,1.61345,12.719,,,
1398,10/28/23 02:00:00 AM,1.61593,12.699,,,
1399,10/28/23 02:15:00 AM,1.61017,12.687,,,
1400,10/28/23 02:30:00 AM,1.61212,12.675,,,
1401,10/28/23 02:45:00 AM,1.61082,12.665,,,
1402,10/28/23 03:00:00 AM,1.61181,12.656,,,
1403,10/28/23 03:15:00 AM,1.61402,12.645,,,
1404,10/28/23 03:30:00 AM,1.61444,12.636,,,
1405,10/28/23 03:45:00 AM,1.61398,12.624,,,
1406,10/28/23 04:00:00 AM,1.61223,12.613,,,
1407,10/28/23 04:15:00 AM,1.61482,12.601,,,
1408,10/28/23 04:30:00 AM,1.61837,12.588,,,
1409,10/28/23 04:45:00 AM,1.61299,12.571,,,
1410,10/28/23 05:00:00 AM,1.61563,12.560,,,
1411,10/28/23 05:15:00 AM,1.61425,12.551,,,
1412,10/28/23 05:30:00 AM,1.61753,12.539,,,
1413,10/28/23 05:45:00 AM,1.61654,12.529,,,
1414,10/28/23 06:00:00 AM,1.61475,12.520,,,
1415,10/28/23 06:15:00 AM,1.61707,12.512,,,
1416,10/28/23 06:30:00 AM,1.61467,12.503,,,
1417,10/28/23 06:45:00 AM,1.61463,12.493,,,
1418,10/28/23 07:00:00 AM,1.61707,12.482,,,
1419,10/28/23 07:15:00 AM,1.61566,12.471,,,
1420,10/28/23 07:30:00 AM,1.61643,12.461,,,
1421,10/28/23 07:45:00 AM,1.61261,12.447,,,
1422,10/28/23 08:00:00 AM,1.61669,12.440,,,
1423,10/28/23 08:15:00 AM,1.61688,12.432,,,
1424,10/28/23 08:30:00 AM,1.61898,12.422,,,
1425,10/28/23 08:45:00 AM,1.62081,12.414,,,
1426,10/28/23 09:00:00 AM,1.61666,12.409,,,
1427,10/28/23 09:15:00 AM,1.62039,12.408,,,
1428,10/28/23 09:30:00 AM,1.61814,12.403,,,
1429,10/28/23 09:45:00 AM,1.61875,12.399,,,
1430,10/28/23 10:00:00 AM,1.62013,12.397,,,
1431,10/28/23 10:15:00 AM,1.62043,12.399,,,
1432,10/28/23 10:30:00 AM,1.61730,12.406,,,
1433,10/28/23 10:45:00 AM,1.61666,12.434,,,
1434,10/28/23 11:00:00 AM,1.61517,12.471,,,
1435,10/28/23 11:15:00 AM,1.61410,12.496,,,
1436,10/28/23 11:30:00 AM,1.61505,12.535,,,
1437,10/28/23 11:45:00 AM,1.61685,12.585,,,
1438,10/28/23 12:00:00 PM,1.61173,12.591,,,
1439,10/28/23 12:15:00 PM,1.61574,12.607,,,
1440,10/28/23 12:30:00 PM,1.61170,12.600,,,
1441,10/28/23 12:45:00 PM,1.61582,12.582,,,
1442,10/28/23 01:00:00 PM,1.61334,12.568,,,
1443,10/28/23 01:15:00 PM,1.61742,12.567,,,
1444,10/28/23 01:30:00 PM,1.61494,12.562,,,
1445,10/28/23 01:45:00 PM,1.61501,12.559,,,
1446,10/28/23 02:00:00 PM,1.61059,12.560,,,
1447,10/28/23 02:15:00 PM,1.61368,12.570,,,
1448,10/28/23 02:30:00 PM,1.61421,12.582,,,
1449,10/28/23 02:45:00 PM,1.61082,12.594,,,
1450,10/28/23 03:00:00 PM,1.61341,12.592,,,
1451,10/28/23 03:15:00 PM,1.61570,12.601,,,
1452,10/28/23 03:30:00 PM,1.61421,12.606,,,
1453,10/28/23 03:45:00 PM,1.61528,12.610,,,
1454,10/28/23 04:00:00 PM,1.61131,12.615,,,
1455,10/28/23 04:15:00 PM,1.61475,12.621,,,
1456,10/28/23 04:30:00 PM,1.61299,12.627,,,
1457,10/28/23 04:45:00 PM,1.61334,12.639,,,
1458,10/28/23 05:00:00 PM,1.61166,12.651,,,
1459,10/28/23 05:15:00 PM,1.61002,12.660,,,
1460,10/28/23 05:30:00 PM,1.61032,12.666,,,
1461,10/28/23 05:45:00 PM,1.61147,12.672,,,
1462,10/28/23 06:00:00 PM,1.61688,12.677,,,
1463,10/28/23 06:15:00 PM,1.61151,12.678,,,
1464,10/28/23 06:30:00 PM,1.61070,12.680,,,
1465,10/28/23 06:45:00 PM,1.60971,12.680,,,
1466,10/28/23 07:00:00 PM,1.61109,12.681,,,
1467,10/28/23 07:15:00 PM,1.60979,12.683,,,
1468,10/28/23 07:30:00 PM,1.60494,12.683,,,
1469,10/28/23 07:45:00 PM,1.60681,12.686,,,
1470,10/28/23 08:00:00 PM,1.60544,12.687,,,
1471,10/28/23 08:15:00 PM,1.60651,12.692,,,
1472,10/28/23 08:30:00 PM,1.60636,12.696,,,
1473,10/28/23 08:45:00 PM,1.60788,12.701,,,
1474,10/28/23 09:00:00 PM,1.60796,12.707,,,
1475,10/28/23 09:15:00 PM,1.60697,12.711,,,
1476,10/28/23 09:30:00 PM,1.60792,12.717,,,
1477,10/28/23 09:45:00 PM,1.60765,12.725,,,
1478,10/28/23 10:00:00 PM,1.60971,12.730,,,
1479,10/28/23 10:15:00 PM,1.60613,12.736,,,
1480,10/28/23 10:30:00 PM,1.61048,12.743,,,
1481,10/28/23 10:45:00 PM,1.60880,12.749,,,
1482,10/28/23 11:00:00 PM,1.60956,12.755,,,
1483,10/28/23 11:15:00 PM,1.61048,12.761,,,
1484,10/28/23 11:30:00 PM,1.61028,12.767,,,
1485,10/28/23 11:45:00 PM,1.60769,12.770,,,
1486,10/29/23 12:00:00 AM,1.60895,12.773,,,
1487,10/29/23 12:15:00 AM,1.61273,12.779,,,
1488,10/29/23 12:30:00 AM,1.60876,12.782,,,
1489,10/29/23 12:45:00 AM,1.60731,12.787,,,
1490,10/29/23 01:00:00 AM,1.60811,12.791,,,
1491,10/29/23 01:15:00 AM,1.60727,12.793,,,
1492,10/29/23 01:30:00 AM,1.60605,12.797,,,
1493,10/29/23 01:45:00 AM,1.60906,12.799,,,
1494,10/29/23 02:00:00 AM,1.60803,12.806,,,
1495,10/29/23 02:15:00 AM,1.60941,12.812,,,
1496,10/29/23 02:30:00 AM,1.60460,12.821,,,
1497,10/29/23 02:45:00 AM,1.60750,12.834,,,
1498,10/29/23 03:00:00 AM,1.60578,12.844,,,
1499,10/29/23 03:15:00 AM,1.60590,12.853,,,
1500,10/29/23 03:30:00 AM,1.60552,12.862,,,
1501,10/29/23 03:45:00 AM,1.60750,12.868,,,
1502,10/29/23 04:00:00 AM,1.60899,12.879,,,
1503,10/29/23 04:15:00 AM,1.60990,12.885,,,
1504,10/29/23 04:30:00 AM,1.60792,12.888,,,
1505,10/29/23 04:45:00 AM,1.60975,12.895,,,
1506,10/29/23 05:00:00 AM,1.60880,12.898,,,
1507,10/29/23 05:15:00 AM,1.60769,12.898,,,
1508,10/29/23 05:30:00 AM,1.60849,12.900,,,
1509,10/29/23 05:45:00 AM,1.60838,12.904,,,
1510,10/29/23 06:00:00 AM,1.60521,12.907,,,
1511,10/29/23 06:15:00 AM,1.60853,12.904,,,
1512,10/29/23 06:30:00 AM,1.61349,12.900,,,
1513,10/29/23 06:45:00 AM,1.61189,12.895,,,
1514,10/29/23 07:00:00 AM,1.61025,12.888,,,
1515,10/29/23 07:15:00 AM,1.61063,12.882,,,
1516,10/29/23 07:30:00 AM,1.61177,12.879,,,
1517,10/29/23 07:45:00 AM,1.61063,12.877,,,
1518,10/29/23 08:00:00 AM,1.61604,12.877,,,
1519,10/29/23 08:15:00 AM,1.61547,12.879,,,
1520,10/29/23 08:30:00 AM,1.61448,12.882,,,
1521,10/29/23 08:45:00 AM,1.61757,12.888,,,
1522,10/29/23 09:00:00 AM,1.61353,12.894,,,
1523,10/29/23 09:15:00 AM,1.61448,12.901,,,
1524,10/29/23 09:30:00 AM,1.61215,12.903,,,
1525,10/29/23 09:45:00 AM,1.61471,12.903,,,
1526,10/29/23 10:00:00 AM,1.61326,12.900,,,
1527,10/29/23 10:15:00 AM,1.61067,12.898,,,
1528,10/29/23 10:30:00 AM,1.61471,12.897,,,
1529,10/29/23 10:45:00 AM,1.61578,12.901,,,
1530,10/29/23 11:00:00 AM,1.61376,12.906,,,
1531,10/29/23 11:15:00 AM,1.61139,12.912,,,
1532,10/29/23 11:30:00 AM,1.61246,12.912,,,
1533,10/29/23 11:45:00 AM,1.61200,12.915,,,
1534,10/29/23 12:00:00 PM,1.61612,12.933,,,
1535,10/29/23 12:15:00 PM,1.61326,12.947,,,
1536,10/29/23 12:30:00 PM,1.61124,12.971,,,
1537,10/29/23 12:45:00 PM,1.61807,13.011,,,
1538,10/29/23 01:00:00 PM,1.61269,13.041,,,
1539,10/29/23 01:15:00 PM,1.61479,13.081,,,
1540,10/29/23 01:30:00 PM,1.61639,13.091,,,
1541,10/29/23 01:45:00 PM,1.61555,13.124,,,
1542,10/29/23 02:00:00 PM,1.61364,13.085,,,
1543,10/29/23 02:15:00 PM,1.61120,13.082,,,
1544,10/29/23 02:30:00 PM,1.61105,13.085,,,
1545,10/29/23 02:45:00 PM,1.61231,13.135,,,
1546,10/29/23 03:00:00 PM,1.60842,13.172,,,
1547,10/29/23 03:15:00 PM,1.61215,13.177,,,
1548,10/29/23 03:30:00 PM,1.60838,13.181,,,
1549,10/29/23 03:45:00 PM,1.60487,13.194,,,
1550,10/29/23 04:00:00 PM,1.61051,13.178,,,
1551,10/29/23 04:15:00 PM,1.61151,13.180,,,
1552,10/29/23 04:30:00 PM,1.60391,13.186,,,
1553,10/29/23 04:45:00 PM,1.60803,13.189,,,
1554,10/29/23 05:00:00 PM,1.61349,13.188,,,
1555,10/29/23 05:15:00 PM,1.60693,13.172,,,
1556,10/29/23 05:30:00 PM,1.60830,13.150,,,
1557,10/29/23 05:45:00 PM,1.60754,13.126,,,
1558,10/29/23 06:00:00 PM,1.61009,13.109,,,
1559,10/29/23 06:15:00 PM,1.61429,13.100,,,
1560,10/29/23 06:30:00 PM,1.61315,13.094,,,
1561,10/29/23 06:45:00 PM,1.61231,13.088,,,
1562,10/29/23 07:00:00 PM,1.61528,13.079,,,
1563,10/29/23 07:15:00 PM,1.61654,13.067,,,
1564,10/29/23 07:30:00 PM,1.61414,13.057,,,
1565,10/29/23 07:45:00 PM,1.61364,13.044,,,
1566,10/29/23 08:00:00 PM,1.61307,13.032,,,
1567,10/29/23 08:15:00 PM,1.61269,13.025,,,
1568,10/29/23 08:30:00 PM,1.61299,13.017,,,
1569,10/29/23 08:45:00 PM,1.61639,13.010,,,
1570,10/29/23 09:00:00 PM,1.61547,13.004,,,
1571,10/29/23 09:15:00 PM,1.61299,12.999,,,
1572,10/29/23 09:30:00 PM,1.61822,12.995,,,
1573,10/29/23 09:45:00 PM,1.61753,12.992,,,
1574,10/29/23 10:00:00 PM,1.61334,12.987,,,
1575,10/29/23 10:15:00 PM,1.61192,12.987,,,
1576,10/29/23 10:30:00 PM,1.61219,12.989,,,
1577,10/29/23 10:45:00 PM,1.61433,12.989,,,
1578,10/29/23 11:00:00 PM,1.61631,12.987,,,
1579,10/29/23 11:15:00 PM,1.61101,12.986,,,
1580,10/29/23 11:30:00 PM,1.61528,12.984,,,
1581,10/29/23 11:45:00 PM,1.61212,12.981,,,
1582,10/30/23 12:00:00 AM,1.61196,12.978,,,
1583,10/30/23 12:15:00 AM,1.61105,12.974,,,
1584,10/30/23 12:30:00 AM,1.61128,12.969,,,
1585,10/30/23 12:45:00 AM,1.61505,12.966,,,
1586,10/30/23 01:00:00 AM,1.61452,12.962,,,
1587,10/30/23 01:15:00 AM,1.61383,12.959,,,
1588,10/30/23 01:30:00 AM,1.61509,12.953,,,
1589,10/30/23 01:45:00 AM,1.61536,12.945,,,
1590,10/30/23 02:00:00 AM,1.61704,12.939,,,
1591,10/30/23 02:15:00 AM,1.61620,12.932,,,
1592,10/30/23 02:30:00 AM,1.61345,12.921,,,
1593,10/30/23 02:45:00 AM,1.61551,12.912,,,
1594,10/30/23 03:00:00 AM,1.61337,12.900,,,
1595,10/30/23 03:15:00 AM,1.60990,12.885,,,
1596,10/30/23 03:30:00 AM,1.61040,12.870,,,
1597,10/30/23 03:45:00 AM,1.61070,12.853,,,
1598,10/30/23 04:00:00 AM,1.61559,12.834,,,
1599,10/30/23 04:15:00 AM,1.61624,12.812,,,
1600,10/30/23 04:30:00 AM,1.61479,12.787,,,
1601,10/30/23 04:45:00 AM,1.60876,12.760,,,
1602,10/30/23 05:00:00 AM,1.60864,12.731,,,
1603,10/30/23 05:15:00 AM,1.61307,12.705,,,
1604,10/30/23 05:30:00 AM,1.61257,12.684,,,
1605,10/30/23 05:45:00 AM,1.61185,12.665,,,
1606,10/30/23 06:00:00 AM,1.61044,12.647,,,
1607,10/30/23 06:15:00 AM,1.61494,12.630,,,
1608,10/30/23 06:30:00 AM,1.61246,12.618,,,
1609,10/30/23 06:45:00 AM,1.61223,12.607,,,
1610,10/30/23 07:00:00 AM,1.61067,12.603,,,
1611,10/30/23 07:15:00 AM,1.61700,12.597,,,
1612,10/30/23 07:30:00 AM,1.60910,12.591,,,
1613,10/30/23 07:45:00 AM,1.61070,12.591,,,
1614,10/30/23 08:00:00 AM,1.61196,12.589,,,
1615,10/30/23 08:15:00 AM,1.61242,12.586,,,
1616,10/30/23 08:30:00 AM,1.61231,12.585,,,
1617,10/30/23 08:45:00 AM,1.61215,12.586,,,
1618,10/30/23 09:00:00 AM,1.61440,12.586,,,
1619,10/30/23 09:15:00 AM,1.61120,12.591,,,
1620,10/30/23 09:30:00 AM,1.61318,12.597,,,
1621,10/30/23 09:45:00 AM,1.61162,12.606,,,
1622,10/30/23 10:00:00 AM,1.61330,12.615,,,
1623,10/30/23 10:15:00 AM,1.60964,12.630,,,
1624,10/30/23 10:30:00 AM,1.61700,12.639,,,
1625,10/30/23 10:45:00 AM,1.61288,12.645,,,
1626,10/30/23 11:00:00 AM,1.61254,12.654,,,
1627,10/30/23 11:15:00 AM,1.61181,12.660,,,
1628,10/30/23 11:30:00 AM,1.61147,12.668,,,
1629,10/30/23 11:45:00 AM,1.60845,12.677,,,
1630,10/30/23 12:00:00 PM,1.60475,12.689,,,
1631,10/30/23 12:15:00 PM,1.60628,12.699,,,
1632,10/30/23 12:30:00 PM,1.60639,12.711,,,
1633,10/30/23 12:45:00 PM,1.60391,12.726,,,
1634,10/30/23 01:00:00 PM,1.60727,12.742,,,
1635,10/30/23 01:15:00 PM,1.60422,12.757,,,
1636,10/30/23 01:30:00 PM,1.60433,12.773,,,
1637,10/30/23 01:45:00 PM,1.60029,12.790,,,
1638,10/30/23 02:00:00 PM,1.60342,12.809,,,
1639,10/30/23 02:15:00 PM,1.59712,12.826,,,
1640,10/30/23 02:30:00 PM,1.59968,12.840,,,
1641,10/30/23 02:45:00 PM,1.59911,12.856,,,
1642,10/30/23 03:00:00 PM,1.60166,12.877,,,
1643,10/30/23 03:15:00 PM,1.60441,12.894,,,
1644,10/30/23 03:30:00 PM,1.60525,12.916,,,
1645,10/30/23 03:45:00 PM,1.60155,12.938,,,
1646,10/30/23 04:00:00 PM,1.60689,12.957,,,
1647,10/30/23 04:15:00 PM,1.59865,12.978,,,
1648,10/30/23 04:30:00 PM,1.60117,12.995,,,
1649,10/30/23 04:45:00 PM,1.60170,13.008,,,
1650,10/30/23 05:00:00 PM,1.59709,13.019,,,
1651,10/30/23 05:15:00 PM,1.59159,13.025,,,
1652,10/30/23 05:30:00 PM,1.59331,13.029,,,
1653,10/30/23 05:45:00 PM,1.59461,13.034,,,
1654,10/30/23 06:00:00 PM,1.59812,13.040,,,
1655,10/30/23 06:15:00 PM,1.59422,13.046,,,
1656,10/30/23 06:30:00 PM,1.59880,13.057,,,
1657,10/30/23 06:45:00 PM,1.59621,13.067,,,
1658,10/30/23 07:00:00 PM,1.59049,13.078,,,
1659,10/30/23 07:15:00 PM,1.59480,13.081,,,
1660,10/30/23 07:30:00 PM,1.58988,13.082,,,
1661,10/30/23 07:45:00 PM,1.59262,13.081,,,
1662,10/30/23 08:00:00 PM,1.59365,13.076,,,
1663,10/30/23 08:15:00 PM,1.59262,13.072,,,
1664,10/30/23 08:30:00 PM,1.58785,13.069,,,
1665,10/30/23 08:45:00 PM,1.57946,13.066,,,
1666,10/30/23 09:00:00 PM,1.58755,13.064,,,
1667,10/30/23 09:15:00 PM,1.58881,13.064,,,
1668,10/30/23 09:30:00 PM,1.58877,13.061,,,
1669,10/30/23 09:45:00 PM,1.57919,13.055,,,
1670,10/30/23 10:00:00 PM,1.58389,13.046,,,
1671,10/30/23 10:15:00 PM,1.58423,13.035,,,
1672,10/30/23 10:30:00 PM,1.58717,13.022,,,
1673,10/30/23 10:45:00 PM,1.59159,13.004,,,
1674,10/30/23 11:00:00 PM,1.59026,12.984,,,
1675,10/30/23 11:15:00 PM,1.58827,12.965,,,
1676,10/30/23 11:30:00 PM,1.59133,12.947,,,
1677,10/30/23 11:45:00 PM,1.58923,12.927,,,
1678,10/31/23 12:00:00 AM,1.59075,12.903,,,
1679,10/31/23 12:15:00 AM,1.58526,12.879,,,
1680,10/31/23 12:30:00 AM,1.59075,12.853,,,
1681,10/31/23 12:45:00 AM,1.59453,12.821,,,
1682,10/31/23 01:00:00 AM,1.58942,12.788,,,
1683,10/31/23 01:15:00 AM,1.59358,12.757,,,
1684,10/31/23 01:30:00 AM,1.59503,12.723,,,
1685,10/31/23 01:45:00 AM,1.59251,12.692,,,
1686,10/31/23 02:00:00 AM,1.59483,12.657,,,
1687,10/31/23 02:15:00 AM,1.59510,12.628,,,
1688,10/31/23 02:30:00 AM,1.59197,12.591,,,
1689,10/31/23 02:45:00 AM,1.59495,12.554,,,
1690,10/31/23 03:00:00 AM,1.59258,12.523,,,
1691,10/31/23 03:15:00 AM,1.59537,12.497,,,
1692,10/31/23 03:30:00 AM,1.59972,12.468,,,
1693,10/31/23 03:45:00 AM,1.59140,12.444,,,
1694,10/31/23 04:00:00 AM,1.59255,12.420,,,
1695,10/31/23 04:15:00 AM,1.59876,12.396,,,
1696,10/31/23 04:30:00 AM,1.59468,12.369,,,
1697,10/31/23 04:45:00 AM,1.59461,12.348,,,
1698,10/31/23 05:00:00 AM,1.59804,12.329,,,
1699,10/31/23 05:15:00 AM,1.59705,12.314,,,
1700,10/31/23 05:30:00 AM,1.60082,12.308,,,
1701,10/31/23 05:45:00 AM,1.59636,12.298,,,
1702,10/31/23 06:00:00 AM,1.60079,12.287,,,
1703,10/31/23 06:15:00 AM,1.59915,12.279,,,
1704,10/31/23 06:30:00 AM,1.60159,12.276,,,
1705,10/31/23 06:45:00 AM,1.60704,12.272,,,
1706,10/31/23 07:00:00 AM,1.60426,12.266,,,
1707,10/31/23 07:15:00 AM,1.60220,12.263,,,
1708,10/31/23 07:30:00 AM,1.60227,12.257,,,
1709,10/31/23 07:45:00 AM,1.60872,12.252,,,
1710,10/31/23 08:00:00 AM,1.60319,12.248,,,
1711,10/31/23 08:15:00 AM,1.60342,12.245,,,
1712,10/31/23 08:30:00 AM,1.60567,12.246,,,
1713,10/31/23 08:45:00 AM,1.60559,12.248,,,
1714,10/31/23 09:00:00 AM,1.60605,12.249,,,
1715,10/31/23 09:15:00 AM,1.60380,12.252,,,
1716,10/31/23 09:30:00 AM,1.60498,12.257,,,
1717,10/31/23 09:45:00 AM,1.60708,12.263,,,
1718,10/31/23 10:00:00 AM,1.61082,12.269,,,
1719,10/31/23 10:15:00 AM,1.60513,12.273,,,
1720,10/31/23 10:30:00 AM,1.60899,12.279,,,
1721,10/31/23 10:45:00 AM,1.60704,12.290,,,
1722,10/31/23 11:00:00 AM,1.60529,12.296,,,
1723,10/31/23 11:15:00 AM,1.60956,12.311,,,
1724,10/31/23 11:30:00 AM,1.60727,12.320,,,
1725,10/31/23 11:45:00 AM,1.60925,12.334,,,
1726,10/31/23 12:00:00 PM,1.60780,12.343,,,
1727,10/31/23 12:15:00 PM,1.60540,12.349,,,
1728,10/31/23 12:30:00 PM,1.60903,12.367,,,
1729,10/31/23 12:45:00 PM,1.60784,12.378,,,
1730,10/31/23 01:00:00 PM,1.60693,12.397,,,
1731,10/31/23 01:15:00 PM,1.60914,12.416,,,
1732,10/31/23 01:30:00 PM,1.60655,12.426,,,
1733,10/31/23 01:45:00 PM,1.61166,12.441,,,
1734,10/31/23 02:00:00 PM,1.60784,12.458,,,
1735,10/31/23 02:15:00 PM,1.61280,12.473,,,
1736,10/31/23 02:30:00 PM,1.60761,12.497,,,
1737,10/31/23 02:45:00 PM,1.60739,12.527,,,
1738,10/31/23 03:00:00 PM,1.60658,12.567,,,
1739,10/31/23 03:15:00 PM,1.60678,12.580,,,
1740,10/31/23 03:30:00 PM,1.60521,12.585,,,
1741,10/31/23 03:45:00 PM,1.61021,12.598,,,
1742,10/31/23 04:00:00 PM,1.60960,12.606,,,
1743,10/31/23 04:15:00 PM,1.61368,12.612,,,
1744,10/31/23 04:30:00 PM,1.61135,12.619,,,
1745,10/31/23 04:45:00 PM,1.61227,12.631,,,
1746,10/31/23 05:00:00 PM,1.61089,12.637,,,
1747,10/31/23 05:15:00 PM,1.61265,12.644,,,
1748,10/31/23 05:30:00 PM,1.61227,12.650,,,
1749,10/31/23 05:45:00 PM,1.61425,12.657,,,
1750,10/31/23 06:00:00 PM,1.61269,12.662,,,
1751,10/31/23 06:15:00 PM,1.61101,12.669,,,
1752,10/31/23 06:30:00 PM,1.61353,12.678,,,
1753,10/31/23 06:45:00 PM,1.61532,12.684,,,
1754,10/31/23 07:00:00 PM,1.61086,12.690,,,
1755,10/31/23 07:15:00 PM,1.61482,12.696,,,
1756,10/31/23 07:30:00 PM,1.61269,12.702,,,
1757,10/31/23 07:45:00 PM,1.61357,12.707,,,
1758,10/31/23 08:00:00 PM,1.60964,12.710,,,
1759,10/31/23 08:15:00 PM,1.61280,12.713,,,
1760,10/31/23 08:30:00 PM,1.61254,12.717,,,
1761,10/31/23 08:45:00 PM,1.61269,12.722,,,
1762,10/31/23 09:00:00 PM,1.61223,12.728,,,
1763,10/31/23 09:15:00 PM,1.61563,12.733,,,
1764,10/31/23 09:30:00 PM,1.61379,12.739,,,
1765,10/31/23 09:45:00 PM,1.61173,12.742,,,
1766,10/31/23 10:00:00 PM,1.61273,12.745,,,
1767,10/31/23 10:15:00 PM,1.61494,12.749,,,
1768,10/31/23 10:30:00 PM,1.61505,12.754,,,
1769,10/31/23 10:45:00 PM,1.61315,12.758,,,
1770,10/31/23 11:00:00 PM,1.61307,12.761,,,
1771,10/31/23 11:15:00 PM,1.61303,12.769,,,
1772,10/31/23 11:30:00 PM,1.61116,12.772,,,
1773,10/31/23 11:45:00 PM,1.61437,12.773,,,
1774,11/01/23 12:00:00 AM,1.61257,12.778,,,
1775,11/01/23 12:15:00 AM,1.61341,12.781,,,
1776,11/01/23 12:30:00 AM,1.60822,12.782,,,
1777,11/01/23 12:45:00 AM,1.61116,12.791,,,
1778,11/01/23 01:00:00 AM,1.61421,12.797,,,
1779,11/01/23 01:15:00 AM,1.61402,12.802,,,
1780,11/01/23 01:30:00 AM,1.61212,12.805,,,
1781,11/01/23 01:45:00 AM,1.61337,12.808,,,
1782,11/01/23 02:00:00 AM,1.61032,12.809,,,
1783,11/01/23 02:15:00 AM,1.61330,12.809,,,
1784,11/01/23 02:30:00 AM,1.61067,12.811,,,
1785,11/01/23 02:45:00 AM,1.61063,12.811,,,
1786,11/01/23 03:00:00 AM,1.61093,12.812,,,
1787,11/01/23 03:15:00 AM,1.61276,12.812,,,
1788,11/01/23 03:30:00 AM,1.61002,12.812,,,
1789,11/01/23 03:45:00 AM,1.61234,12.812,,,
1790,11/01/23 04:00:00 AM,1.61162,12.811,,,
1791,11/01/23 04:15:00 AM,1.61482,12.806,,,
1792,11/01/23 04:30:00 AM,1.61345,12.805,,,
1793,11/01/23 04:45:00 AM,1.61143,12.796,,,
1794,11/01/23 05:00:00 AM,1.61089,12.788,,,
1795,11/01/23 05:15:00 AM,1.61200,12.781,,,
1796,11/01/23 05:30:00 AM,1.61360,12.770,,,
1797,11/01/23 05:45:00 AM,1.61490,12.760,,,
1798,11/01/23 06:00:00 AM,1.61418,12.748,,,
1799,11/01/23 06:15:00 AM,1.61246,12.736,,,
1800,11/01/23 06:30:00 AM,1.61006,12.720,,,
1801,11/01/23 06:45:00 AM,1.61227,12.707,,,
1802,11/01/23 07:00:00 AM,1.60937,12.692,,,
1803,11/01/23 07:15:00 AM,1.61429,12.674,,,
1804,11/01/23 07:30:00 AM,1.61372,12.659,,,
1805,11/01/23 07:45:00 AM,1.61364,12.644,,,
1806,11/01/23 08:00:00 AM,1.61192,12.627,,,
1807,11/01/23 08:15:00 AM,1.61673,12.616,,,
1808,11/01/23 08:30:00 AM,1.61074,12.604,,,
1809,11/01/23 08:45:00 AM,1.61120,12.597,,,
1810,11/01/23 09:00:00 AM,1.60983,12.588,,,
1811,11/01/23 09:15:00 AM,1.60658,12.579,,,
1812,11/01/23 09:30:00 AM,1.61276,12.570,,,
1813,11/01/23 09:45:00 AM,1.61295,12.560,,,
1814,11/01/23 10:00:00 AM,1.60910,12.551,,,
1815,11/01/23 10:15:00 AM,1.60891,12.544,,,
1816,11/01/23 10:30:00 AM,1.61368,12.533,,,
1817,11/01/23 10:45:00 AM,1.61185,12.526,,,
1818,11/01/23 11:00:00 AM,1.61589,12.520,,,
1819,11/01/23 11:15:00 AM,1.61540,12.511,,,
1820,11/01/23 11:30:00 AM,1.61032,12.505,,,
1821,11/01/23 11:45:00 AM,1.61269,12.490,,,
1822,11/01/23 12:00:00 PM,1.61353,12.490,,,
1823,11/01/23 12:15:00 PM,1.61566,12.488,,,
1824,11/01/23 12:30:00 PM,1.61238,12.482,,,
1825,11/01/23 12:45:00 PM,1.61547,12.476,,,
1826,11/01/23 01:00:00 PM,1.61246,12.477,,,
1827,11/01/23 01:15:00 PM,1.61593,12.479,,,
1828,11/01/23 01:30:00 PM,1.61627,12.473,,,
1829,11/01/23 01:45:00 PM,1.61318,12.470,,,
1830,11/01/23 02:00:00 PM,1.61295,12.464,,,
1831,11/01/23 02:15:00 PM,1.61315,12.464,,,
1832,11/01/23 02:30:00 PM,1.61563,12.467,,,
1833,11/01/23 02:45:00 PM,1.61322,12.470,,,
1834,11/01/23 03:00:00 PM,1.61456,12.477,,,
1835,11/01/23 03:15:00 PM,1.61223,12.482,,,
1836,11/01/23 03:30:00 PM,1.61398,12.493,,,
1837,11/01/23 03:45:00 PM,1.61372,12.491,,,
1838,11/01/23 04:00:00 PM,1.61402,12.488,,,
1839,11/01/23 04:15:00 PM,1.61585,12.491,,,
1840,11/01/23 04:30:00 PM,1.61601,12.488,,,
1841,11/01/23 04:45:00 PM,1.61696,12.479,,,
