"Titre de tracé : p36_t"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Hôte connecté (LGR S/N: 10117164)","Arrêté (LGR S/N: 10117164)","Fin de fichier (LGR S/N: 10117164)"
1,07/12/16 02:00:00 PM,23.785,25.234,24.460,24.412,,,
2,07/12/16 02:15:00 PM,17.463,16.892,16.677,537.327,,,
3,07/12/16 02:30:00 PM,16.749,16.320,16.129,537.327,,,
4,07/12/16 02:45:00 PM,16.725,16.272,16.082,537.327,,,
5,07/12/16 03:00:00 PM,16.749,16.272,16.058,537.327,,,
6,07/12/16 03:15:00 PM,16.773,16.272,16.034,537.327,,,
7,07/12/16 03:30:00 PM,16.820,16.296,16.034,537.327,,,
8,07/12/16 03:45:00 PM,16.820,16.296,16.034,537.327,,,
9,07/12/16 04:00:00 PM,16.868,16.320,16.010,537.327,,,
10,07/12/16 04:15:00 PM,16.868,16.344,16.010,537.327,,,
11,07/12/16 04:30:00 PM,16.868,16.344,16.034,537.327,,,
12,07/12/16 04:45:00 PM,16.892,16.368,16.010,537.327,,,
13,07/12/16 05:00:00 PM,16.915,16.368,16.010,537.327,,,
14,07/12/16 05:15:00 PM,16.939,16.368,16.010,537.327,,,
15,07/12/16 05:30:00 PM,16.987,16.392,16.010,537.327,,,
16,07/12/16 05:45:00 PM,17.011,16.415,16.010,537.327,,,
17,07/12/16 06:00:00 PM,17.034,16.415,16.010,537.327,,,
18,07/12/16 06:15:00 PM,17.058,16.439,16.034,537.327,,,
19,07/12/16 06:30:00 PM,17.082,16.439,16.010,537.327,,,
20,07/12/16 06:45:00 PM,17.106,16.463,16.034,537.327,,,
21,07/12/16 07:00:00 PM,17.106,16.487,16.034,537.327,,,
22,07/12/16 07:15:00 PM,17.130,16.487,16.034,537.327,,,
23,07/12/16 07:30:00 PM,17.153,16.511,16.034,537.327,,,
24,07/12/16 07:45:00 PM,17.153,16.511,16.034,537.327,,,
25,07/12/16 08:00:00 PM,17.153,16.534,16.058,537.327,,,
26,07/12/16 08:15:00 PM,17.153,16.534,16.058,537.327,,,
27,07/12/16 08:30:00 PM,17.153,16.558,16.058,537.327,,,
28,07/12/16 08:45:00 PM,17.153,16.558,16.058,537.327,,,
29,07/12/16 09:00:00 PM,17.130,16.582,16.082,537.327,,,
30,07/12/16 09:15:00 PM,17.130,16.582,16.082,537.327,,,
31,07/12/16 09:30:00 PM,17.106,16.582,16.082,537.327,,,
32,07/12/16 09:45:00 PM,17.082,16.582,16.082,537.327,,,
33,07/12/16 10:00:00 PM,17.058,16.582,16.082,537.327,,,
34,07/12/16 10:15:00 PM,17.034,16.582,16.106,537.327,,,
35,07/12/16 10:30:00 PM,17.011,16.582,16.106,537.327,,,
36,07/12/16 10:45:00 PM,16.963,16.582,16.106,537.327,,,
37,07/12/16 11:00:00 PM,16.939,16.582,16.106,537.327,,,
38,07/12/16 11:15:00 PM,16.915,16.582,16.106,537.327,,,
39,07/12/16 11:30:00 PM,16.868,16.558,16.106,537.327,,,
40,07/12/16 11:45:00 PM,16.844,16.558,16.106,537.327,,,
41,07/13/16 12:00:00 AM,16.820,16.558,16.106,424.791,,,
42,07/13/16 12:15:00 AM,16.773,16.534,16.106,537.327,,,
43,07/13/16 12:30:00 AM,16.749,16.511,16.106,537.327,,,
44,07/13/16 12:45:00 AM,16.701,16.511,16.106,537.327,,,
45,07/13/16 01:00:00 AM,16.654,16.487,16.129,537.327,,,
46,07/13/16 01:15:00 AM,16.630,16.487,16.106,424.791,,,
47,07/13/16 01:30:00 AM,16.582,16.463,16.106,537.327,,,
48,07/13/16 01:45:00 AM,16.534,16.439,16.106,537.327,,,
49,07/13/16 02:00:00 AM,16.487,16.439,16.106,537.327,,,
50,07/13/16 02:15:00 AM,16.463,16.415,16.106,537.327,,,
51,07/13/16 02:30:00 AM,16.415,16.392,16.106,537.327,,,
52,07/13/16 02:45:00 AM,16.368,16.368,16.106,537.327,,,
53,07/13/16 03:00:00 AM,16.344,16.344,16.106,537.327,,,
54,07/13/16 03:15:00 AM,16.296,16.344,16.082,537.327,,,
55,07/13/16 03:30:00 AM,16.272,16.320,16.082,537.327,,,
56,07/13/16 03:45:00 AM,16.225,16.296,16.082,537.327,,,
57,07/13/16 04:00:00 AM,16.201,16.272,16.058,537.327,,,
58,07/13/16 04:15:00 AM,16.153,16.249,16.058,424.791,,,
59,07/13/16 04:30:00 AM,16.129,16.225,16.058,537.327,,,
60,07/13/16 04:45:00 AM,16.082,16.201,16.058,537.327,,,
61,07/13/16 05:00:00 AM,16.058,16.201,16.034,537.327,,,
62,07/13/16 05:15:00 AM,16.034,16.177,16.034,537.327,,,
63,07/13/16 05:30:00 AM,15.986,16.153,16.010,537.327,,,
64,07/13/16 05:45:00 AM,15.963,16.129,16.010,537.327,,,
65,07/13/16 06:00:00 AM,15.915,16.106,16.010,537.327,,,
66,07/13/16 06:15:00 AM,15.867,16.082,15.986,537.327,,,
67,07/13/16 06:30:00 AM,15.843,16.058,15.986,537.327,,,
68,07/13/16 06:45:00 AM,15.819,16.034,15.986,537.327,,,
69,07/13/16 07:00:00 AM,15.796,16.010,15.963,537.327,,,
70,07/13/16 07:15:00 AM,15.748,15.986,15.963,537.327,,,
71,07/13/16 07:30:00 AM,15.724,15.986,15.939,537.327,,,
72,07/13/16 07:45:00 AM,15.700,15.963,15.939,537.327,,,
73,07/13/16 08:00:00 AM,15.676,15.939,15.915,537.327,,,
74,07/13/16 08:15:00 AM,15.652,15.915,15.915,537.327,,,
75,07/13/16 08:30:00 AM,15.652,15.891,15.891,537.327,,,
76,07/13/16 08:45:00 AM,15.629,15.867,15.891,537.327,,,
77,07/13/16 09:00:00 AM,15.629,15.867,15.867,537.327,,,
78,07/13/16 09:15:00 AM,15.605,15.843,15.867,537.327,,,
79,07/13/16 09:30:00 AM,15.605,15.819,15.843,537.327,,,
80,07/13/16 09:45:00 AM,15.605,15.819,15.843,537.327,,,
81,07/13/16 10:00:00 AM,15.605,15.796,15.843,537.327,,,
82,07/13/16 10:15:00 AM,15.629,15.772,15.819,537.327,,,
83,07/13/16 10:30:00 AM,15.629,15.772,15.796,424.791,,,
84,07/13/16 10:45:00 AM,15.652,15.748,15.796,537.327,,,
85,07/13/16 11:00:00 AM,15.676,15.748,15.772,424.791,,,
86,07/13/16 11:15:00 AM,15.700,15.748,15.772,537.327,,,
87,07/13/16 11:30:00 AM,15.724,15.748,15.748,537.327,,,
88,07/13/16 11:45:00 AM,15.748,15.724,15.748,424.791,,,
89,07/13/16 12:00:00 PM,15.772,15.724,15.748,537.327,,,
90,07/13/16 12:15:00 PM,15.772,15.724,15.724,537.327,,,
91,07/13/16 12:30:00 PM,15.796,15.748,15.724,424.791,,,
92,07/13/16 12:45:00 PM,15.819,15.724,15.724,537.327,,,
93,07/13/16 01:00:00 PM,15.819,15.748,15.700,424.791,,,
94,07/13/16 01:15:00 PM,15.819,15.748,15.700,537.327,,,
95,07/13/16 01:30:00 PM,15.843,15.748,15.700,424.791,,,
96,07/13/16 01:45:00 PM,15.891,15.748,15.700,537.327,,,
97,07/13/16 02:00:00 PM,15.915,15.748,15.700,537.327,,,
98,07/13/16 02:15:00 PM,15.915,15.748,15.676,424.791,,,
99,07/13/16 02:30:00 PM,15.939,15.748,15.676,424.791,,,
100,07/13/16 02:45:00 PM,15.963,15.772,15.676,424.791,,,
101,07/13/16 03:00:00 PM,15.963,15.772,15.676,424.791,,,
102,07/13/16 03:15:00 PM,15.986,15.772,15.676,424.791,,,
103,07/13/16 03:30:00 PM,16.010,15.772,15.676,537.327,,,
104,07/13/16 03:45:00 PM,16.010,15.796,15.676,424.791,,,
105,07/13/16 04:00:00 PM,16.034,15.796,15.652,537.327,,,
106,07/13/16 04:15:00 PM,16.034,15.819,15.652,424.791,,,
107,07/13/16 04:30:00 PM,16.058,15.819,15.652,424.791,,,
108,07/13/16 04:45:00 PM,16.082,15.819,15.652,424.791,,,
109,07/13/16 05:00:00 PM,16.082,15.819,15.652,424.791,,,
110,07/13/16 05:15:00 PM,16.082,15.843,15.652,424.791,,,
111,07/13/16 05:30:00 PM,16.106,15.843,15.652,537.327,,,
112,07/13/16 05:45:00 PM,16.129,15.843,15.652,537.327,,,
113,07/13/16 06:00:00 PM,16.129,15.843,15.652,537.327,,,
114,07/13/16 06:15:00 PM,16.153,15.867,15.652,537.327,,,
115,07/13/16 06:30:00 PM,16.153,15.867,15.676,424.791,,,
116,07/13/16 06:45:00 PM,16.153,15.867,15.652,424.791,,,
117,07/13/16 07:00:00 PM,16.177,15.891,15.652,537.327,,,
118,07/13/16 07:15:00 PM,16.177,15.891,15.652,537.327,,,
119,07/13/16 07:30:00 PM,16.177,15.891,15.652,424.791,,,
120,07/13/16 07:45:00 PM,16.177,15.891,15.676,537.327,,,
121,07/13/16 08:00:00 PM,16.177,15.891,15.652,537.327,,,
122,07/13/16 08:15:00 PM,16.177,15.915,15.676,424.791,,,
123,07/13/16 08:30:00 PM,16.153,15.915,15.652,537.327,,,
124,07/13/16 08:45:00 PM,16.153,15.915,15.676,537.327,,,
125,07/13/16 09:00:00 PM,16.129,15.915,15.676,537.327,,,
126,07/13/16 09:15:00 PM,16.106,15.915,15.652,537.327,,,
127,07/13/16 09:30:00 PM,16.082,15.915,15.676,537.327,,,
128,07/13/16 09:45:00 PM,16.058,15.915,15.676,424.791,,,
129,07/13/16 10:00:00 PM,16.034,15.891,15.676,537.327,,,
130,07/13/16 10:15:00 PM,16.010,15.891,15.676,424.791,,,
131,07/13/16 10:30:00 PM,15.986,15.891,15.676,537.327,,,
132,07/13/16 10:45:00 PM,15.963,15.891,15.676,424.791,,,
133,07/13/16 11:00:00 PM,15.915,15.891,15.676,537.327,,,
134,07/13/16 11:15:00 PM,15.891,15.867,15.676,424.791,,,
135,07/13/16 11:30:00 PM,15.867,15.843,15.676,537.327,,,
136,07/13/16 11:45:00 PM,15.819,15.843,15.652,537.327,,,
137,07/14/16 12:00:00 AM,15.772,15.819,15.652,537.327,,,
138,07/14/16 12:15:00 AM,15.748,15.796,15.652,537.327,,,
139,07/14/16 12:30:00 AM,15.700,15.772,15.652,537.327,,,
140,07/14/16 12:45:00 AM,15.652,15.772,15.652,537.327,,,
141,07/14/16 01:00:00 AM,15.629,15.748,15.652,537.327,,,
142,07/14/16 01:15:00 AM,15.581,15.724,15.629,537.327,,,
143,07/14/16 01:30:00 AM,15.533,15.724,15.629,537.327,,,
144,07/14/16 01:45:00 AM,15.485,15.700,15.629,537.327,,,
145,07/14/16 02:00:00 AM,15.438,15.676,15.629,537.327,,,
146,07/14/16 02:15:00 AM,15.390,15.652,15.629,537.327,,,
147,07/14/16 02:30:00 AM,15.342,15.629,15.605,537.327,,,
148,07/14/16 02:45:00 AM,15.294,15.605,15.605,537.327,,,
149,07/14/16 03:00:00 AM,15.247,15.581,15.605,537.327,,,
150,07/14/16 03:15:00 AM,15.199,15.557,15.581,537.327,,,
151,07/14/16 03:30:00 AM,15.151,15.533,15.581,537.327,,,
152,07/14/16 03:45:00 AM,15.103,15.509,15.581,537.327,,,
153,07/14/16 04:00:00 AM,15.055,15.485,15.557,537.327,,,
154,07/14/16 04:15:00 AM,15.008,15.461,15.557,537.327,,,
155,07/14/16 04:30:00 AM,14.960,15.438,15.533,537.327,,,
156,07/14/16 04:45:00 AM,14.912,15.414,15.533,537.327,,,
157,07/14/16 05:00:00 AM,14.864,15.366,15.509,537.327,,,
158,07/14/16 05:15:00 AM,14.816,15.342,15.509,537.327,,,
159,07/14/16 05:30:00 AM,14.768,15.318,15.485,537.327,,,
160,07/14/16 05:45:00 AM,14.721,15.294,15.461,537.327,,,
161,07/14/16 06:00:00 AM,14.673,15.270,15.461,537.327,,,
162,07/14/16 06:15:00 AM,14.649,15.223,15.438,537.327,,,
163,07/14/16 06:30:00 AM,14.601,15.199,15.438,537.327,,,
164,07/14/16 06:45:00 AM,14.553,15.151,15.414,537.327,,,
165,07/14/16 07:00:00 AM,14.529,15.127,15.414,537.327,,,
166,07/14/16 07:15:00 AM,14.481,15.103,15.390,537.327,,,
167,07/14/16 07:30:00 AM,14.457,15.079,15.366,537.327,,,
168,07/14/16 07:45:00 AM,14.433,15.055,15.366,537.327,,,
169,07/14/16 08:00:00 AM,14.409,15.031,15.342,537.327,,,
170,07/14/16 08:15:00 AM,14.385,15.008,15.318,537.327,,,
171,07/14/16 08:30:00 AM,14.361,14.984,15.318,537.327,,,
172,07/14/16 08:45:00 AM,14.337,14.960,15.294,537.327,,,
173,07/14/16 09:00:00 AM,14.314,14.936,15.270,537.327,,,
174,07/14/16 09:15:00 AM,14.290,14.912,15.270,537.327,,,
175,07/14/16 09:30:00 AM,14.266,14.888,15.247,537.327,,,
176,07/14/16 09:45:00 AM,14.242,14.864,15.223,537.327,,,
177,07/14/16 10:00:00 AM,14.242,14.840,15.223,537.327,,,
178,07/14/16 10:15:00 AM,14.242,14.816,15.199,537.327,,,
179,07/14/16 10:30:00 AM,14.218,14.792,15.175,537.327,,,
180,07/14/16 10:45:00 AM,14.218,14.792,15.175,537.327,,,
181,07/14/16 11:00:00 AM,14.242,14.768,15.151,537.327,,,
182,07/14/16 11:15:00 AM,14.266,14.745,15.127,537.327,,,
183,07/14/16 11:30:00 AM,14.290,14.745,15.127,537.327,,,
184,07/14/16 11:45:00 AM,14.314,14.745,15.103,537.327,,,
185,07/14/16 12:00:00 PM,14.361,14.721,15.103,537.327,,,
186,07/14/16 12:15:00 PM,14.385,14.721,15.079,537.327,,,
187,07/14/16 12:30:00 PM,14.433,14.721,15.079,537.327,,,
188,07/14/16 12:45:00 PM,14.457,14.721,15.055,537.327,,,
189,07/14/16 01:00:00 PM,14.505,14.721,15.055,424.791,,,
190,07/14/16 01:15:00 PM,14.553,14.721,15.031,537.327,,,
191,07/14/16 01:30:00 PM,14.625,14.721,15.031,537.327,,,
192,07/14/16 01:45:00 PM,14.673,14.745,15.008,537.327,,,
193,07/14/16 02:00:00 PM,14.745,14.745,15.008,537.327,,,
194,07/14/16 02:15:00 PM,14.816,14.768,15.008,537.327,,,
195,07/14/16 02:30:00 PM,14.888,14.792,15.008,537.327,,,
196,07/14/16 02:45:00 PM,14.936,14.816,14.984,537.327,,,
197,07/14/16 03:00:00 PM,14.960,14.816,14.984,537.327,,,
198,07/14/16 03:15:00 PM,14.984,14.840,14.984,537.327,,,
199,07/14/16 03:30:00 PM,15.008,14.864,14.984,537.327,,,
200,07/14/16 03:45:00 PM,15.031,14.888,14.984,537.327,,,
201,07/14/16 04:00:00 PM,15.055,14.888,14.984,537.327,,,
202,07/14/16 04:15:00 PM,15.103,14.912,14.984,537.327,,,
203,07/14/16 04:30:00 PM,15.151,14.936,14.984,537.327,,,
204,07/14/16 04:45:00 PM,15.199,14.960,14.984,424.791,,,
205,07/14/16 05:00:00 PM,15.247,14.960,14.984,537.327,,,
206,07/14/16 05:15:00 PM,15.318,14.984,14.984,424.791,,,
207,07/14/16 05:30:00 PM,15.366,15.008,14.984,424.791,,,
208,07/14/16 05:45:00 PM,15.414,15.031,14.984,537.327,,,
209,07/14/16 06:00:00 PM,15.438,15.055,14.984,424.791,,,
210,07/14/16 06:15:00 PM,15.485,15.079,15.008,424.791,,,
211,07/14/16 06:30:00 PM,15.509,15.103,15.008,537.327,,,
212,07/14/16 06:45:00 PM,15.533,15.127,15.008,424.791,,,
213,07/14/16 07:00:00 PM,15.557,15.151,15.008,537.327,,,
214,07/14/16 07:15:00 PM,15.581,15.151,15.008,537.327,,,
215,07/14/16 07:30:00 PM,15.581,15.175,15.031,537.327,,,
216,07/14/16 07:45:00 PM,15.605,15.199,15.031,424.791,,,
217,07/14/16 08:00:00 PM,15.629,15.223,15.031,537.327,,,
218,07/14/16 08:15:00 PM,15.629,15.247,15.055,424.791,,,
219,07/14/16 08:30:00 PM,15.629,15.247,15.055,537.327,,,
220,07/14/16 08:45:00 PM,15.629,15.247,15.055,537.327,,,
221,07/14/16 09:00:00 PM,15.629,15.270,15.055,537.327,,,
222,07/14/16 09:15:00 PM,15.605,15.294,15.079,537.327,,,
223,07/14/16 09:30:00 PM,15.605,15.294,15.079,537.327,,,
224,07/14/16 09:45:00 PM,15.581,15.294,15.079,537.327,,,
225,07/14/16 10:00:00 PM,15.557,15.294,15.103,537.327,,,
226,07/14/16 10:15:00 PM,15.557,15.318,15.103,537.327,,,
227,07/14/16 10:30:00 PM,15.509,15.318,15.103,424.791,,,
228,07/14/16 10:45:00 PM,15.485,15.318,15.103,537.327,,,
229,07/14/16 11:00:00 PM,15.461,15.318,15.103,537.327,,,
230,07/14/16 11:15:00 PM,15.438,15.318,15.103,537.327,,,
231,07/14/16 11:30:00 PM,15.414,15.294,15.127,537.327,,,
232,07/14/16 11:45:00 PM,15.390,15.294,15.127,537.327,,,
233,07/15/16 12:00:00 AM,15.342,15.294,15.127,537.327,,,
234,07/15/16 12:15:00 AM,15.318,15.294,15.127,537.327,,,
235,07/15/16 12:30:00 AM,15.270,15.270,15.127,424.791,,,
236,07/15/16 12:45:00 AM,15.247,15.270,15.127,537.327,,,
237,07/15/16 01:00:00 AM,15.199,15.247,15.127,424.791,,,
238,07/15/16 01:15:00 AM,15.151,15.247,15.127,537.327,,,
239,07/15/16 01:30:00 AM,15.127,15.223,15.127,537.327,,,
240,07/15/16 01:45:00 AM,15.079,15.223,15.127,537.327,,,
241,07/15/16 02:00:00 AM,15.055,15.199,15.127,537.327,,,
242,07/15/16 02:15:00 AM,15.008,15.175,15.127,537.327,,,
243,07/15/16 02:30:00 AM,14.960,15.151,15.127,424.791,,,
244,07/15/16 02:45:00 AM,14.936,15.151,15.127,537.327,,,
245,07/15/16 03:00:00 AM,14.888,15.127,15.127,537.327,,,
246,07/15/16 03:15:00 AM,14.840,15.103,15.103,537.327,,,
247,07/15/16 03:30:00 AM,14.816,15.103,15.103,537.327,,,
248,07/15/16 03:45:00 AM,14.768,15.079,15.103,537.327,,,
249,07/15/16 04:00:00 AM,14.745,15.055,15.103,537.327,,,
250,07/15/16 04:15:00 AM,14.697,15.031,15.103,537.327,,,
251,07/15/16 04:30:00 AM,14.649,15.008,15.079,537.327,,,
252,07/15/16 04:45:00 AM,14.625,14.984,15.079,537.327,,,
253,07/15/16 05:00:00 AM,14.577,14.960,15.079,537.327,,,
254,07/15/16 05:15:00 AM,14.529,14.936,15.055,537.327,,,
255,07/15/16 05:30:00 AM,14.505,14.912,15.055,537.327,,,
256,07/15/16 05:45:00 AM,14.457,14.888,15.055,537.327,,,
257,07/15/16 06:00:00 AM,14.409,14.864,15.031,537.327,,,
258,07/15/16 06:15:00 AM,14.385,14.840,15.031,537.327,,,
259,07/15/16 06:30:00 AM,14.337,14.816,15.031,537.327,,,
260,07/15/16 06:45:00 AM,14.290,14.792,15.008,424.791,,,
261,07/15/16 07:00:00 AM,14.266,14.768,14.984,424.791,,,
262,07/15/16 07:15:00 AM,14.218,14.745,14.984,537.327,,,
263,07/15/16 07:30:00 AM,14.194,14.721,14.960,537.327,,,
264,07/15/16 07:45:00 AM,14.146,14.697,14.960,537.327,,,
265,07/15/16 08:00:00 AM,14.146,14.673,14.936,537.327,,,
266,07/15/16 08:15:00 AM,14.122,14.649,14.936,537.327,,,
267,07/15/16 08:30:00 AM,14.122,14.625,14.912,537.327,,,
268,07/15/16 08:45:00 AM,14.122,14.625,14.912,537.327,,,
269,07/15/16 09:00:00 AM,14.122,14.601,14.888,537.327,,,
270,07/15/16 09:15:00 AM,14.122,14.577,14.888,537.327,,,
271,07/15/16 09:30:00 AM,14.146,14.577,14.864,537.327,,,
272,07/15/16 09:45:00 AM,14.170,14.553,14.864,537.327,,,
273,07/15/16 10:00:00 AM,14.194,14.553,14.840,537.327,,,
274,07/15/16 10:15:00 AM,14.218,14.529,14.840,537.327,,,
275,07/15/16 10:30:00 AM,14.242,14.529,14.816,424.791,,,
276,07/15/16 10:45:00 AM,14.266,14.529,14.816,537.327,,,
277,07/15/16 11:00:00 AM,14.314,14.529,14.816,537.327,,,
278,07/15/16 11:15:00 AM,14.337,14.529,14.792,537.327,,,
279,07/15/16 11:30:00 AM,14.385,14.529,14.792,537.327,,,
280,07/15/16 11:45:00 AM,14.433,14.529,14.768,537.327,,,
281,07/15/16 12:00:00 PM,14.457,14.553,14.768,424.791,,,
282,07/15/16 12:15:00 PM,14.505,14.553,14.768,537.327,,,
283,07/15/16 12:30:00 PM,14.529,14.553,14.768,537.327,,,
284,07/15/16 12:45:00 PM,14.577,14.577,14.745,537.327,,,
285,07/15/16 01:00:00 PM,14.625,14.577,14.745,537.327,,,
286,07/15/16 01:15:00 PM,14.673,14.601,14.745,537.327,,,
287,07/15/16 01:30:00 PM,14.721,14.601,14.745,537.327,,,
288,07/15/16 01:45:00 PM,14.768,14.625,14.745,537.327,,,
289,07/15/16 02:00:00 PM,14.792,14.649,14.721,537.327,,,
290,07/15/16 02:15:00 PM,14.840,14.649,14.721,424.791,,,
291,07/15/16 02:30:00 PM,14.888,14.673,14.721,424.791,,,
292,07/15/16 02:45:00 PM,14.936,14.697,14.745,537.327,,,
293,07/15/16 03:00:00 PM,15.008,14.697,14.721,537.327,,,
294,07/15/16 03:15:00 PM,15.055,14.721,14.745,537.327,,,
295,07/15/16 03:30:00 PM,15.151,14.745,14.745,537.327,,,
296,07/15/16 03:45:00 PM,15.223,14.768,14.745,424.791,,,
297,07/15/16 04:00:00 PM,15.318,14.792,14.745,537.327,,,
298,07/15/16 04:15:00 PM,15.390,14.840,14.745,537.327,,,
299,07/15/16 04:30:00 PM,15.438,14.864,14.745,537.327,,,
300,07/15/16 04:45:00 PM,15.509,14.888,14.745,537.327,,,
301,07/15/16 05:00:00 PM,15.557,14.912,14.768,537.327,,,
302,07/15/16 05:15:00 PM,15.629,14.960,14.768,424.791,,,
303,07/15/16 05:30:00 PM,15.676,14.984,14.768,537.327,,,
304,07/15/16 05:45:00 PM,15.748,15.031,14.792,424.791,,,
305,07/15/16 06:00:00 PM,15.796,15.055,14.792,537.327,,,
306,07/15/16 06:15:00 PM,15.867,15.103,14.792,537.327,,,
307,07/15/16 06:30:00 PM,15.915,15.127,14.816,537.327,,,
308,07/15/16 06:45:00 PM,15.963,15.175,14.840,537.327,,,
309,07/15/16 07:00:00 PM,15.986,15.199,14.840,537.327,,,
310,07/15/16 07:15:00 PM,16.034,15.223,14.864,537.327,,,
311,07/15/16 07:30:00 PM,16.058,15.247,14.864,537.327,,,
312,07/15/16 07:45:00 PM,16.106,15.270,14.864,537.327,,,
313,07/15/16 08:00:00 PM,16.106,15.318,14.888,537.327,,,
314,07/15/16 08:15:00 PM,16.129,15.342,14.912,537.327,,,
315,07/15/16 08:30:00 PM,16.153,15.366,14.912,537.327,,,
316,07/15/16 08:45:00 PM,16.153,15.390,14.936,537.327,,,
317,07/15/16 09:00:00 PM,16.129,15.414,14.960,424.791,,,
318,07/15/16 09:15:00 PM,16.129,15.438,14.960,537.327,,,
319,07/15/16 09:30:00 PM,16.129,15.461,14.984,424.791,,,
320,07/15/16 09:45:00 PM,16.106,15.461,14.984,424.791,,,
321,07/15/16 10:00:00 PM,16.106,15.485,15.008,424.791,,,
322,07/15/16 10:15:00 PM,16.082,15.485,15.008,424.791,,,
323,07/15/16 10:30:00 PM,16.058,15.485,15.031,424.791,,,
324,07/15/16 10:45:00 PM,16.010,15.509,15.031,537.327,,,
325,07/15/16 11:00:00 PM,15.986,15.509,15.055,424.791,,,
326,07/15/16 11:15:00 PM,15.963,15.509,15.055,537.327,,,
327,07/15/16 11:30:00 PM,15.915,15.509,15.055,537.327,,,
328,07/15/16 11:45:00 PM,15.891,15.509,15.079,424.791,,,
329,07/16/16 12:00:00 AM,15.843,15.509,15.103,424.791,,,
330,07/16/16 12:15:00 AM,15.796,15.485,15.103,424.791,,,
331,07/16/16 12:30:00 AM,15.748,15.485,15.103,537.327,,,
332,07/16/16 12:45:00 AM,15.724,15.485,15.103,537.327,,,
333,07/16/16 01:00:00 AM,15.676,15.485,15.127,537.327,,,
334,07/16/16 01:15:00 AM,15.629,15.461,15.127,424.791,,,
335,07/16/16 01:30:00 AM,15.581,15.461,15.127,537.327,,,
336,07/16/16 01:45:00 AM,15.557,15.438,15.127,537.327,,,
337,07/16/16 02:00:00 AM,15.509,15.438,15.127,537.327,,,
338,07/16/16 02:15:00 AM,15.461,15.414,15.127,424.791,,,
339,07/16/16 02:30:00 AM,15.438,15.390,15.127,537.327,,,
340,07/16/16 02:45:00 AM,15.390,15.390,15.127,537.327,,,
341,07/16/16 03:00:00 AM,15.366,15.366,15.127,537.327,,,
342,07/16/16 03:15:00 AM,15.318,15.342,15.151,424.791,,,
343,07/16/16 03:30:00 AM,15.294,15.342,15.127,537.327,,,
344,07/16/16 03:45:00 AM,15.247,15.318,15.127,537.327,,,
345,07/16/16 04:00:00 AM,15.223,15.294,15.127,537.327,,,
346,07/16/16 04:15:00 AM,15.199,15.270,15.127,537.327,,,
347,07/16/16 04:30:00 AM,15.151,15.270,15.127,537.327,,,
348,07/16/16 04:45:00 AM,15.127,15.247,15.127,537.327,,,
349,07/16/16 05:00:00 AM,15.079,15.223,15.127,537.327,,,
350,07/16/16 05:15:00 AM,15.055,15.199,15.103,424.791,,,
351,07/16/16 05:30:00 AM,15.031,15.199,15.103,537.327,,,
352,07/16/16 05:45:00 AM,15.008,15.175,15.103,537.327,,,
353,07/16/16 06:00:00 AM,14.960,15.151,15.103,537.327,,,
354,07/16/16 06:15:00 AM,14.936,15.127,15.079,537.327,,,
355,07/16/16 06:30:00 AM,14.912,15.103,15.079,537.327,,,
356,07/16/16 06:45:00 AM,14.888,15.079,15.079,537.327,,,
357,07/16/16 07:00:00 AM,14.864,15.079,15.079,537.327,,,
358,07/16/16 07:15:00 AM,14.840,15.055,15.055,537.327,,,
359,07/16/16 07:30:00 AM,14.816,15.055,15.055,537.327,,,
360,07/16/16 07:45:00 AM,14.792,15.031,15.055,537.327,,,
361,07/16/16 08:00:00 AM,14.792,15.008,15.031,537.327,,,
362,07/16/16 08:15:00 AM,14.768,15.008,15.031,537.327,,,
363,07/16/16 08:30:00 AM,14.768,14.984,15.031,537.327,,,
364,07/16/16 08:45:00 AM,14.768,14.960,15.008,537.327,,,
365,07/16/16 09:00:00 AM,14.745,14.960,15.008,537.327,,,
366,07/16/16 09:15:00 AM,14.745,14.936,15.008,537.327,,,
367,07/16/16 09:30:00 AM,14.745,14.912,14.984,537.327,,,
368,07/16/16 09:45:00 AM,14.745,14.912,14.984,537.327,,,
369,07/16/16 10:00:00 AM,14.768,14.912,14.984,424.791,,,
370,07/16/16 10:15:00 AM,14.768,14.912,14.960,537.327,,,
371,07/16/16 10:30:00 AM,14.792,14.888,14.960,537.327,,,
372,07/16/16 10:45:00 AM,14.792,14.888,14.960,537.327,,,
373,07/16/16 11:00:00 AM,14.816,14.888,14.936,424.791,,,
374,07/16/16 11:15:00 AM,14.840,14.888,14.936,537.327,,,
375,07/16/16 11:30:00 AM,14.888,14.888,14.936,424.791,,,
376,07/16/16 11:45:00 AM,14.912,14.864,14.936,537.327,,,
377,07/16/16 12:00:00 PM,14.960,14.888,14.912,424.791,,,
378,07/16/16 12:15:00 PM,15.008,14.888,14.912,537.327,,,
379,07/16/16 12:30:00 PM,15.055,14.888,14.912,537.327,,,
380,07/16/16 12:45:00 PM,15.079,14.912,14.912,537.327,,,
381,07/16/16 01:00:00 PM,15.151,14.912,14.912,424.791,,,
382,07/16/16 01:15:00 PM,15.199,14.936,14.888,537.327,,,
