dates,tension,temperature_stream,dH
26-07-2015 05:15,0.57326,14.146,0.09190921317169158
26-07-2015 05:30,0.57326,14.098,0.09195878616727622
26-07-2015 05:45,0.57326,14.026,0.0920496350745923
26-07-2015 06:00,0.57326,13.978,0.09210803431262748
26-07-2015 06:15,0.57326,13.954,0.09213405322252609
26-07-2015 06:30,0.57326,13.906,0.09220155575568761
26-07-2015 06:45,0.57326,13.882,0.09223675533218977
26-07-2015 07:00,0.57326,13.858,0.09227656712122086
26-07-2015 07:15,0.57326,13.834,0.09232097805901049
26-07-2015 07:30,0.57326,13.834,0.09233304690759092
26-07-2015 07:45,0.57326,13.81,0.09238653435412597
26-07-2015 08:00,0.57326,13.786,0.09244445833382556
26-07-2015 08:15,0.57326,13.786,0.09246981682603797
26-07-2015 08:30,0.57326,13.786,0.09249940325322727
26-07-2015 08:45,0.57326,13.834,0.09245926955965045
26-07-2015 09:00,0.57326,13.834,0.09249689419187854
26-07-2015 09:15,0.57326,13.834,0.0925382929377144
26-07-2015 09:30,0.57326,13.882,0.09250946460871363
26-07-2015 09:45,0.57326,13.93,0.09248402182530492
26-07-2015 10:00,0.57326,14.002,0.09242483951884188
26-07-2015 10:15,0.57265,14.026,0.09251095046581709
26-07-2015 10:30,0.57265,14.05,0.09253121035928791
26-07-2015 10:45,0.57265,14.098,0.09251699671654406
26-07-2015 11:00,0.57265,14.074,0.09261567139380857
26-07-2015 11:15,0.57265,14.074,0.09267932661007618
26-07-2015 11:30,0.57265,14.122,0.09267076855249462
26-07-2015 11:45,0.57265,14.17,0.0926635186642801
26-07-2015 12:00,0.57265,14.218,0.09265727753064681
26-07-2015 12:15,0.57204,14.242,0.09275719083359933
26-07-2015 12:30,0.57265,14.29,0.09268351003478852
26-07-2015 12:45,0.57204,14.314,0.09278390978614706
26-07-2015 13:00,0.57204,14.385,0.09274326968631842
26-07-2015 13:15,0.57204,14.457,0.09270056291395833
26-07-2015 13:30,0.57204,14.433,0.09280465128882764
26-07-2015 13:45,0.57204,14.409,0.09290760267870064
26-07-2015 14:00,0.57143,14.409,0.09304075467359725
26-07-2015 14:15,0.57204,14.409,0.09303509769832105
26-07-2015 14:30,0.57204,14.433,0.09305906784583436
26-07-2015 14:45,0.57143,14.433,0.09318620625769364
26-07-2015 15:00,0.57143,14.433,0.09324225758186235
