Plot Title: Hobo8,,,,,,,,
#,"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)",Hôte connecté (LGR S/N: 21101045),Arrêté (LGR S/N: 21101045),Fin de fichier (LGR S/N: 21101045)
417,08/30/24 06:15:00 PM,-9.645,16.619,16.683,16.753,,,
418,08/30/24 06:30:00 PM,-9.688,16.618,16.685,16.756,,,
419,08/30/24 06:45:00 PM,-9.323,16.616,16.688,16.759,,,
420,08/30/24 07:00:00 PM,-8.854,16.613,16.689,16.761,,,
421,08/30/24 07:15:00 PM,-9.5,16.612,16.688,16.762,,,
422,08/30/24 07:30:00 PM,-9.143,16.61,16.689,16.765,,,
423,08/30/24 07:45:00 PM,-7.631,16.61,16.691,16.768,,,
424,08/30/24 08:00:00 PM,-8.838,16.612,16.695,16.771,,,
425,08/30/24 08:15:00 PM,-8.414,16.612,16.698,16.774,,,
426,08/30/24 08:30:00 PM,-8.026,16.612,16.701,16.774,,,
427,08/30/24 08:45:00 PM,-7.71,16.612,16.701,16.774,,,
428,08/30/24 09:00:00 PM,-7.351,16.61,16.701,16.771,,,
429,08/30/24 09:15:00 PM,-7.298,16.609,16.7,16.769,,,
430,08/30/24 09:30:00 PM,-7.552,16.607,16.701,16.768,,,
431,08/30/24 09:45:00 PM,-7.406,16.607,16.702,16.768,,,
432,08/30/24 10:00:00 PM,-7.343,16.607,16.702,16.766,,,
433,08/30/24 10:15:00 PM,-7.314,16.606,16.704,16.765,,,
434,08/30/24 10:30:00 PM,-7.123,16.606,16.705,16.765,,,
435,08/30/24 10:45:00 PM,-6.717,16.607,16.707,16.764,,,
436,08/30/24 11:00:00 PM,-6.81,16.607,16.71,16.764,,,
437,08/30/24 11:15:00 PM,-6.458,16.609,16.711,16.765,,,
438,08/30/24 11:30:00 PM,-5.968,16.609,16.711,16.761,,,
439,08/30/24 11:45:00 PM,-6.371,16.609,16.711,16.758,,,
440,08/31/24 12:00:00 AM,-6.338,16.609,16.711,16.753,,,
441,08/31/24 12:15:00 AM,-6.062,16.609,16.711,16.749,,,
442,08/31/24 12:30:00 AM,-6.101,16.607,16.711,16.746,,,
443,08/31/24 12:45:00 AM,-5.369,16.607,16.71,16.74,,,
444,08/31/24 01:00:00 AM,-5.628,16.607,16.708,16.735,,,
445,08/31/24 01:15:00 AM,-5.45,16.606,16.707,16.729,,,
446,08/31/24 01:30:00 AM,-5.205,16.606,16.705,16.722,,,
447,08/31/24 01:45:00 AM,-4.825,16.604,16.704,16.716,,,
448,08/31/24 02:00:00 AM,-5.176,16.604,16.702,16.707,,,
449,08/31/24 02:15:00 AM,-5.076,16.604,16.701,16.7,,,
450,08/31/24 02:30:00 AM,-4.644,16.604,16.7,16.692,,,
451,08/31/24 02:45:00 AM,-4.669,16.604,16.697,16.683,,,
452,08/31/24 03:00:00 AM,-4.145,16.603,16.694,16.674,,,
453,08/31/24 03:15:00 AM,-3.757,16.601,16.689,16.664,,,
454,08/31/24 03:30:00 AM,-3.542,16.6,16.686,16.653,,,
455,08/31/24 03:45:00 AM,-3.498,16.6,16.682,16.643,,,
456,08/31/24 04:00:00 AM,-3.392,16.598,16.677,16.633,,,
457,08/31/24 04:15:00 AM,-3.144,16.597,16.674,16.622,,,
458,08/31/24 04:30:00 AM,-2.651,16.595,16.67,16.612,,,
459,08/31/24 04:45:00 AM,-2.14,16.594,16.664,16.6,,,
460,08/31/24 05:00:00 AM,-2.563,16.591,16.659,16.588,,,
461,08/31/24 05:15:00 AM,-1.367,16.588,16.653,16.576,,,
462,08/31/24 05:30:00 AM,-2.012,16.585,16.647,16.564,,,
463,08/31/24 05:45:00 AM,-2.225,16.582,16.64,16.551,,,
464,08/31/24 06:00:00 AM,-2.283,16.579,16.636,16.539,,,
465,08/31/24 06:15:00 AM,-2.167,16.576,16.628,16.527,,,
466,08/31/24 06:30:00 AM,-1.954,16.573,16.622,16.516,,,
467,08/31/24 06:45:00 AM,-1.899,16.57,16.616,16.505,,,
468,08/31/24 07:00:00 AM,-1.687,16.567,16.61,16.494,,,
469,08/31/24 07:15:00 AM,-1.8,16.567,16.606,16.484,,,
470,08/31/24 07:30:00 AM,-1.994,16.57,16.601,16.475,,,
471,08/31/24 07:45:00 AM,-1.558,16.569,16.598,16.467,,,
472,08/31/24 08:00:00 AM,-1.449,16.569,16.595,16.46,,,
473,08/31/24 08:15:00 AM,-1.187,16.57,16.592,16.452,,,
474,08/31/24 08:30:00 AM,-1.235,16.574,16.594,16.461,,,
475,08/31/24 08:45:00 AM,-3.583,16.574,16.589,16.458,,,
476,08/31/24 09:00:00 AM,-3.581,16.572,16.585,16.452,,,
477,08/31/24 09:15:00 AM,-4.513,16.572,16.582,16.449,,,
478,08/31/24 09:30:00 AM,-0.682,16.57,16.579,16.449,,,
479,08/31/24 09:45:00 AM,-0.662,16.569,16.576,16.449,,,
480,08/31/24 10:00:00 AM,0.556,16.569,16.58,16.449,,,
481,08/31/24 10:15:00 AM,-1.857,16.566,16.579,16.452,,,
482,08/31/24 10:30:00 AM,-1.443,16.564,16.58,16.455,,,
483,08/31/24 10:45:00 AM,-0.464,16.563,16.579,16.461,,,
484,08/31/24 11:00:00 AM,-0.313,16.558,16.579,16.467,,,
485,08/31/24 11:15:00 AM,-0.831,16.558,16.58,16.476,,,
486,08/31/24 11:30:00 AM,-0.006,16.555,16.582,16.488,,,
487,08/31/24 11:45:00 AM,-1.047,16.552,16.583,16.499,,,
488,08/31/24 12:00:00 PM,-0.81,16.548,16.583,16.51,,,
489,08/31/24 12:15:00 PM,-0.539,16.545,16.583,16.522,,,
490,08/31/24 12:30:00 PM,-0.017,16.542,16.586,16.537,,,
491,08/31/24 12:45:00 PM,-0.815,16.543,16.591,16.552,,,
492,08/31/24 01:00:00 PM,-1.162,16.542,16.595,16.572,,,
493,08/31/24 01:15:00 PM,-0.847,16.542,16.603,16.589,,,
494,08/31/24 01:30:00 PM,-1.093,16.543,16.61,16.61,,,
495,08/31/24 01:45:00 PM,-0.768,16.548,16.622,16.634,,,
496,08/31/24 02:00:00 PM,-1.23,16.549,16.63,16.656,,,
497,08/31/24 02:15:00 PM,-1.214,16.551,16.634,16.677,,,
498,08/31/24 02:30:00 PM,-0.257,16.551,16.644,16.7,,,
499,08/31/24 02:45:00 PM,-0.107,16.551,16.65,16.72,,,
500,08/31/24 03:00:00 PM,0.384,16.551,16.658,16.74,,,
501,08/31/24 03:15:00 PM,0.141,16.552,16.667,16.761,,,
502,08/31/24 03:30:00 PM,0.563,16.555,16.679,16.78,,,
503,08/31/24 03:45:00 PM,0.591,16.558,16.689,16.799,,,
504,08/31/24 04:00:00 PM,-0.193,16.563,16.701,16.819,,,
505,08/31/24 04:15:00 PM,0.553,16.567,16.713,16.839,,,
506,08/31/24 04:30:00 PM,0.077,16.57,16.723,16.859,,,
507,08/31/24 04:45:00 PM,0.363,16.574,16.735,16.88,,,
508,08/31/24 05:00:00 PM,0.372,16.58,16.746,16.9,,,
509,08/31/24 05:15:00 PM,0.377,16.586,16.759,16.921,,,
510,08/31/24 05:30:00 PM,0.384,16.591,16.769,16.942,,,
511,08/31/24 05:45:00 PM,0.361,16.597,16.781,16.961,,,
512,08/31/24 06:00:00 PM,0.361,16.601,16.793,16.981,,,
513,08/31/24 06:15:00 PM,0.361,16.606,16.804,17,,,
514,08/31/24 06:30:00 PM,0.351,16.613,16.819,17.019,,,
515,08/31/24 06:45:00 PM,0.358,16.618,16.83,17.037,,,
516,08/31/24 07:00:00 PM,0.358,16.624,16.842,17.057,,,
517,08/31/24 07:15:00 PM,0.354,16.628,16.85,17.074,,,
518,08/31/24 07:30:00 PM,0.346,16.633,16.859,17.091,,,
519,08/31/24 07:45:00 PM,0.332,16.633,16.862,17.106,,,
520,08/31/24 08:00:00 PM,-6.391,16.636,16.869,17.119,,,
521,08/31/24 08:15:00 PM,-0.462,16.643,16.883,17.138,,,
522,08/31/24 08:30:00 PM,-0.432,16.65,16.896,17.156,,,
523,08/31/24 08:45:00 PM,-0.404,16.656,16.908,17.171,,,
524,08/31/24 09:00:00 PM,-0.395,16.665,16.923,17.187,,,
525,08/31/24 09:15:00 PM,-0.369,16.673,16.935,17.201,,,
526,08/31/24 09:30:00 PM,-0.346,16.68,16.945,17.214,,,
527,08/31/24 09:45:00 PM,-8.213,16.683,16.951,17.223,,,
528,08/31/24 10:00:00 PM,-8.591,16.689,16.96,17.235,,,
529,08/31/24 10:15:00 PM,-0.287,16.698,16.972,17.251,,,
530,08/31/24 10:30:00 PM,-8.631,16.704,16.984,17.265,,,
531,08/31/24 10:45:00 PM,-7.095,16.714,17,17.28,,,
532,08/31/24 11:00:00 PM,-1.248,16.726,17.016,17.296,,,
533,08/31/24 11:15:00 PM,-0.177,16.735,17.03,17.308,,,
534,08/31/24 11:30:00 PM,-1.653,16.741,17.039,17.315,,,
535,08/31/24 11:45:00 PM,-0.149,16.75,17.048,17.324,,,
536,2009/1/24 0:00,-0.175,16.758,17.06,17.335,,,
537,2009/1/24 0:15,-8.676,16.764,17.067,17.339,,,
538,2009/1/24 0:30,-8.429,16.769,17.076,17.347,,,
539,2009/1/24 0:45,-8.706,16.777,17.086,17.354,,,
540,2009/1/24 1:00,-7.788,16.784,17.095,17.36,,,
541,2009/1/24 1:15,-0.174,16.793,17.104,17.367,,,
542,2009/1/24 1:30,-0.167,16.801,17.113,17.373,,,
543,2009/1/24 1:45,-8.689,16.807,17.119,17.375,,,
544,2009/1/24 2:00,-8.884,16.813,17.128,17.378,,,
545,2009/1/24 2:15,-9.257,16.82,17.137,17.382,,,
546,2009/1/24 2:30,-8.903,16.827,17.144,17.385,,,
547,2009/1/24 2:45,-9.179,16.835,17.15,17.385,,,
548,2009/1/24 3:00,-6.846,16.841,17.155,17.385,,,
549,2009/1/24 3:15,-0.065,16.848,17.162,17.387,,,
550,2009/1/24 3:30,-0.052,16.851,17.168,17.385,,,
551,2009/1/24 3:45,-0.041,16.857,17.174,17.382,,,
552,2009/1/24 4:00,-0.046,16.863,17.179,17.379,,,
553,2009/1/24 4:15,-5.876,16.868,17.182,17.375,,,
554,2009/1/24 4:30,-7.964,16.874,17.186,17.372,,,
555,2009/1/24 4:45,-1.495,16.88,17.189,17.366,,,
556,2009/1/24 5:00,-7.155,16.884,17.193,17.363,,,
557,2009/1/24 5:15,-7.676,16.89,17.196,17.358,,,
558,2009/1/24 5:30,-6.828,16.896,17.199,17.356,,,
559,2009/1/24 5:45,0.112,16.9,17.202,17.353,,,
560,2009/1/24 6:00,-0.194,16.903,17.201,17.345,,,
561,2009/1/24 6:15,0.127,16.908,17.202,17.345,,,
562,2009/1/24 6:30,0.141,16.911,17.202,17.341,,,
563,2009/1/24 6:45,0.126,16.915,17.205,17.338,,,
564,2009/1/24 7:00,0.162,16.92,17.208,17.338,,,
565,2009/1/24 7:15,-8.722,16.924,17.211,17.335,,,
566,2009/1/24 7:30,-8.591,16.929,17.214,17.333,,,
567,2009/1/24 7:45,-1.619,16.935,17.22,17.338,,,
568,2009/1/24 8:00,0.271,16.947,17.225,17.338,,,
569,2009/1/24 8:15,0.299,16.952,17.229,17.341,,,
570,2009/1/24 8:30,-1.594,16.961,17.234,17.342,,,
571,2009/1/24 8:45,-8.443,16.966,17.237,17.344,,,
572,2009/1/24 9:00,-8.35,16.973,17.241,17.35,,,
573,2009/1/24 9:15,-8.344,16.976,17.245,17.354,,,
574,2009/1/24 9:30,-8.302,16.981,17.251,17.36,,,
575,2009/1/24 9:45,-8.217,16.984,17.254,17.366,,,
576,2009/1/24 10:00,-8.186,16.991,17.263,17.376,,,
577,2009/1/24 10:15,-8.195,16.993,17.266,17.387,,,
578,2009/1/24 10:30,-8.129,16.996,17.271,17.399,,,
579,2009/1/24 10:45,-8.073,16.997,17.272,17.411,,,
580,2009/1/24 11:00,-7.927,16.999,17.275,17.424,,,
581,2009/1/24 11:15,-8.47,17,17.281,17.44,,,
582,2009/1/24 11:30,-8.454,17.003,17.287,17.458,,,
583,2009/1/24 11:45,-8.616,17.006,17.296,17.477,,,
584,2009/1/24 12:00,-8.497,17.009,17.305,17.5,,,
585,2009/1/24 12:15,-8.58,17.013,17.314,17.522,,,
586,2009/1/24 12:30,-8.553,17.019,17.324,17.547,,,
587,2009/1/24 12:45,-8.391,17.024,17.336,17.571,,,
588,2009/1/24 13:00,-8.319,17.028,17.348,17.596,,,
589,2009/1/24 13:15,-8.087,17.034,17.36,17.623,,,
590,2009/1/24 13:30,-8.026,17.04,17.372,17.648,,,
591,2009/1/24 13:45,-8.323,17.046,17.385,17.674,,,
592,2009/1/24 14:00,-8.298,17.054,17.402,17.7,,,
593,2009/1/24 14:15,-8.275,17.06,17.413,17.726,,,
594,2009/1/24 14:30,-8.213,17.067,17.43,17.751,,,
595,2009/1/24 14:45,-8.253,17.076,17.446,17.776,,,
596,2009/1/24 15:00,-8.108,17.086,17.464,17.8,,,
597,2009/1/24 15:15,-8.001,17.094,17.479,17.821,,,
598,2009/1/24 15:30,-7.917,17.101,17.494,17.84,,,
599,2009/1/24 15:45,-7.835,17.11,17.509,17.858,,,
600,2009/1/24 16:00,-8.67,17.122,17.525,17.876,,,
601,2009/1/24 16:15,-8.683,17.129,17.54,17.892,,,
602,2009/1/24 16:30,-8.662,17.137,17.55,17.906,,,
603,2009/1/24 16:45,-8.545,17.143,17.561,17.92,,,
604,2009/1/24 17:00,-8.574,17.153,17.574,17.934,,,
605,2009/1/24 17:15,-8.752,17.162,17.587,17.949,,,
606,2009/1/24 17:30,-8.731,17.173,17.599,17.964,,,
607,2009/1/24 17:45,-8.725,17.182,17.611,17.978,,,
608,2009/1/24 18:00,-8.787,17.19,17.622,17.992,,,
609,2009/1/24 18:15,-8.406,17.199,17.632,18.005,,,
610,2009/1/24 18:30,-8.402,17.207,17.641,18.018,,,
611,2009/1/24 18:45,-8.094,17.214,17.65,18.029,,,
612,2009/1/24 19:00,-9.048,17.222,17.657,18.041,,,
613,2009/1/24 19:15,-9.12,17.228,17.666,18.051,,,
614,2009/1/24 19:30,-9.067,17.235,17.674,18.06,,,
615,2009/1/24 19:45,-9.312,17.241,17.681,18.071,,,
616,2009/1/24 20:00,-9.359,17.248,17.689,18.078,,,
617,2009/1/24 20:15,-9.353,17.256,17.696,18.085,,,
618,2009/1/24 20:30,-9.37,17.263,17.703,18.091,,,
619,2009/1/24 20:45,-9.378,17.269,17.711,18.097,,,
620,2009/1/24 21:00,-9.395,17.278,17.721,18.102,,,
621,2009/1/24 21:15,-9.357,17.287,17.732,18.108,,,
622,2009/1/24 21:30,-9.37,17.293,17.736,18.109,,,
623,2009/1/24 21:45,-9.3,17.303,17.748,18.112,,,
624,2009/1/24 22:00,-9.3,17.312,17.757,18.112,,,
625,2009/1/24 22:15,-9.236,17.321,17.764,18.112,,,
626,2009/1/24 22:30,-9.181,17.329,17.77,18.111,,,
627,2009/1/24 22:45,-8.936,17.336,17.778,18.109,,,
628,2009/1/24 23:00,-9.221,17.345,17.784,18.106,,,
629,2009/1/24 23:15,-9.209,17.35,17.787,18.102,,,
630,2009/1/24 23:30,-9.238,17.356,17.79,18.094,,,
631,2009/1/24 23:45,-9.353,17.361,17.793,18.088,,,
632,2009/2/24 0:00,-9.363,17.367,17.796,18.082,,,
633,2009/2/24 0:15,-9.374,17.373,17.797,18.075,,,
634,2009/2/24 0:30,-9.393,17.379,17.8,18.069,,,
635,2009/2/24 0:45,-9.325,17.385,17.801,18.063,,,
636,2009/2/24 1:00,-9.351,17.39,17.803,18.056,,,
637,2009/2/24 1:15,-9.44,17.394,17.804,18.048,,,
638,2009/2/24 1:30,-9.391,17.399,17.804,18.039,,,
639,2009/2/24 1:45,-9.376,17.403,17.806,18.032,,,
640,2009/2/24 2:00,-9.355,17.408,17.815,18.023,,,
641,2009/2/24 2:15,-9.359,17.411,17.816,18.016,,,
642,2009/2/24 2:30,-9.412,17.413,17.815,18.005,,,
643,2009/2/24 2:45,-9.385,17.416,17.812,17.996,,,
644,2009/2/24 3:00,-9.342,17.419,17.81,17.986,,,
645,2009/2/24 3:15,-9.376,17.422,17.807,17.975,,,
646,2009/2/24 3:30,-9.402,17.424,17.804,17.965,,,
647,2009/2/24 3:45,-9.406,17.427,17.803,17.955,,,
648,2009/2/24 4:00,-9.361,17.428,17.8,17.943,,,
649,2009/2/24 4:15,-9.34,17.43,17.797,17.932,,,
650,2009/2/24 4:30,-9.329,17.43,17.794,17.919,,,
651,2009/2/24 4:45,-9.338,17.431,17.79,17.907,,,
652,2009/2/24 5:00,-9.319,17.431,17.785,17.894,,,
653,2009/2/24 5:15,-9.302,17.431,17.781,17.88,,,
654,2009/2/24 5:30,-9.264,17.431,17.776,17.867,,,
655,2009/2/24 5:45,-9.276,17.431,17.77,17.854,,,
656,2009/2/24 6:00,-9.281,17.431,17.766,17.839,,,
657,2009/2/24 6:15,-9.346,17.431,17.76,17.825,,,
658,2009/2/24 6:30,-9.232,17.43,17.754,17.812,,,
659,2009/2/24 6:45,-9.211,17.431,17.751,17.799,,,
660,2009/2/24 7:00,-9.164,17.433,17.748,17.787,,,
661,2009/2/24 7:15,-9.124,17.437,17.746,17.775,,,
662,2009/2/24 7:30,-9.175,17.437,17.745,17.761,,,
663,2009/2/24 7:45,-9.13,17.439,17.745,17.749,,,
664,2009/2/24 8:00,-9.084,17.442,17.744,17.738,,,
665,2009/2/24 8:15,-8.985,17.445,17.744,17.727,,,
666,2009/2/24 8:30,-8.955,17.451,17.746,17.717,,,
667,2009/2/24 8:45,-8.945,17.451,17.742,17.708,,,
668,2009/2/24 9:00,-8.894,17.449,17.733,17.697,,,
669,2009/2/24 9:15,-8.907,17.445,17.727,17.69,,,
670,2009/2/24 9:30,-8.806,17.443,17.721,17.684,,,
671,2009/2/24 9:45,-8.578,17.44,17.715,17.678,,,
672,2009/2/24 10:00,-8.93,17.434,17.711,17.674,,,
673,2009/2/24 10:15,-8.972,17.434,17.705,17.671,,,
674,2009/2/24 10:30,-8.913,17.433,17.702,17.668,,,
675,2009/2/24 10:45,-8.823,17.431,17.696,17.666,,,
676,2009/2/24 11:00,-8.869,17.428,17.691,17.665,,,
677,2009/2/24 11:15,-8.85,17.425,17.689,17.663,,,
678,2009/2/24 11:30,-8.903,17.424,17.684,17.663,,,
679,2009/2/24 11:45,-8.825,17.425,17.684,17.666,,,
680,2009/2/24 12:00,-8.618,17.422,17.681,17.669,,,
681,2009/2/24 12:15,-8.62,17.419,17.678,17.675,,,
682,2009/2/24 12:30,-8.614,17.416,17.677,17.681,,,
683,2009/2/24 12:45,-8.589,17.416,17.678,17.69,,,
684,2009/2/24 13:00,-8.383,17.416,17.68,17.702,,,
685,2009/2/24 13:15,-8.427,17.413,17.678,17.712,,,
686,2009/2/24 13:30,-8.541,17.413,17.68,17.726,,,
687,2009/2/24 13:45,-8.29,17.415,17.683,17.739,,,
688,2009/2/24 14:00,-8.3,17.415,17.687,17.754,,,
689,2009/2/24 14:15,-8.462,17.418,17.693,17.77,,,
690,2009/2/24 14:30,-8.647,17.419,17.7,17.785,,,
691,2009/2/24 14:45,-8.831,17.418,17.703,17.801,,,
692,2009/2/24 15:00,-8.647,17.421,17.712,17.816,,,
693,2009/2/24 15:15,-8.643,17.424,17.718,17.83,,,
694,2009/2/24 15:30,-8.46,17.424,17.721,17.843,,,
695,2009/2/24 15:45,-8.11,17.427,17.729,17.855,,,
696,2009/2/24 16:00,-8.379,17.43,17.736,17.867,,,
697,2009/2/24 16:15,-8.447,17.431,17.741,17.879,,,
698,2009/2/24 16:30,-8.437,17.433,17.745,17.888,,,
699,2009/2/24 16:45,-7.58,17.433,17.748,17.897,,,
700,2009/2/24 17:00,-2.061,17.436,17.754,17.906,,,
701,2009/2/24 17:15,-7.768,17.437,17.76,17.914,,,
702,2009/2/24 17:30,-8.531,17.443,17.77,17.923,,,
703,2009/2/24 17:45,-8.464,17.446,17.776,17.931,,,
704,2009/2/24 18:00,-8.468,17.448,17.779,17.937,,,
705,2009/2/24 18:15,-8.437,17.446,17.779,17.94,,,
706,2009/2/24 18:30,-8.435,17.445,17.778,17.943,,,
707,2009/2/24 18:45,-8.437,17.446,17.779,17.946,,,
708,2009/2/24 19:00,-8.445,17.448,17.781,17.949,,,
709,2009/2/24 19:15,-8.46,17.449,17.781,17.95,,,
710,2009/2/24 19:30,-8.422,17.449,17.778,17.952,,,
711,2009/2/24 19:45,-8.424,17.449,17.776,17.952,,,
712,2009/2/24 20:00,-1.603,17.454,17.776,17.955,,,
713,2009/2/24 20:15,-8.46,17.455,17.775,17.955,,,
714,2009/2/24 20:30,-8.449,17.457,17.776,17.953,,,
715,2009/2/24 20:45,-8.454,17.461,17.778,17.953,,,
716,2009/2/24 21:00,-8.412,17.464,17.781,17.952,,,
717,2009/2/24 21:15,-8.346,17.467,17.782,17.949,,,
718,2009/2/24 21:30,-8.616,17.47,17.784,17.944,,,
719,2009/2/24 21:45,-8.624,17.471,17.785,17.94,,,
720,2009/2/24 22:00,-8.626,17.476,17.787,17.934,,,
721,2009/2/24 22:15,-8.626,17.477,17.785,17.926,,,
722,2009/2/24 22:30,-8.616,17.48,17.785,17.917,,,
723,2009/2/24 22:45,-8.618,17.482,17.785,17.909,,,
724,2009/2/24 23:00,-8.593,17.483,17.784,17.898,,,
725,2009/2/24 23:15,-8.572,17.486,17.785,17.886,,,
726,2009/2/24 23:30,-8.57,17.489,17.787,17.874,,,
727,2009/2/24 23:45,-8.599,17.492,17.787,17.862,,,
728,2009/3/24 0:00,-8.591,17.492,17.782,17.846,,,
729,2009/3/24 0:15,-8.591,17.494,17.779,17.831,,,
730,2009/3/24 0:30,-8.572,17.495,17.778,17.815,,,
731,2009/3/24 0:45,-8.524,17.497,17.775,17.799,,,
732,2009/3/24 1:00,-8.29,17.498,17.77,17.784,,,
733,2009/3/24 1:15,-8.077,17.498,17.764,17.766,,,
734,2009/3/24 1:30,-8.3,17.497,17.758,17.748,,,
735,2009/3/24 1:45,-9.234,17.497,17.752,17.73,,,
736,2009/3/24 2:00,-9.228,17.495,17.746,17.714,,,
737,2009/3/24 2:15,-9.223,17.495,17.739,17.697,,,
738,2009/3/24 2:30,-9.219,17.492,17.736,17.68,,,
739,2009/3/24 2:45,-9.215,17.491,17.724,17.663,,,
740,2009/3/24 3:00,-9.206,17.488,17.715,17.647,,,
741,2009/3/24 3:15,-9.202,17.485,17.706,17.631,,,
742,2009/3/24 3:30,-9.194,17.482,17.697,17.614,,,
743,2009/3/24 3:45,-9.187,17.479,17.69,17.599,,,
744,2009/3/24 4:00,-9.183,17.474,17.681,17.584,,,
745,2009/3/24 4:15,-9.179,17.471,17.672,17.57,,,
746,2009/3/24 4:30,-9.168,17.467,17.663,17.555,,,
747,2009/3/24 4:45,-9.162,17.464,17.656,17.54,,,
748,2009/3/24 5:00,-9.16,17.457,17.644,17.525,,,
749,2009/3/24 5:15,-9.151,17.454,17.635,17.512,,,
750,2009/3/24 5:30,-9.154,17.448,17.626,17.498,,,
751,2009/3/24 5:45,-9.156,17.443,17.616,17.483,,,
752,2009/3/24 6:00,-9.154,17.44,17.608,17.471,,,
753,2009/3/24 6:15,-9.145,17.434,17.599,17.46,,,
754,2009/3/24 6:30,-9.147,17.43,17.59,17.448,,,
755,2009/3/24 6:45,-9.145,17.424,17.581,17.437,,,
756,2009/3/24 7:00,-9.13,17.419,17.574,17.425,,,
757,2009/3/24 7:15,-9.124,17.413,17.567,17.415,,,
758,2009/3/24 7:30,-9.118,17.409,17.558,17.405,,,
759,2009/3/24 7:45,-9.105,17.405,17.55,17.396,,,
760,2009/3/24 8:00,-9.086,17.4,17.543,17.387,,,
761,2009/3/24 8:15,-9.073,17.393,17.534,17.376,,,
762,2009/3/24 8:30,-9.059,17.39,17.526,17.369,,,
763,2009/3/24 8:45,-9.042,17.385,17.521,17.363,,,
764,2009/3/24 9:00,-9.027,17.382,17.515,17.357,,,
765,2009/3/24 9:15,-9.014,17.376,17.509,17.353,,,
766,2009/3/24 9:30,-9.008,17.372,17.506,17.348,,,
767,2009/3/24 9:45,-8.989,17.372,17.501,17.347,,,
768,2009/3/24 10:00,-8.97,17.369,17.497,17.345,,,
769,2009/3/24 10:15,-8.955,17.364,17.492,17.344,,,
770,2009/3/24 10:30,-8.928,17.36,17.489,17.345,,,
771,2009/3/24 10:45,-8.924,17.357,17.488,17.347,,,
772,2009/3/24 11:00,-8.926,17.353,17.483,17.348,,,
773,2009/3/24 11:15,-8.913,17.351,17.482,17.351,,,
774,2009/3/24 11:30,-8.947,17.339,17.471,17.351,,,
775,2009/3/24 11:45,-8.983,17.329,17.461,17.35,,,
776,2009/3/24 12:00,-8.983,17.321,17.455,17.351,,,
777,2009/3/24 12:15,-8.968,17.32,17.457,17.357,,,
778,2009/3/24 12:30,-8.949,17.318,17.457,17.363,,,
779,2009/3/24 12:45,-8.945,17.315,17.457,17.366,,,
780,2009/3/24 13:00,-8.943,17.311,17.454,17.369,,,
781,2009/3/24 13:15,-8.945,17.308,17.454,17.37,,,
782,2009/3/24 13:30,-8.938,17.305,17.452,17.372,,,
783,2009/3/24 13:45,-8.934,17.302,17.451,17.373,,,
784,2009/3/24 14:00,-8.917,17.3,17.454,17.376,,,
785,2009/3/24 14:15,-8.905,17.299,17.455,17.379,,,
786,2009/3/24 14:30,-8.894,17.298,17.455,17.382,,,
787,2009/3/24 14:45,-8.884,17.298,17.457,17.385,,,
788,2009/3/24 15:00,-8.878,17.296,17.458,17.388,,,
789,2009/3/24 15:15,-8.871,17.292,17.454,17.388,,,
790,2009/3/24 15:30,-8.88,17.287,17.451,17.388,,,
791,2009/3/24 15:45,-8.875,17.281,17.445,17.39,,,
792,2009/3/24 16:00,-8.844,17.284,17.449,17.393,,,
793,2009/3/24 16:15,-8.813,17.283,17.451,17.396,,,
794,2009/3/24 16:30,-8.794,17.283,17.451,17.397,,,
795,2009/3/24 16:45,-8.773,17.284,17.452,17.4,,,
796,2009/3/24 17:00,-8.727,17.283,17.454,17.402,,,
797,2009/3/24 17:15,-8.666,17.281,17.452,17.402,,,
798,2009/3/24 17:30,-8.631,17.28,17.451,17.4,,,
799,2009/3/24 17:45,-8.603,17.278,17.451,17.4,,,
800,2009/3/24 18:00,-8.867,17.275,17.448,17.399,,,
801,2009/3/24 18:15,-8.859,17.272,17.445,17.396,,,
802,2009/3/24 18:30,-8.857,17.269,17.442,17.394,,,
803,2009/3/24 18:45,-8.859,17.268,17.439,17.391,,,
804,2009/3/24 19:00,-8.852,17.265,17.436,17.39,,,
805,2009/3/24 19:15,-8.84,17.266,17.436,17.388,,,
806,2009/3/24 19:30,-8.838,17.265,17.434,17.385,,,
807,2009/3/24 19:45,-8.84,17.263,17.433,17.381,,,
808,2009/3/24 20:00,-8.831,17.262,17.43,17.376,,,
809,2009/3/24 20:15,-8.808,17.26,17.427,17.37,,,
810,2009/3/24 20:30,-8.798,17.259,17.425,17.366,,,
811,2009/3/24 20:45,-8.769,17.257,17.422,17.358,,,
812,2009/3/24 21:00,-8.725,17.256,17.419,17.354,,,
813,2009/3/24 21:15,-8.702,17.256,17.418,17.347,,,
814,2009/3/24 21:30,-8.599,17.254,17.415,17.339,,,
815,2009/3/24 21:45,-8.614,17.253,17.412,17.332,,,
816,2009/3/24 22:00,-8.612,17.251,17.408,17.324,,,
817,2009/3/24 22:15,-8.614,17.248,17.402,17.315,,,
818,2009/3/24 22:30,-8.612,17.247,17.397,17.306,,,
819,2009/3/24 22:45,-8.601,17.245,17.396,17.299,,,
820,2009/3/24 23:00,-8.583,17.245,17.393,17.292,,,
