dates,temperature_stream,dH
19-06-2019 16:30,13.858,-0.009533167516032226
19-06-2019 16:45,13.816,-0.010200424214968336
19-06-2019 17:00,13.78,-0.010920889097628651
19-06-2019 17:15,13.747,-0.011169024600160844
19-06-2019 17:30,13.717,-0.009872072464802107
19-06-2019 17:45,13.676,-0.010817666508205242
19-06-2019 18:00,13.637,-0.010921839510048341
19-06-2019 18:15,13.595,-0.011035553302273881
19-06-2019 18:30,13.565,-0.011301170256433577
19-06-2019 18:45,13.538,-0.01133221094450752
19-06-2019 19:00,13.509,-0.011480462685729179
19-06-2019 19:15,13.475,-0.011626296320206706
19-06-2019 19:30,13.442,-0.012793344039923495
19-06-2019 19:45,13.409,-0.012346702445134063
19-06-2019 20:00,13.371,-0.01295520155115766
19-06-2019 20:15,13.351,-0.013499702703092543
19-06-2019 20:30,13.329,-0.014072808277327207
19-06-2019 20:45,13.303,-0.013379302212918453
19-06-2019 21:00,13.278,-0.014465152679733482
19-06-2019 21:15,13.242,-0.013840502293937264
19-06-2019 21:30,13.216,-0.013892405858235802
19-06-2019 21:45,13.188,-0.014462109991271305
19-06-2019 22:00,13.166,-0.014143971795915672
19-06-2019 22:15,13.13,-0.01291762622605656
19-06-2019 22:30,13.103,-0.013104403123861434
19-06-2019 22:45,13.081,-0.013907989559578948
19-06-2019 23:00,13.057,-0.013370896672429931
19-06-2019 23:15,13.029,-0.013997205212475652
19-06-2019 23:30,12.989,-0.013542494413812287
19-06-2019 23:45,12.969,-0.013115444768618973
20-06-2019 00:00,12.963,-0.012660361680267723
20-06-2019 00:15,12.96,-0.01327287335328107
20-06-2019 00:30,12.959,-0.013004863483455562
20-06-2019 00:45,12.956,-0.012698277318804045
20-06-2019 01:00,12.947,-0.012726988650271803
20-06-2019 01:15,12.936,-0.012913052980897732
20-06-2019 01:30,12.944,-0.014063895576463595
20-06-2019 01:45,12.962,-0.013074736247515864
20-06-2019 02:00,13.01,-0.012931170767925344
20-06-2019 02:15,13.044,-0.013048853464120925
20-06-2019 02:30,13.044,-0.013485410111803141
20-06-2019 02:45,13.081,-0.013177144241980365
20-06-2019 03:00,13.163,-0.013273226591146737
20-06-2019 03:15,13.197,-0.013412563224944033
20-06-2019 03:30,13.318,-0.014537200077303643
20-06-2019 03:45,13.407,-0.014133983512337335
20-06-2019 04:00,13.497,-0.012673904397540865
20-06-2019 04:15,13.616,-0.01246964138894515
20-06-2019 04:30,13.703,-0.013690913959757649
20-06-2019 04:45,13.783,-0.012863118170937937
20-06-2019 05:00,13.867,-0.012780076166956852
20-06-2019 05:15,13.963,-0.013369858982022621
20-06-2019 05:30,14.042,-0.012473912130507029
20-06-2019 05:45,14.28,-0.012267445883666614
20-06-2019 06:00,14.456,-0.011564197536880089
20-06-2019 06:15,14.667,-0.01109326472892173
20-06-2019 06:30,14.871,-0.011128504722388993
20-06-2019 06:45,14.83,-0.010336805738848251
20-06-2019 07:00,14.966,-0.0116159597197966
20-06-2019 07:15,15.036,-0.010622237024964554
20-06-2019 07:30,14.979,-0.010485519461018306
20-06-2019 07:45,14.954,-0.010702572769751619
20-06-2019 08:00,15.148,-0.010157183691637352
20-06-2019 08:15,15.234,-0.010794894439803217
20-06-2019 08:30,15.364,-0.009011605412426056
20-06-2019 08:45,15.349,-0.009799675838478435
20-06-2019 09:00,15.381,-0.015053355526206364
20-06-2019 09:15,15.639,-0.01208523900198508
20-06-2019 09:30,15.775,-0.010119600261279824
20-06-2019 09:45,15.737,-0.008288433942592884
20-06-2019 10:00,15.676,-0.007626959134471952
20-06-2019 10:15,15.496,-0.007216770753067475
20-06-2019 10:30,15.282,-0.010958515281763464
20-06-2019 10:45,15.306,-0.011862057962226096
20-06-2019 11:00,15.288,-0.009905367078210771
20-06-2019 11:15,15.215,-0.008710214798085822
20-06-2019 11:30,15.209,-0.0064822292517213165
20-06-2019 11:45,15.179,-0.00590249979707693
20-06-2019 12:00,15.149,-0.004418035620485929
20-06-2019 12:15,15.096,-0.002149230264886607
20-06-2019 12:30,14.995,0.00015604925840771375
20-06-2019 12:45,14.898,0.0005189241481082627
20-06-2019 13:00,14.798,-0.0006702724061631205
20-06-2019 13:15,14.741,-0.001706771443533889
20-06-2019 13:30,14.747,-0.00266554707248377
20-06-2019 13:45,14.746,-0.0019679101161465934
20-06-2019 14:00,14.682,-0.0033825463806165363
20-06-2019 14:15,14.587,-0.0021977026959374905
20-06-2019 14:30,14.501,-0.0006037674869043175
20-06-2019 14:45,14.439,-0.0017344718378299979
20-06-2019 15:00,14.357,-0.000562045713984932
20-06-2019 15:15,14.255,-0.001201273299278428
20-06-2019 15:30,14.156,-0.0010854201830147025
20-06-2019 15:45,14.08,0.0004865877844528001
20-06-2019 16:00,14.032,-0.0014887659975199251
20-06-2019 16:15,13.982,-0.0003648146878300433
20-06-2019 16:30,13.918,0.0006047568628969956
20-06-2019 16:45,13.846,-0.002361083599366362
20-06-2019 17:00,13.78,-0.002958658750933885
20-06-2019 17:15,13.727,-0.002178474954698554
