dates,Temperature 1,Temperature 2,Temperature 3,Temperature 4
27-10-2024 00:15,13.882,13.694,13.62,13.503
27-10-2024 00:30,13.867,13.69,13.622,13.506
27-10-2024 00:45,13.852,13.685,13.622,13.509
27-10-2024 01:00,13.838,13.679,13.623,13.514
27-10-2024 01:15,13.823,13.675,13.623,13.517
27-10-2024 01:30,13.811,13.669,13.625,13.52
27-10-2024 01:45,13.798,13.663,13.623,13.523
27-10-2024 02:00,13.786,13.657,13.623,13.526
27-10-2024 02:15,13.775,13.651,13.623,13.527
27-10-2024 02:30,13.765,13.643,13.622,13.529
27-10-2024 02:45,13.754,13.637,13.62,13.53
27-10-2024 03:00,13.745,13.631,13.619,13.533
27-10-2024 03:15,13.738,13.625,13.617,13.533
27-10-2024 03:30,13.729,13.62,13.616,13.535
27-10-2024 03:45,13.721,13.614,13.614,13.535
27-10-2024 04:00,13.715,13.608,13.611,13.536
27-10-2024 04:15,13.708,13.604,13.61,13.536
27-10-2024 04:30,13.702,13.599,13.608,13.538
27-10-2024 04:45,13.696,13.595,13.607,13.539
27-10-2024 05:00,13.69,13.59,13.604,13.539
27-10-2024 05:15,13.684,13.584,13.602,13.539
27-10-2024 05:30,13.678,13.58,13.601,13.539
27-10-2024 05:45,13.672,13.577,13.598,13.539
27-10-2024 06:00,13.666,13.572,13.596,13.539
27-10-2024 06:15,13.66,13.568,13.595,13.539
27-10-2024 06:30,13.655,13.563,13.592,13.539
27-10-2024 06:45,13.649,13.559,13.59,13.539
27-10-2024 07:00,13.645,13.556,13.587,13.538
27-10-2024 07:15,13.642,13.553,13.586,13.539
27-10-2024 07:30,13.637,13.548,13.584,13.538
27-10-2024 07:45,13.634,13.545,13.581,13.538
27-10-2024 08:00,13.631,13.541,13.58,13.538
27-10-2024 08:15,13.629,13.538,13.578,13.536
27-10-2024 08:30,13.626,13.535,13.575,13.536
27-10-2024 08:45,13.625,13.532,13.574,13.536
27-10-2024 09:00,13.623,13.53,13.572,13.535
27-10-2024 09:15,13.623,13.527,13.571,13.535
27-10-2024 09:30,13.622,13.526,13.568,13.533
27-10-2024 09:45,13.622,13.524,13.566,13.533
27-10-2024 10:00,13.622,13.521,13.565,13.533
27-10-2024 10:15,13.622,13.52,13.563,13.533
27-10-2024 10:30,13.622,13.518,13.562,13.532
27-10-2024 10:45,13.623,13.518,13.562,13.532
27-10-2024 11:00,13.626,13.517,13.56,13.532
27-10-2024 11:15,13.629,13.517,13.559,13.533
27-10-2024 11:30,13.635,13.518,13.559,13.536
27-10-2024 11:45,13.643,13.52,13.559,13.539
27-10-2024 12:00,13.652,13.52,13.557,13.539
27-10-2024 12:15,13.658,13.517,13.554,13.532
27-10-2024 12:30,13.67,13.52,13.554,13.533
27-10-2024 12:45,13.687,13.524,13.556,13.538
27-10-2024 13:00,13.696,13.523,13.553,13.53
27-10-2024 13:15,13.708,13.526,13.553,13.529
27-10-2024 13:30,13.723,13.532,13.554,13.53
27-10-2024 13:45,13.736,13.536,13.554,13.53
27-10-2024 14:00,13.75,13.542,13.556,13.53
27-10-2024 14:15,13.763,13.547,13.556,13.529
27-10-2024 14:30,13.778,13.553,13.557,13.529
27-10-2024 14:45,13.792,13.559,13.56,13.529
27-10-2024 15:00,13.805,13.566,13.562,13.529
27-10-2024 15:15,13.819,13.572,13.563,13.529
27-10-2024 15:30,13.829,13.58,13.566,13.529
27-10-2024 15:45,13.841,13.586,13.569,13.529
27-10-2024 16:00,13.853,13.593,13.572,13.53
27-10-2024 16:15,13.865,13.601,13.575,13.532
27-10-2024 16:30,13.877,13.607,13.578,13.532
27-10-2024 16:45,13.889,13.614,13.581,13.533
27-10-2024 17:00,13.903,13.622,13.584,13.533
27-10-2024 17:15,13.915,13.629,13.589,13.535
27-10-2024 17:30,13.927,13.635,13.592,13.535
27-10-2024 17:45,13.937,13.643,13.595,13.535
27-10-2024 18:00,13.948,13.651,13.599,13.538
27-10-2024 18:15,13.958,13.66,13.604,13.539
27-10-2024 18:30,13.966,13.667,13.608,13.541
27-10-2024 18:45,13.973,13.675,13.613,13.544
27-10-2024 19:00,13.979,13.682,13.617,13.547
27-10-2024 19:15,13.984,13.69,13.622,13.55
27-10-2024 19:30,13.987,13.696,13.626,13.551
27-10-2024 19:45,13.988,13.702,13.631,13.554
27-10-2024 20:00,13.99,13.706,13.635,13.557
27-10-2024 20:15,13.99,13.711,13.64,13.56
27-10-2024 20:30,13.988,13.715,13.645,13.562
27-10-2024 20:45,13.985,13.718,13.648,13.563
27-10-2024 21:00,13.982,13.721,13.652,13.565
27-10-2024 21:15,13.978,13.723,13.655,13.566
27-10-2024 21:30,13.972,13.726,13.658,13.569
27-10-2024 21:45,13.964,13.727,13.663,13.571
27-10-2024 22:00,13.957,13.727,13.666,13.574
27-10-2024 22:15,13.948,13.729,13.669,13.577
27-10-2024 22:30,13.937,13.729,13.672,13.58
27-10-2024 22:45,13.925,13.727,13.673,13.581
27-10-2024 23:00,13.913,13.726,13.675,13.583
27-10-2024 23:15,13.901,13.724,13.678,13.587
27-10-2024 23:30,13.888,13.721,13.679,13.59
27-10-2024 23:45,13.873,13.718,13.681,13.592
28-10-2024 00:00,13.859,13.714,13.681,13.595
28-10-2024 00:15,13.846,13.709,13.682,13.596
28-10-2024 00:30,13.834,13.705,13.682,13.598
28-10-2024 00:45,13.822,13.699,13.682,13.599
28-10-2024 01:00,13.81,13.693,13.681,13.601
28-10-2024 01:15,13.799,13.688,13.681,13.601
28-10-2024 01:30,13.789,13.682,13.679,13.602
28-10-2024 01:45,13.778,13.676,13.678,13.604
28-10-2024 02:00,13.769,13.67,13.678,13.604
28-10-2024 02:15,13.759,13.666,13.675,13.604
28-10-2024 02:30,13.747,13.66,13.673,13.605
28-10-2024 02:45,13.736,13.654,13.672,13.605
28-10-2024 03:00,13.724,13.648,13.67,13.605
28-10-2024 03:15,13.712,13.642,13.667,13.605
28-10-2024 03:30,13.699,13.635,13.666,13.605
28-10-2024 03:45,13.687,13.629,13.663,13.605
28-10-2024 04:00,13.673,13.622,13.661,13.605
28-10-2024 04:15,13.66,13.616,13.658,13.604
28-10-2024 04:30,13.646,13.608,13.655,13.604
28-10-2024 04:45,13.631,13.601,13.652,13.604
28-10-2024 05:00,13.617,13.593,13.649,13.602
28-10-2024 05:15,13.604,13.586,13.646,13.602
28-10-2024 05:30,13.59,13.578,13.642,13.601
28-10-2024 05:45,13.575,13.569,13.638,13.599
28-10-2024 06:00,13.562,13.562,13.634,13.598
28-10-2024 06:15,13.547,13.553,13.631,13.596
28-10-2024 06:30,13.533,13.545,13.626,13.596
28-10-2024 06:45,13.518,13.536,13.622,13.593
28-10-2024 07:00,13.503,13.527,13.617,13.592
28-10-2024 07:15,13.488,13.518,13.613,13.59
28-10-2024 07:30,13.473,13.509,13.608,13.589
28-10-2024 07:45,13.457,13.5,13.604,13.587
28-10-2024 08:00,13.442,13.491,13.599,13.586
28-10-2024 08:15,13.427,13.482,13.595,13.583
28-10-2024 08:30,13.412,13.473,13.589,13.581
28-10-2024 08:45,13.397,13.463,13.584,13.58
28-10-2024 09:00,13.383,13.454,13.578,13.577
28-10-2024 09:15,13.37,13.445,13.574,13.575
28-10-2024 09:30,13.356,13.434,13.568,13.574
28-10-2024 09:45,13.344,13.425,13.562,13.571
28-10-2024 10:00,13.332,13.415,13.557,13.568
28-10-2024 10:15,13.321,13.406,13.551,13.565
28-10-2024 10:30,13.312,13.397,13.545,13.562
28-10-2024 10:45,13.303,13.388,13.539,13.559
28-10-2024 11:00,13.296,13.38,13.533,13.556
28-10-2024 11:15,13.288,13.371,13.527,13.553
28-10-2024 11:30,13.282,13.364,13.521,13.55
28-10-2024 11:45,13.278,13.356,13.515,13.547
28-10-2024 12:00,13.273,13.348,13.511,13.544
28-10-2024 12:15,13.27,13.342,13.505,13.541
28-10-2024 12:30,13.269,13.335,13.499,13.538
28-10-2024 12:45,13.267,13.33,13.493,13.533
28-10-2024 13:00,13.267,13.324,13.488,13.53
28-10-2024 13:15,13.267,13.318,13.482,13.526
28-10-2024 13:30,13.267,13.314,13.478,13.523
28-10-2024 13:45,13.27,13.311,13.473,13.518
28-10-2024 14:00,13.272,13.308,13.469,13.517
28-10-2024 14:15,13.275,13.303,13.464,13.512
28-10-2024 14:30,13.279,13.302,13.46,13.509
28-10-2024 14:45,13.282,13.299,13.455,13.505
28-10-2024 15:00,13.288,13.297,13.452,13.502
28-10-2024 15:15,13.294,13.296,13.448,13.499
28-10-2024 15:30,13.3,13.296,13.445,13.496
28-10-2024 15:45,13.308,13.294,13.442,13.493
28-10-2024 16:00,13.314,13.294,13.439,13.49
28-10-2024 16:15,13.321,13.294,13.436,13.485
28-10-2024 16:30,13.329,13.296,13.433,13.482
28-10-2024 16:45,13.336,13.296,13.431,13.479
28-10-2024 17:00,13.344,13.297,13.43,13.476
28-10-2024 17:15,13.351,13.299,13.427,13.473
28-10-2024 17:30,13.359,13.3,13.427,13.472
28-10-2024 17:45,13.365,13.303,13.425,13.469
28-10-2024 18:00,13.371,13.305,13.424,13.466
28-10-2024 18:15,13.377,13.306,13.422,13.464
28-10-2024 18:30,13.38,13.308,13.422,13.461
28-10-2024 18:45,13.385,13.311,13.421,13.458
28-10-2024 19:00,13.386,13.312,13.421,13.455
28-10-2024 19:15,13.388,13.314,13.419,13.452
28-10-2024 19:30,13.388,13.315,13.419,13.451
28-10-2024 19:45,13.386,13.317,13.419,13.449
28-10-2024 20:00,13.383,13.318,13.419,13.448
28-10-2024 20:15,13.379,13.318,13.419,13.446
28-10-2024 20:30,13.373,13.318,13.419,13.446
28-10-2024 20:45,13.367,13.318,13.419,13.445
28-10-2024 21:00,13.359,13.318,13.419,13.445
28-10-2024 21:15,13.351,13.318,13.419,13.445
28-10-2024 21:30,13.342,13.315,13.419,13.445
28-10-2024 21:45,13.333,13.314,13.419,13.445
28-10-2024 22:00,13.326,13.311,13.418,13.445
28-10-2024 22:15,13.317,13.308,13.418,13.445
28-10-2024 22:30,13.309,13.305,13.416,13.443
28-10-2024 22:45,13.302,13.3,13.415,13.443
28-10-2024 23:00,13.296,13.296,13.413,13.442
28-10-2024 23:15,13.29,13.291,13.412,13.44
28-10-2024 23:30,13.285,13.288,13.409,13.439
28-10-2024 23:45,13.281,13.284,13.407,13.439
29-10-2024 00:00,13.276,13.281,13.404,13.437
29-10-2024 00:15,13.272,13.276,13.403,13.436
29-10-2024 00:30,13.269,13.273,13.4,13.434
29-10-2024 00:45,13.266,13.269,13.398,13.433
29-10-2024 01:00,13.263,13.266,13.395,13.431
29-10-2024 01:15,13.261,13.263,13.394,13.43
29-10-2024 01:30,13.258,13.26,13.391,13.427
29-10-2024 01:45,13.257,13.257,13.388,13.425
29-10-2024 02:00,13.257,13.254,13.386,13.424
29-10-2024 02:15,13.255,13.252,13.383,13.422
29-10-2024 02:30,13.255,13.249,13.382,13.421
29-10-2024 02:45,13.257,13.248,13.379,13.419
29-10-2024 03:00,13.258,13.246,13.377,13.418
29-10-2024 03:15,13.26,13.245,13.376,13.416
29-10-2024 03:30,13.261,13.243,13.373,13.413
29-10-2024 03:45,13.264,13.242,13.371,13.412
29-10-2024 04:00,13.267,13.24,13.37,13.41
29-10-2024 04:15,13.269,13.24,13.368,13.409
29-10-2024 04:30,13.272,13.24,13.367,13.407
29-10-2024 04:45,13.273,13.24,13.365,13.406
29-10-2024 05:00,13.275,13.24,13.364,13.404
29-10-2024 05:15,13.276,13.24,13.362,13.403
29-10-2024 05:30,13.278,13.239,13.36,13.401
29-10-2024 05:45,13.279,13.24,13.359,13.4
29-10-2024 06:00,13.279,13.24,13.359,13.398
29-10-2024 06:15,13.279,13.239,13.357,13.397
29-10-2024 06:30,13.279,13.239,13.356,13.395
29-10-2024 06:45,13.279,13.239,13.356,13.394
29-10-2024 07:00,13.278,13.239,13.354,13.392
29-10-2024 07:15,13.276,13.239,13.354,13.391
29-10-2024 07:30,13.275,13.237,13.353,13.391
29-10-2024 07:45,13.272,13.237,13.351,13.389
29-10-2024 08:00,13.27,13.236,13.351,13.388
29-10-2024 08:15,13.266,13.236,13.35,13.388
29-10-2024 08:30,13.263,13.234,13.35,13.386
29-10-2024 08:45,13.258,13.233,13.348,13.385
29-10-2024 09:00,13.255,13.231,13.348,13.383
29-10-2024 09:15,13.251,13.23,13.347,13.383
29-10-2024 09:30,13.246,13.228,13.345,13.382
29-10-2024 09:45,13.243,13.227,13.345,13.382
29-10-2024 10:00,13.239,13.224,13.344,13.38
29-10-2024 10:15,13.234,13.221,13.342,13.379
29-10-2024 10:30,13.23,13.219,13.341,13.379
29-10-2024 10:45,13.227,13.218,13.339,13.377
29-10-2024 11:00,13.224,13.215,13.338,13.377
29-10-2024 11:15,13.221,13.212,13.336,13.376
29-10-2024 11:30,13.219,13.21,13.335,13.376
29-10-2024 11:45,13.216,13.207,13.333,13.374
29-10-2024 12:00,13.215,13.206,13.332,13.373
29-10-2024 12:15,13.215,13.203,13.33,13.371
29-10-2024 12:30,13.213,13.201,13.329,13.371
29-10-2024 12:45,13.215,13.2,13.327,13.37
29-10-2024 13:00,13.215,13.198,13.324,13.368
29-10-2024 13:15,13.216,13.197,13.324,13.367
29-10-2024 13:30,13.218,13.195,13.321,13.365
29-10-2024 13:45,13.219,13.194,13.32,13.364
29-10-2024 14:00,13.222,13.194,13.318,13.362
29-10-2024 14:15,13.224,13.192,13.317,13.36
29-10-2024 14:30,13.227,13.192,13.317,13.36
29-10-2024 14:45,13.23,13.192,13.315,13.359
29-10-2024 15:00,13.234,13.192,13.314,13.357
29-10-2024 15:15,13.237,13.194,13.312,13.356
29-10-2024 15:30,13.242,13.194,13.312,13.356
29-10-2024 15:45,13.245,13.194,13.311,13.354
29-10-2024 16:00,13.249,13.194,13.309,13.351
29-10-2024 16:15,13.252,13.195,13.309,13.35
29-10-2024 16:30,13.257,13.197,13.309,13.35
29-10-2024 16:45,13.261,13.197,13.308,13.348
29-10-2024 17:00,13.264,13.198,13.308,13.347
29-10-2024 17:15,13.269,13.2,13.308,13.345
29-10-2024 17:30,13.272,13.201,13.308,13.345
29-10-2024 17:45,13.275,13.203,13.308,13.344
29-10-2024 18:00,13.278,13.204,13.308,13.344
29-10-2024 18:15,13.281,13.206,13.308,13.342
29-10-2024 18:30,13.282,13.207,13.308,13.342
29-10-2024 18:45,13.285,13.209,13.308,13.341
29-10-2024 19:00,13.287,13.21,13.308,13.341
29-10-2024 19:15,13.288,13.212,13.308,13.339
29-10-2024 19:30,13.29,13.213,13.308,13.339
29-10-2024 19:45,13.29,13.215,13.309,13.339
29-10-2024 20:00,13.29,13.215,13.309,13.338
29-10-2024 20:15,13.29,13.216,13.309,13.338
29-10-2024 20:30,13.288,13.216,13.309,13.338
29-10-2024 20:45,13.287,13.216,13.309,13.336
29-10-2024 21:00,13.285,13.218,13.309,13.336
29-10-2024 21:15,13.282,13.218,13.311,13.336
29-10-2024 21:30,13.279,13.218,13.311,13.336
29-10-2024 21:45,13.275,13.218,13.311,13.336
29-10-2024 22:00,13.272,13.216,13.311,13.336
29-10-2024 22:15,13.266,13.216,13.311,13.335
29-10-2024 22:30,13.261,13.215,13.311,13.335
29-10-2024 22:45,13.255,13.213,13.311,13.335
29-10-2024 23:00,13.249,13.212,13.309,13.335
29-10-2024 23:15,13.243,13.209,13.309,13.335
29-10-2024 23:30,13.237,13.207,13.309,13.333
29-10-2024 23:45,13.231,13.204,13.308,13.333
30-10-2024 00:00,13.225,13.201,13.308,13.333
30-10-2024 00:15,13.219,13.198,13.306,13.332
30-10-2024 00:30,13.213,13.197,13.305,13.332
30-10-2024 00:45,13.207,13.194,13.303,13.332
30-10-2024 01:00,13.203,13.189,13.303,13.33
30-10-2024 01:15,13.197,13.186,13.302,13.33
30-10-2024 01:30,13.191,13.183,13.3,13.329
30-10-2024 01:45,13.186,13.18,13.299,13.329
30-10-2024 02:00,13.18,13.177,13.296,13.327
30-10-2024 02:15,13.175,13.174,13.294,13.327
30-10-2024 02:30,13.169,13.169,13.293,13.326
30-10-2024 02:45,13.165,13.166,13.291,13.324
30-10-2024 03:00,13.159,13.163,13.29,13.323
30-10-2024 03:15,13.154,13.159,13.287,13.323
30-10-2024 03:30,13.148,13.156,13.285,13.321
30-10-2024 03:45,13.144,13.153,13.284,13.32
30-10-2024 04:00,13.139,13.148,13.281,13.318
30-10-2024 04:15,13.133,13.145,13.279,13.317
30-10-2024 04:30,13.129,13.142,13.276,13.317
30-10-2024 04:45,13.124,13.138,13.275,13.315
30-10-2024 05:00,13.118,13.135,13.272,13.314
30-10-2024 05:15,13.112,13.132,13.27,13.312
30-10-2024 05:30,13.108,13.127,13.267,13.311
30-10-2024 05:45,13.102,13.124,13.266,13.309
30-10-2024 06:00,13.096,13.12,13.263,13.308
30-10-2024 06:15,13.09,13.117,13.26,13.306
30-10-2024 06:30,13.084,13.112,13.258,13.305
30-10-2024 06:45,13.076,13.109,13.255,13.303
30-10-2024 07:00,13.07,13.105,13.254,13.302
30-10-2024 07:15,13.064,13.1,13.251,13.3
30-10-2024 07:30,13.057,13.096,13.248,13.299
30-10-2024 07:45,13.051,13.093,13.245,13.297
30-10-2024 08:00,13.044,13.088,13.243,13.294
30-10-2024 08:15,13.038,13.084,13.24,13.293
30-10-2024 08:30,13.032,13.079,13.237,13.291
30-10-2024 08:45,13.028,13.075,13.234,13.29
30-10-2024 09:00,13.022,13.07,13.231,13.288
30-10-2024 09:15,13.017,13.066,13.228,13.287
30-10-2024 09:30,13.013,13.063,13.225,13.284
30-10-2024 09:45,13.008,13.058,13.222,13.282
30-10-2024 10:00,13.005,13.054,13.219,13.281
30-10-2024 10:15,13.002,13.051,13.216,13.278
30-10-2024 10:30,12.998,13.046,13.213,13.276
30-10-2024 10:45,12.996,13.043,13.21,13.275
30-10-2024 11:00,12.993,13.038,13.207,13.272
30-10-2024 11:15,12.992,13.035,13.204,13.27
30-10-2024 11:30,12.989,13.032,13.201,13.269
30-10-2024 11:45,12.989,13.029,13.198,13.266
30-10-2024 12:00,12.987,13.026,13.197,13.264
30-10-2024 12:15,12.987,13.025,13.194,13.263
30-10-2024 12:30,12.987,13.022,13.191,13.26
30-10-2024 12:45,12.987,13.019,13.188,13.258
30-10-2024 13:00,12.989,13.017,13.186,13.255
30-10-2024 13:15,12.989,13.016,13.183,13.254
30-10-2024 13:30,12.99,13.014,13.18,13.252
30-10-2024 13:45,12.992,13.013,13.178,13.249
30-10-2024 14:00,12.993,13.011,13.175,13.248
30-10-2024 14:15,12.995,13.01,13.174,13.245
30-10-2024 14:30,12.998,13.008,13.172,13.243
30-10-2024 14:45,12.999,13.008,13.169,13.242
30-10-2024 15:00,13.002,13.007,13.168,13.239
30-10-2024 15:15,13.004,13.007,13.166,13.237
30-10-2024 15:30,13.007,13.007,13.165,13.236
30-10-2024 15:45,13.01,13.007,13.163,13.233
30-10-2024 16:00,13.011,13.007,13.162,13.231
30-10-2024 16:15,13.014,13.007,13.16,13.23
30-10-2024 16:30,13.017,13.007,13.159,13.228
30-10-2024 16:45,13.02,13.007,13.157,13.225
30-10-2024 17:00,13.022,13.007,13.157,13.224
30-10-2024 17:15,13.023,13.008,13.156,13.222
30-10-2024 17:30,13.026,13.008,13.154,13.221
30-10-2024 17:45,13.028,13.008,13.154,13.219
30-10-2024 18:00,13.029,13.01,13.153,13.219
30-10-2024 18:15,13.029,13.01,13.153,13.218
30-10-2024 18:30,13.031,13.01,13.151,13.216
30-10-2024 18:45,13.031,13.01,13.151,13.215
30-10-2024 19:00,13.031,13.011,13.151,13.213
30-10-2024 19:15,13.031,13.011,13.15,13.212
30-10-2024 19:30,13.031,13.011,13.15,13.212
30-10-2024 19:45,13.031,13.011,13.15,13.21
30-10-2024 20:00,13.029,13.011,13.148,13.209
30-10-2024 20:15,13.029,13.011,13.148,13.209
30-10-2024 20:30,13.028,13.01,13.147,13.207
30-10-2024 20:45,13.028,13.01,13.147,13.206
30-10-2024 21:00,13.026,13.01,13.147,13.206
30-10-2024 21:15,13.023,13.01,13.145,13.204
30-10-2024 21:30,13.022,13.008,13.145,13.203
30-10-2024 21:45,13.02,13.007,13.144,13.203
30-10-2024 22:00,13.017,13.007,13.144,13.201
30-10-2024 22:15,13.014,13.005,13.142,13.2
30-10-2024 22:30,13.011,13.004,13.142,13.2
30-10-2024 22:45,13.008,13.004,13.141,13.198
30-10-2024 23:00,13.005,13.002,13.141,13.198
30-10-2024 23:15,13.002,13.001,13.139,13.197
30-10-2024 23:30,12.998,12.998,13.138,13.195
30-10-2024 23:45,12.993,12.996,13.138,13.194
31-10-2024 00:00,12.99,12.995,13.136,13.192
31-10-2024 00:15,12.986,12.992,13.135,13.192
31-10-2024 00:30,12.981,12.99,13.133,13.191
31-10-2024 00:45,12.975,12.989,13.133,13.191
31-10-2024 01:00,12.971,12.986,13.132,13.189
31-10-2024 01:15,12.965,12.983,13.13,13.188
31-10-2024 01:30,12.96,12.98,13.129,13.186
31-10-2024 01:45,12.954,12.977,13.127,13.186
31-10-2024 02:00,12.95,12.974,13.126,13.184
31-10-2024 02:15,12.942,12.971,13.124,13.183
31-10-2024 02:30,12.936,12.968,13.121,13.181
31-10-2024 02:45,12.93,12.965,13.12,13.18
31-10-2024 03:00,12.924,12.962,13.118,13.178
31-10-2024 03:15,12.916,12.957,13.117,13.177
31-10-2024 03:30,12.91,12.954,13.114,13.175
31-10-2024 03:45,12.903,12.95,13.112,13.174
31-10-2024 04:00,12.897,12.945,13.109,13.172
31-10-2024 04:15,12.889,12.942,13.108,13.171
31-10-2024 04:30,12.88,12.938,13.105,13.169
31-10-2024 04:45,12.873,12.933,13.102,13.168
31-10-2024 05:00,12.865,12.929,13.1,13.166
31-10-2024 05:15,12.856,12.924,13.097,13.165
31-10-2024 05:30,12.847,12.919,13.094,13.163
31-10-2024 05:45,12.838,12.913,13.091,13.162
31-10-2024 06:00,12.829,12.909,13.088,13.159
31-10-2024 06:15,12.82,12.903,13.085,13.157
31-10-2024 06:30,12.809,12.897,13.082,13.156
31-10-2024 06:45,12.799,12.892,13.079,13.153
31-10-2024 07:00,12.79,12.886,13.076,13.151
31-10-2024 07:15,12.779,12.88,13.072,13.148
31-10-2024 07:30,12.769,12.874,13.069,13.147
31-10-2024 07:45,12.758,12.867,13.066,13.144
31-10-2024 08:00,12.748,12.861,13.061,13.142
31-10-2024 08:15,12.737,12.855,13.058,13.141
31-10-2024 08:30,12.725,12.847,13.054,13.138
31-10-2024 08:45,12.714,12.841,13.051,13.136
31-10-2024 09:00,12.704,12.834,13.046,13.133
31-10-2024 09:15,12.693,12.828,13.041,13.13
31-10-2024 09:30,12.683,12.82,13.037,13.129
31-10-2024 09:45,12.674,12.812,13.032,13.126
31-10-2024 10:00,12.663,12.806,13.028,13.123
31-10-2024 10:15,12.654,12.799,13.023,13.12
31-10-2024 10:30,12.645,12.791,13.019,13.117
31-10-2024 10:45,12.636,12.784,13.014,13.115
31-10-2024 11:00,12.627,12.778,13.01,13.112
31-10-2024 11:15,12.619,12.77,13.005,13.109
31-10-2024 11:30,12.612,12.764,13.001,13.106
31-10-2024 11:45,12.606,12.757,12.995,13.103
31-10-2024 12:00,12.6,12.751,12.99,13.1
31-10-2024 12:15,12.594,12.745,12.986,13.096
31-10-2024 12:30,12.589,12.739,12.981,13.093
31-10-2024 12:45,12.585,12.733,12.975,13.09
31-10-2024 13:00,12.582,12.726,12.971,13.087
31-10-2024 13:15,12.579,12.722,12.966,13.084
31-10-2024 13:30,12.576,12.716,12.962,13.081
31-10-2024 13:45,12.574,12.711,12.957,13.076
31-10-2024 14:00,12.573,12.707,12.953,13.073
31-10-2024 14:15,12.571,12.702,12.948,13.07
31-10-2024 14:30,12.571,12.699,12.944,13.066
31-10-2024 14:45,12.571,12.695,12.939,13.063
31-10-2024 15:00,12.573,12.692,12.936,13.06
31-10-2024 15:15,12.573,12.689,12.932,13.055
31-10-2024 15:30,12.574,12.686,12.927,13.052
31-10-2024 15:45,12.576,12.683,12.924,13.049
31-10-2024 16:00,12.579,12.681,12.921,13.046
31-10-2024 16:15,12.58,12.678,12.916,13.041
31-10-2024 16:30,12.583,12.677,12.913,13.038
31-10-2024 16:45,12.585,12.675,12.91,13.035
31-10-2024 17:00,12.586,12.674,12.907,13.032
31-10-2024 17:15,12.588,12.672,12.904,13.029
31-10-2024 17:30,12.589,12.672,12.901,13.025
31-10-2024 17:45,12.591,12.671,12.898,13.022
31-10-2024 18:00,12.592,12.669,12.897,13.019
31-10-2024 18:15,12.592,12.669,12.894,13.017
31-10-2024 18:30,12.592,12.668,12.892,13.014
31-10-2024 18:45,12.592,12.668,12.889,13.011
31-10-2024 19:00,12.591,12.666,12.888,13.008
31-10-2024 19:15,12.591,12.666,12.886,13.007
31-10-2024 19:30,12.589,12.665,12.883,13.004
31-10-2024 19:45,12.588,12.663,12.882,13.001
31-10-2024 20:00,12.586,12.662,12.88,12.999
31-10-2024 20:15,12.583,12.66,12.877,12.996
31-10-2024 20:30,12.58,12.659,12.876,12.995
31-10-2024 20:45,12.576,12.657,12.874,12.992
31-10-2024 21:00,12.573,12.656,12.873,12.99
31-10-2024 21:15,12.568,12.653,12.87,12.987
31-10-2024 21:30,12.564,12.651,12.868,12.986
31-10-2024 21:45,12.559,12.648,12.867,12.983
31-10-2024 22:00,12.554,12.645,12.864,12.981
31-10-2024 22:15,12.548,12.644,12.862,12.978
31-10-2024 22:30,12.544,12.64,12.861,12.977
31-10-2024 22:45,12.538,12.637,12.858,12.975
31-10-2024 23:00,12.532,12.634,12.856,12.972
31-10-2024 23:15,12.526,12.63,12.853,12.971
31-10-2024 23:30,12.52,12.627,12.85,12.968
31-10-2024 23:45,12.515,12.622,12.849,12.966
01-11-2024 00:00,12.509,12.619,12.846,12.963
01-11-2024 00:15,12.503,12.615,12.843,12.962
01-11-2024 00:30,12.497,12.612,12.841,12.959
01-11-2024 00:45,12.49,12.607,12.838,12.957
01-11-2024 01:00,12.483,12.603,12.835,12.954
01-11-2024 01:15,12.477,12.6,12.832,12.953
01-11-2024 01:30,12.47,12.595,12.829,12.95
01-11-2024 01:45,12.464,12.591,12.826,12.948
01-11-2024 02:00,12.458,12.586,12.823,12.945
01-11-2024 02:15,12.452,12.582,12.82,12.942
01-11-2024 02:30,12.444,12.577,12.817,12.941
01-11-2024 02:45,12.438,12.573,12.814,12.938
01-11-2024 03:00,12.432,12.568,12.809,12.935
01-11-2024 03:15,12.426,12.564,12.806,12.933
01-11-2024 03:30,12.419,12.559,12.803,12.93
01-11-2024 03:45,12.411,12.553,12.8,12.927
01-11-2024 04:00,12.405,12.548,12.796,12.925
01-11-2024 04:15,12.399,12.544,12.793,12.922
01-11-2024 04:30,12.393,12.539,12.79,12.919
01-11-2024 04:45,12.387,12.533,12.785,12.916
01-11-2024 05:00,12.379,12.529,12.782,12.913
01-11-2024 05:15,12.373,12.524,12.779,12.91
01-11-2024 05:30,12.367,12.52,12.775,12.909
01-11-2024 05:45,12.361,12.515,12.772,12.906
01-11-2024 06:00,12.354,12.509,12.767,12.903
01-11-2024 06:15,12.348,12.505,12.764,12.9
01-11-2024 06:30,12.341,12.499,12.76,12.897
01-11-2024 06:45,12.335,12.494,12.757,12.894
01-11-2024 07:00,12.328,12.49,12.752,12.891
01-11-2024 07:15,12.32,12.483,12.749,12.888
01-11-2024 07:30,12.314,12.479,12.745,12.885
01-11-2024 07:45,12.307,12.474,12.74,12.882
01-11-2024 08:00,12.299,12.468,12.737,12.879
01-11-2024 08:15,12.292,12.464,12.733,12.876
01-11-2024 08:30,12.284,12.458,12.73,12.873
01-11-2024 08:45,12.275,12.452,12.725,12.87
01-11-2024 09:00,12.267,12.447,12.72,12.867
01-11-2024 09:15,12.26,12.441,12.717,12.864
